#{"t_start": 1674319025.7187526, "env_id": null}
r,l,t
1515.180282,970,652.768726
1592.30528,1017,653.689564
3103.992071,2050,654.921685
1905.479273,1267,655.320048
2601.600014,1582,656.468092
2616.515776,1631,657.635154
4343.767498,2788,659.155537
2796.242749,1764,660.381653
2709.98469,1917,661.600762
3015.991452,2051,662.888934
2022.505953,1399,663.923875
2528.265424,1736,664.477379
3106.108729,2072,665.774559
2323.463658,1553,666.913596
2043.67715,1148,667.923515
1870.294246,1147,668.277837
2109.954737,1209,669.327792
1505.970402,915,669.609048
2139.968523,1215,670.657001
1089.109826,753,670.889213
2456.55577,1469,672.024246
1154.15551,707,672.243445
1163.893065,906,673.168286
2094.846073,1265,673.560643
2443.727434,1465,674.66665
1377.745278,898,675.609507
2312.659661,1490,676.081937
1931.714028,1245,677.079845
1420.302225,922,677.365104
2072.728323,1362,678.435078
1768.698155,1163,679.440993
384.678483,297,679.548091
3497.505115,2088,680.862287
2522.696757,1579,682.025345
3156.189973,2075,683.375573
3344.70326,2316,684.785855
2339.593073,1595,685.91188
1961.664219,1416,686.374301
1455.310159,846,687.294137
2243.82003,1369,687.736541
1887.055022,1349,688.850554
1495.425916,919,689.130809
769.28722,389,689.907515
1685.034916,1175,690.286861
1445.253594,1012,691.297781
649.858559,494,691.46193
2855.285549,1835,692.684042
907.286031,637,692.88022
3705.522825,2484,694.328538
1976.694186,1251,695.381496
2634.435921,1657,696.566574
1474.200681,980,696.870851
2350.216457,1481,697.985866
2507.988881,1592,699.233
789.49214,599,699.421172
3061.506344,2004,700.783411
2455.511808,1556,701.978498
1232.976208,752,702.216714
1789.99353,1180,703.240646
1020.937277,644,703.450838
1942.674613,1228,704.546834
2695.78058,1849,705.802978
452.256323,327,705.918082
2926.801297,1903,707.230276
3023.376041,2062,708.605527
3170.353845,2078,709.965765
3367.498569,2284,711.638287
2015.180057,1369,712.170771
2598.976903,1805,713.522001
2485.217139,1489,714.759126
2153.029781,1450,715.910173
2118.528813,1525,716.383604
2315.297606,1550,717.585698
938.489628,630,718.43447
2593.724734,1684,718.985972
1605.923588,952,719.98388
2502.4848,1787,721.28106
1953.857929,1328,721.714454
1319.402014,832,722.712361
588.923193,365,722.829468
1688.817936,1162,723.186793
2176.026567,1469,724.339843
3095.19239,2153,725.749125
2613.399414,1607,726.937206
1363.476475,875,727.207452
3063.587609,1981,728.559682
1443.333853,933,729.59062
2697.55007,1768,730.784706
2650.635794,1675,731.987805
2135.033509,1329,732.425236
2241.940499,1493,733.603014
384.151868,266,733.685088
1989.80001,1270,735.012295
3465.84457,2307,736.479631
2536.081915,1436,737.598648
1546.804008,1000,737.91894
1193.38212,814,738.168167
2960.659845,2130,739.45734
2793.426237,1826,740.686458
1597.411475,801,741.660344
2132.801859,1428,742.104749
1971.433335,1212,743.187734
2413.658067,1294,744.278726
2209.357669,1313,744.695105
1755.493595,1099,745.734051
1986.66761,1212,746.109392
2507.805132,1569,747.231413
845.013771,488,747.38255
2426.365296,1512,748.49256
401.035391,290,748.58064
2926.251065,1777,749.816765
2098.580537,1434,751.000842
2676.009786,1655,752.162899
3001.294924,2091,753.4831
1651.834469,988,753.78938
1832.883521,1106,754.830326
1847.077814,1207,755.210685
3086.752842,1957,756.486846
3346.462509,2134,757.824063
1313.302398,855,758.75591
2670.577597,1577,759.906958
2689.009734,1703,760.473474
2750.182726,1809,761.721609
3073.461,2006,763.024795
1910.738507,1172,764.046724
1413.236749,798,764.29495
1885.782385,1196,765.310874
1109.847292,774,765.553095
1410.659405,859,766.463924
3045.117229,1823,767.038446
2352.058674,1451,768.134444
2670.874667,1771,769.336537
2051.615677,1187,770.332443
1581.823936,896,770.616702
1515.148442,896,770.88995
3108.114067,2011,772.206148
2573.202501,1527,773.422255
1504.79406,905,774.364111
1849.957693,1166,774.733447
2438.470578,1497,775.870482
2229.576779,1475,777.003512
1529.302584,961,777.312794
3131.943447,2039,778.640002
1121.485461,624,778.832177
1209.414418,767,779.756017
2412.981341,1604,780.955107
1331.0064,850,781.24337
1851.574314,1208,782.301332
2370.838135,1590,782.816801
1854.041829,1048,783.861752
3747.706224,2441,785.315075
1790.964022,1136,786.309979
2793.687096,1810,787.551109
2775.452567,1709,788.098607
1643.334846,1069,789.119536
728.075032,409,789.24465
3189.938481,2102,790.576862
3548.483992,2224,791.926089
2055.590958,1053,792.866945
1572.988737,925,793.156209
2905.225869,1734,794.353298
3749.41314,2697,795.891697
2494.014171,1512,797.012717
1593.114847,982,797.932554
3459.96756,2330,799.37887
1260.513485,778,799.631099
2693.412957,1750,800.788152
2362.309382,1671,801.958216
2569.785021,1582,802.451666
1404.832293,1058,803.442567
1808.503754,1139,804.399437
3033.594254,1785,804.966954
2712.404299,1584,806.157037
1142.24563,906,807.125918
2621.649614,1607,807.629376
1956.082791,1322,808.742389
3113.850361,1890,809.951489
2217.608775,1569,811.079515
2603.412435,1572,812.20654
2812.329051,1815,812.785067
2578.469069,1634,814.005177
4350.535982,2935,816.367326
1388.153828,943,816.662595
3433.262076,2191,818.024834
1373.374149,881,818.904634
2321.386242,1544,819.384071
1186.455343,826,820.292898
2349.466484,1521,821.411916
2186.98745,1421,821.867331
4111.285609,2784,824.045311
388.525698,286,824.152409
3900.108133,2591,825.572702
1692.430618,1062,825.901
2291.089071,1528,827.093085
3559.516634,2378,828.566426
2947.228652,1926,829.888628
345.004106,264,829.971704
2036.850709,1340,831.060694
1854.740758,1174,832.075617
2320.148961,1379,832.510013
3971.326195,2922,834.784082
3072.737071,2084,836.124301
2887.360784,2110,837.448506
3875.100092,2622,838.931856
2045.003226,1381,840.029854
2056.638461,1467,841.093822
1605.716069,1162,841.473168
2121.657619,1343,842.58618
3513.744911,2261,843.964435
1732.093818,1276,844.35479
2568.716394,1603,845.539868
3282.784729,2086,846.895101
3681.248465,2431,848.34542
3713.970022,2914,850.657524
2854.586724,1907,851.97172
1592.466693,1032,852.347061
2997.266907,1983,853.63123
3449.659622,2276,855.061531
3021.99671,1882,856.299657
2675.735691,1751,857.527775
2551.205459,1624,858.827958
2418.955629,1616,860.031052
3189.523556,2239,861.397295
1177.564543,665,861.597477
3355.16496,2160,862.916677
2304.442335,1672,864.143794
1784.817251,1200,865.26081
3368.625462,2130,866.617044
2634.647024,1620,867.207582
2444.70514,1415,868.384653
1988.354127,1228,869.450622
1558.901688,1038,869.768912
2907.747064,1984,871.012043
1274.049977,760,871.89985
2810.546255,1884,872.487385
2000.274896,1231,873.539342
1801.85845,1036,874.511226
1455.411867,923,874.815503
1547.004438,924,875.74735
957.341881,573,875.938524
1748.954861,1071,876.267824
1754.050296,1084,877.279745
3499.166991,2320,878.679018
2962.403164,2030,879.95618
4041.233511,2553,881.399493
2405.360432,1605,882.574563
1843.623411,1096,883.601497
2338.004526,1588,884.135983
2860.162879,1863,885.443172
1223.144458,850,886.417058
3548.898823,2250,887.857368
2428.490783,1594,889.037451
2764.517896,1821,889.632993
4172.046565,2900,891.944096
2109.724566,1375,892.395507
4529.698363,2668,894.589503
2439.68011,1447,895.082952
2320.974919,1470,896.256019
1796.933824,1225,897.349014
4168.393141,2790,898.90643
3190.711087,2048,900.22463
2969.456226,1971,901.556842
1950.163688,1226,902.62181
3242.132461,2110,903.90798
1433.303537,965,904.266307
1513.323321,1035,905.312258
2740.644084,1927,906.58942
1465.85501,865,906.862669
920.280481,667,907.063852
2005.713159,1194,908.099795
1766.130159,1086,909.094699
3969.099966,2888,910.674137
1802.686382,1102,911.010444
3405.990509,2351,913.087332
2313.334533,1566,913.584785
2048.339772,1184,914.610718
3590.035683,2282,915.97496
2731.708857,1752,917.191066
3510.022621,2444,918.621368
3431.033799,2343,920.068684
2871.90988,1870,921.306811
1884.0153,1208,922.34976
3356.426021,2064,923.696985
2416.717166,1652,924.80099
2904.216129,2027,926.078151
1848.376221,1187,926.488525
3608.124184,2554,927.913822
610.005777,358,928.63848
2969.613334,2020,929.987708
2286.988233,1442,930.477154
2569.658625,1503,931.556136
2197.024363,1317,932.753224
2647.761911,1737,933.98935
2390.901192,1495,934.477794
897.706581,440,934.611916
2483.944913,1662,935.887076
1833.296555,1214,936.864966
1348.819286,883,937.135211
4647.318278,3406,939.516378
1239.445017,764,939.748589
2205.040804,1350,940.911149
1231.603239,898,941.186399
2908.344261,1950,942.449549
2421.095662,1426,943.619613
3435.49111,2546,945.070933
2555.63477,1717,946.335084
3105.721673,2009,947.612246
1354.046437,962,948.531081
2942.828337,1836,949.106606
2347.103095,1411,950.192593
2321.637469,1614,951.326625
3111.550862,2301,952.704879
3196.496801,2074,954.00306
1851.388947,1100,955.007974
970.717628,685,955.217165
1514.375027,983,955.516437
1905.210368,1242,956.584409
4007.987948,2634,958.104792
2008.973511,1326,959.195785
3020.485866,2050,960.480954
1863.106261,1114,961.423811
2969.347501,1852,962.010345
2299.870091,1325,963.122357
2368.564773,1574,964.314442
3536.028631,2310,965.74174
1406.753318,892,966.014989
3437.052926,2414,968.161942
72.555377,61,968.183962
1239.865738,798,968.438193
2392.47629,1590,969.695337
1881.222399,1131,970.044655
1503.700964,846,971.041562
1639.565352,1034,971.358851
2112.161207,1383,972.46786
2942.549472,2044,973.824094
2435.84035,1634,975.025186
2737.37513,1893,976.318362
3171.179072,2114,977.703623
2492.524917,1768,978.900712
1966.826318,1287,979.317091
1516.726754,1023,980.312997
449.31095,300,980.412087
1117.088718,764,980.646301
1962.550911,1193,981.70126
12.883749,29,981.710268
3083.810006,2074,983.040479
2461.598288,1898,984.330652
3156.510267,2178,985.673875
2878.781039,1836,986.907997
642.537288,356,987.019099
2354.121706,1495,988.16414
3295.622388,2111,989.438299
2250.336652,1556,989.937754
3620.594158,2453,991.969602
2724.261959,1650,992.491077
1602.225523,927,993.444945
2073.708054,1346,994.535937
3235.794183,2185,995.867149
2726.221261,1862,996.461689
2604.686141,1568,997.596722
4076.068885,2797,999.762693
1793.660304,1097,1000.107006
1985.249586,1307,1001.190992
2548.287122,1664,1002.365061
3571.133438,2360,1003.734306
1424.974068,875,1003.999547
2639.164822,1664,1005.152597
3591.202058,2847,1006.708012
2545.61298,1526,1007.867066
2857.88767,1836,1009.085174
2477.439692,1670,1010.286267
2076.464614,1390,1011.336222
4236.292554,3007,1012.978717
4182.835727,2896,1014.514114
1545.539277,977,1015.509019
2873.307121,1915,1016.793187
1632.920748,1080,1017.124489
2505.505415,1579,1018.254517
2614.118856,1648,1019.437593
2607.33654,1648,1020.651697
2386.381543,1606,1021.835775
3547.637823,2447,1023.27108
3148.433438,2108,1024.584275
2444.526192,1642,1025.760345
3473.179598,2360,1027.157616
3264.103927,2057,1028.499838
2909.074373,2120,1029.881094
791.614837,431,1030.015217
2586.146479,1722,1031.150249
2283.791227,1566,1032.332325
3079.228679,1866,1032.939878
3347.062378,2167,1034.940697
1760.391705,1195,1035.335057
3063.279082,2007,1036.608215
1698.057874,885,1037.558079
1241.223961,880,1037.859354
1795.034351,1191,1038.910309
2347.575286,1625,1039.42678
4088.414435,2595,1041.54871
2336.723238,1656,1042.072186
590.417573,273,1042.808856
3203.845214,2153,1044.142069
1750.270974,1104,1044.502397
1604.068326,922,1045.487293
2955.245664,1869,1046.079833
2657.828675,1652,1047.249897
375.356939,237,1047.320962
2897.042665,1863,1048.587114
2551.235606,1714,1049.744167
2841.569953,1974,1051.0994
2311.553426,1680,1052.373559
1788.487552,1206,1053.489574
1709.115205,989,1053.834888
3000.139002,2182,1055.253179
2493.036614,1667,1056.498312
917.828204,587,1056.676474
1923.712786,1035,1057.675382
885.797905,461,1057.824518
899.421838,560,1057.993672
2494.040773,1665,1059.121698
1249.996557,850,1059.381935
3102.85361,2084,1060.723155
1315.02924,676,1061.598952
1822.987169,1292,1061.996314
3111.90606,2088,1063.306506
2587.977438,1758,1064.506598
3008.167758,2022,1065.781758
1416.316104,897,1066.749638
1476.241767,887,1067.022887
2202.512021,1409,1068.128893
2359.767205,1468,1069.243907
3599.796614,2429,1070.725255
2060.833794,1413,1071.167658
3629.393808,2338,1073.276577
2655.374701,1647,1073.805058
2120.581612,1477,1074.904057
2881.299828,1968,1076.155195
846.024368,483,1076.301328
1714.115642,1138,1077.269209
2450.25626,1684,1078.448281
2823.285914,1750,1079.044825
431.907368,261,1079.935635
2104.265125,1254,1080.332996
1108.140065,674,1081.181768
1444.230582,1006,1081.50106
1362.796881,946,1082.448922
3460.435689,2231,1083.829177
1901.859027,1156,1084.201516
2300.080883,1526,1085.430635
2047.189552,1327,1086.558661
1955.742617,1262,1087.001063
2504.782784,1593,1088.222174
2377.192423,1513,1089.455296
2647.193932,1612,1089.954751
3734.082141,2373,1092.093696
3641.883008,2510,1093.564034
3031.533735,2188,1094.950296
2197.921575,1415,1096.070314
2432.995139,1681,1096.598795
2552.194707,1743,1097.938014
2711.595868,1791,1099.23019
2687.075205,1893,1100.508353
855.446773,606,1100.69252
2028.67825,1251,1101.746479
3257.135729,1908,1103.081694
2089.781767,1348,1104.179692
2318.422165,1607,1104.684152
3479.955362,2329,1106.867137
479.913521,380,1107.004262
1904.800995,1125,1107.350578
2046.400409,1422,1108.481607
3180.655988,1882,1109.761772
2196.180911,1522,1110.86077
3039.431676,1902,1112.114913
2461.024162,1543,1112.616369
1939.821438,1234,1113.762411
3126.419551,2065,1115.228745
2148.048009,1276,1116.394806
3890.183518,2531,1117.989257
3168.175166,2284,1119.436574
2493.076253,1494,1120.623653
1857.923958,1297,1121.053044
1269.800575,843,1122.053954
2817.24357,1914,1123.334119
829.63485,582,1123.540307
2583.476529,1696,1124.791445
307.083999,267,1124.875522
1592.813509,1026,1125.189807
1966.164577,1247,1126.256779
2235.348427,1483,1127.436852
1973.854832,1237,1127.833213
1091.148706,758,1128.814105
2083.975027,1340,1129.242495
2957.170711,1993,1130.597728
1525.40719,935,1131.608647
3094.582847,1919,1132.933853
1632.067466,1034,1133.265155
1483.429779,965,1134.303099
4100.182733,2830,1135.883537
2084.923032,1577,1137.105649
2425.350904,1509,1138.295731
1915.319374,1153,1138.697097
1668.466997,1075,1139.722029
1911.945546,1333,1140.148417
2630.296733,1823,1141.447599
2982.338886,2057,1142.786818
1887.07827,1117,1143.826763
1817.928324,1202,1144.202106
1498.392649,1052,1145.256064
1090.030086,705,1145.468257
1921.471121,1144,1146.53823
2179.78867,1300,1146.948604
2281.242089,1562,1148.138687
2036.262303,1203,1149.262709
3749.712976,2512,1150.753066
3673.649984,2682,1152.341511
2477.689406,1634,1153.562622
2798.823838,1932,1154.877818
3773.549602,2679,1156.482278
1038.244602,674,1157.37509
2087.168503,1294,1157.81449
2507.87148,1551,1158.954527
1557.28564,893,1159.224773
3324.786205,2326,1161.292654
4196.731071,2891,1162.907124
1977.391324,1153,1163.851983
3015.09181,2105,1165.215223
1631.244028,1024,1165.55253
2842.249555,1849,1166.789656
1355.084066,995,1167.093933
2010.17742,1300,1168.213952
2121.498216,1185,1169.232878
2623.212026,1564,1169.727329
1575.053253,831,1170.661178
488.966828,357,1170.768275
1865.421343,1252,1171.795211
2049.242579,1277,1172.203582
2886.561799,1846,1173.447714
2163.600974,1341,1174.572737
1067.251295,679,1174.776923
2715.846507,1760,1175.940982
3277.930368,2115,1177.264186
2564.221585,1674,1178.407226
3983.52652,2538,1179.909593
975.821107,697,1180.122787
2904.398777,1949,1181.385936
1690.055239,1137,1182.37984
1770.167874,1226,1183.449813
1196.6306,759,1183.708049
2154.444143,1386,1184.839078
1120.975226,695,1185.066284
1778.987817,1110,1185.408596
1884.467841,1194,1186.405503
1188.952386,996,1187.432437
1716.330702,1177,1187.816787
2915.354964,1990,1189.098953
3467.340779,2110,1190.437171
1639.052135,1012,1191.444086
1701.789664,1059,1191.790402
1763.872599,1243,1193.039538
1910.87942,1210,1193.416882
4625.469737,3243,1195.869113
3449.784923,2190,1197.219342
2843.948844,1749,1198.426439
2186.061216,1305,1198.828805
2285.781865,1406,1199.926804
2163.4733,1314,1201.058836
2737.415665,1827,1202.337998
1705.988625,1046,1202.661292
1661.9764,1035,1203.624168
2183.539308,1468,1204.086589
3372.85489,2262,1206.172486
2657.152578,1648,1206.712979
3861.715779,2452,1208.889959
1931.977102,1256,1209.328358
2593.790654,1608,1210.521444
2191.200764,1498,1211.611435
3307.542272,2386,1213.143829
3611.653877,2242,1214.589144
1089.999555,631,1214.785323
2359.689121,1427,1215.991421
1801.90341,1246,1217.115443
771.808895,465,1217.318628
1782.329978,1184,1217.689966
3362.522757,2276,1219.091241
2789.029252,1804,1220.395427
2474.834557,1783,1221.661579
1644.120719,1177,1222.814628
2835.762473,1679,1224.052755
3454.399269,2417,1225.646204
2706.269577,1690,1226.803257
1066.95197,729,1227.04848
2556.472224,1646,1228.203531
2841.227684,1694,1229.394614
2797.878206,1866,1229.986153
3160.097268,2251,1232.014999
3620.210226,2476,1233.530377
3011.766615,1961,1234.835564
2732.759926,1865,1236.181789
2854.089643,1801,1237.392891
2687.102552,1946,1238.011454
2208.590495,1467,1239.134476
3091.34284,1902,1240.374604
2845.159125,1909,1241.713823
1733.96964,979,1242.638664
2787.897354,1692,1243.19417
3580.03541,2417,1245.367146
3750.106669,2611,1247.047676
2775.830119,1768,1248.299814
3589.196301,2399,1249.774156
2665.642598,1707,1251.040308
3173.651865,2075,1252.574704
3076.037263,1874,1253.830847
2999.256464,2198,1255.179073
1943.319821,1297,1255.591449
3422.697423,2487,1257.654325
2769.616488,1930,1258.27489
3845.02713,2736,1260.467885
2246.061903,1596,1261.634947
3916.118696,2603,1263.09928
1526.018766,987,1263.404557
3341.829235,2313,1264.788817
1747.730414,1290,1265.851784
3293.608717,2287,1267.239046
2823.033527,2159,1268.588274
3925.772662,2664,1270.738229
3819.836096,2677,1272.23359
3535.811151,2454,1273.692918
2630.818185,1726,1274.901017
2759.321474,1830,1276.161163
3402.122014,2343,1277.582456
3164.936527,2002,1278.90466
3872.383531,2719,1280.468082
2704.301552,1763,1281.667173
2582.012836,1597,1282.854253
3249.360086,2037,1284.161443
2040.742702,1262,1285.223408
2148.674291,1258,1285.633782
2766.33979,1790,1286.87391
2693.054137,1585,1288.032964
3749.40865,2536,1289.5003
1459.549379,958,1289.822593
2525.431013,1632,1291.013676
2556.916601,1641,1292.186744
3229.988921,2362,1293.581012
2423.973633,1541,1294.743069
830.565989,475,1294.887201
2339.30078,1412,1295.998211
960.497704,812,1296.248439
3896.274465,2706,1298.412407
3862.676934,2480,1299.8327
3083.151,2255,1301.188934
2481.946929,1630,1302.384021
1099.900756,903,1302.689299
2962.975443,2023,1303.989482
3186.246843,2203,1305.390757
1943.228375,1185,1306.461731
3158.789091,2378,1307.850995
2646.900487,1912,1309.13116
1931.33745,1243,1310.218148
4193.957658,2946,1311.884665
2570.171021,1617,1313.140808
1630.233514,925,1313.424066
2595.203503,1871,1314.684212
2695.277509,1634,1315.860282
3400.201899,2272,1317.229528
2337.505034,1565,1318.373569
2176.363233,1356,1318.787946
3576.372135,2255,1320.747728
3572.931305,2525,1322.253098
3845.770788,2609,1323.796503
3802.630903,2897,1325.357923
2246.663987,1441,1326.504967
2933.93794,1799,1327.702056
3195.94483,2096,1329.023258
4459.852564,2958,1331.256289
2773.189312,1832,1331.863842
2310.114769,1370,1332.952833
5145.286166,4053,1335.492144
4007.924399,2686,1337.057568
1594.678751,921,1338.019443
3954.101471,2709,1339.47877
2443.444088,1439,1340.626815
805.042729,502,1340.778953
1702.7301,1020,1341.795878
3210.199526,2184,1343.142103
2693.956485,1757,1344.340193
3011.046838,1824,1344.920722
1131.548385,769,1345.860577
3630.573049,2463,1347.313899
3102.386841,1887,1348.59006
2498.581651,1508,1349.717085
1349.869884,858,1350.020362
2425.869937,1649,1351.197432
3515.359549,2507,1352.651755
2099.119486,1232,1353.709718
2286.43411,1368,1354.139109
2576.973522,1550,1355.241111
2122.902085,1100,1356.244023
1945.058151,1113,1356.589338
3125.990698,2024,1357.887519
2850.206829,1846,1359.114635
2700.828377,1837,1360.352762
597.060514,362,1360.461861
1870.071569,1135,1361.491798
2935.71998,1891,1362.715912
865.655522,566,1362.905084
1857.626347,1123,1363.249398
1356.289082,853,1364.16423
4385.488193,3144,1365.825742
3605.815563,2565,1367.89162
3521.750748,2358,1369.290894
2404.990276,1681,1370.480976
3285.861876,2192,1372.016374
735.93961,442,1372.1555
4327.233348,3135,1373.816011
2619.853548,1799,1375.037122
3788.83933,2580,1377.128024
1517.301714,897,1377.417287
2606.85643,1714,1378.601365
2976.2635,1755,1379.820474
2903.22264,1839,1381.039583
3015.452565,1745,1381.58608
2986.284876,1749,1382.809193
3481.116517,2407,1384.832033
2420.549009,1606,1385.341497
2284.472758,1528,1386.494546
3138.332506,2219,1387.835766
3726.058399,2533,1389.29109
3367.849353,2111,1390.611292
2305.571369,1473,1391.727307
3930.557167,2820,1393.248691
2624.265983,1689,1394.439775
2629.853462,1700,1395.623852
3227.352762,2097,1396.915027
3015.542222,2199,1398.300287
2374.389529,1463,1399.442326
2624.681685,1918,1400.723492
3322.221823,2068,1402.094243
2378.865205,1411,1403.273836
4081.718341,2566,1404.865285
2423.750816,1673,1406.041354
2896.934746,1843,1407.294494
3357.431519,2199,1408.693768
3470.374534,2329,1410.159101
2911.10764,1871,1411.457283
2499.126769,1688,1412.714434
2651.497802,1551,1413.221895
2330.237397,1288,1414.311888
2355.444732,1417,1415.395873
3747.783401,2589,1416.813164
2018.188023,1318,1417.830088
2489.527397,1512,1418.308524
2807.126807,1801,1419.509617
3493.064319,2338,1420.95293
2420.031103,1468,1422.101975
2267.653172,1447,1423.213986
2382.603845,1531,1423.685416
2310.697257,1502,1424.807437
1071.05571,705,1425.653206
2207.801562,1287,1426.066582
1387.695417,797,1426.968403
2494.949481,1529,1427.461852
2064.977782,1150,1428.489787
3150.485624,1884,1429.733918
1027.139151,646,1429.937104
2095.257932,1266,1431.001071
1979.636406,1330,1431.422455
2095.116175,1384,1432.474412
3040.847336,2044,1433.753576
2404.333084,1644,1434.968682
2233.731352,1554,1436.06668
2133.581272,1316,1436.493068
3204.28876,2131,1437.778238
1040.701732,601,1438.622005
1280.233288,810,1438.890249
2531.864517,1593,1440.007265
2481.085786,1656,1441.146302
2896.898012,1795,1441.728832
3373.43403,2257,1443.710634
2192.813465,1365,1444.155039
2519.273512,1706,1445.297078
1850.378591,1211,1446.327015
2261.298113,1398,1446.766415
3383.546651,2036,1448.043577
2295.977714,1417,1449.149584
1323.768041,862,1449.413824
2561.580637,1655,1450.573879
2464.394012,1519,1451.68489
2131.709683,1366,1452.76187
3824.110074,2304,1454.151134
2661.849101,1698,1455.325202
3604.589252,2208,1456.658415
3234.549757,2021,1457.966605
2668.115786,1794,1459.155687
2414.683775,1490,1459.636124
1423.058961,826,1460.595997
2090.082535,1475,1461.066426
3149.672475,1880,1462.359602
3437.047324,2353,1463.834944
2655.993741,1641,1465.109104
2599.184089,1627,1466.3142
1287.466533,922,1466.596457
2386.706242,1469,1467.7425
2602.141692,1610,1468.882537
3509.438129,2439,1470.329854
976.96845,530,1470.493002
1371.853171,754,1471.410837
3137.152734,2094,1472.773076
2084.020995,1317,1473.185452
3354.884738,2218,1475.252332
3113.548132,2183,1476.639594
3482.651691,2223,1478.079904
2899.06069,1983,1479.56926
2265.757316,1332,1480.083728
2713.467678,1751,1481.51503
1620.208633,1014,1482.635049
2032.675696,1299,1483.049426
2425.743419,1636,1484.236506
1595.40274,995,1485.198381
4929.404661,3395,1486.984006
801.060852,528,1487.146153
2566.990835,1905,1488.547428
2187.778001,1410,1489.701478
3738.799381,2533,1491.21986
1905.323956,1242,1492.368905
2802.518301,1734,1493.609033
1898.966296,1215,1493.987378
2579.226736,1780,1495.260536
1614.768817,1012,1496.235422
1546.582789,1034,1496.563721
2144.54057,1432,1497.719773
1571.393425,1114,1498.721685
1908.658007,1197,1499.126052
2503.065405,1650,1500.263087
2642.175036,1711,1501.489202
3286.701701,2188,1502.839431
2023.748191,1231,1503.215774
1915.590401,1357,1504.284746
1498.474354,1032,1505.239614
2195.534135,1336,1505.672008
1624.577806,1048,1506.587841
2070.689741,1273,1506.992209
1227.297251,846,1507.926058
1928.368312,1179,1508.291391
1139.334833,672,1509.152174
3254.407154,2295,1510.513412
2304.775963,1532,1511.624423
2479.622395,1644,1512.153906
1526.351421,909,1513.081749
1721.819658,992,1513.388029
4404.516461,2874,1515.585027
1435.790873,891,1515.871288
2679.226144,1804,1517.120424
1999.804805,1365,1518.21542
1777.339039,1198,1518.595766
2885.027737,1841,1519.850909
1697.312366,1166,1520.868834
2003.0571,1357,1521.298225
1207.422989,849,1522.20405
1944.42297,1289,1522.603413
2266.096464,1332,1523.674387
3409.667016,2319,1525.042632
3151.530663,1945,1526.291769
2853.397485,1752,1527.517884
3316.155759,2128,1528.814063
1125.521053,696,1529.028258
1536.27673,892,1529.950097
1069.012329,629,1530.139269
1518.746273,1014,1531.125166
2275.662755,1569,1531.616613
1648.552817,1073,1532.595504
2169.715339,1336,1533.657469
2930.288197,1844,1534.234995
2547.135828,1778,1535.486134
2165.105662,1422,1536.574124
3602.218791,2519,1538.012432
1910.545152,1115,1539.01034
3506.954705,2157,1540.342552
1579.947452,1077,1540.675855
2470.415594,1635,1541.859933
2833.730574,1864,1543.096057
1305.297178,740,1543.323264
2157.900712,1531,1544.435276
1806.130832,1093,1545.4522
3804.748271,2544,1546.905523
2587.469259,1621,1548.024541
2318.006614,1351,1548.443923
2898.353679,1833,1549.680047
2725.911062,1963,1550.890148
3303.911281,2107,1552.186328
2628.763979,1752,1553.379413
1847.081333,1076,1554.327275
1556.65726,926,1554.610533
3083.343958,1997,1555.907713
2162.304253,1564,1557.05776
2445.057716,1424,1558.115722
2293.044808,1569,1558.612174
1491.962367,913,1559.541018
3634.917525,2496,1560.996343
1793.676506,1234,1562.006261
3533.463764,2214,1563.37851
3506.893167,2400,1564.761768
3540.522005,2161,1566.130014
2361.984143,1551,1567.289068
2900.753104,1881,1568.528195
2524.087876,1548,1569.015639
2778.378604,2051,1570.265776
4364.757488,2822,1572.440756
2762.816804,1811,1573.639846
3659.084853,2447,1575.038118
2865.995292,1812,1576.270239
2181.384842,1368,1576.697628
2742.110817,1849,1577.895718
1801.012766,1021,1578.896628
2540.771686,1581,1580.015646
2118.464305,1417,1580.474064
2694.846398,1912,1581.671153
1971.697636,1314,1582.754138
1533.862883,894,1583.025385
608.711815,378,1583.138488
3057.87671,1979,1584.443676
2506.705088,1678,1585.605733
3533.046564,2413,1587.038036
3526.639039,2230,1588.370248
2104.905093,1349,1589.445226
2911.348475,1842,1590.628303
3038.869879,1984,1591.92248
2863.700694,1860,1593.106557
2918.44063,1832,1594.327668
3975.727942,2738,1595.807014
3599.586361,2509,1597.214295
594.582573,435,1598.047052
2535.660838,1580,1598.541502
2595.20379,1914,1599.7476
2761.906662,1600,1600.89164
1798.520184,1185,1601.922578
117.916062,91,1601.956609
3107.99512,1950,1603.230768
3197.977999,2344,1604.635046
2403.748013,1595,1605.734045
1439.40636,950,1606.039324
4031.137404,2750,1607.550699
2468.054017,1546,1608.677724
588.071311,342,1608.783821
2309.012629,1466,1609.880819
3800.953472,2427,1611.288099
2462.46504,1725,1612.450156
2197.14525,1382,1613.530138
2893.400019,1964,1614.78528
2961.207794,1861,1616.008393
399.228354,268,1616.095473
2284.052452,1551,1616.576911
1937.810506,1376,1617.643882
3033.586598,1979,1618.940061
1783.730154,1170,1619.993019
3089.47597,1914,1621.272182
3198.442096,1965,1622.586378
1786.34891,1164,1622.970728
3977.16063,2416,1624.379009
3071.327927,1997,1625.630148
3384.030842,2240,1626.94134
1711.946456,1179,1627.980286
2817.632986,1750,1629.151351
2874.691375,1915,1630.399486
1906.35786,1256,1630.78784
2354.581022,1369,1631.859816
2672.864387,1717,1632.993847
2791.753015,1806,1634.190937
2148.268684,1308,1634.593302
