#{"t_start": 1702137509.600338, "env_id": "None"}
r,l,t
-0.3,59,74.31373
-220.527,1096,75.472287
-4.809,131,75.525335
-75.59,573,75.740532
-1.422,57,75.762552
-70.372,695,76.016783
-1.04,63,76.040805
-1.385,57,76.062825
-46.524,352,76.932617
-3.831,289,77.057731
-4.598,128,77.11078
-12.62,169,77.174838
-41.955,495,77.354001
-29.341,290,77.468105
-0.569,61,77.490125
-3.581,142,77.541172
-12.898,168,77.606231
-2.778,93,77.641263
-105.981,825,78.741265
-23.839,268,78.837352
-19.453,265,78.93344
-6.488,231,79.016515
1.6,229,79.104595
2.787,320,79.23071
-187.112,850,80.318701
-11.312,156,80.377755
-26.832,262,80.472842
-11.95,184,80.540904
-50.884,379,80.679029
-37.211,395,81.597866
-106.208,589,81.841088
-28.295,281,81.946184
-48.181,357,82.078304
-174.206,811,83.19432
-27.991,265,83.312428
-1.787,62,83.340453
-4.745,148,83.397505
-57.145,521,83.588679
-1.439,60,83.610699
-25.223,288,83.713298
-47.758,526,83.91348
-44.433,345,84.833318
-35.506,530,85.047513
-1.064,51,85.06653
-60.907,577,85.284729
-354.185,1275,86.542378
-1.367,71,86.570404
-0.807,65,86.595427
-1.255,68,86.62145
-33.196,302,86.736555
-173.265,816,87.036828
-75.708,618,88.082781
1.42,170,88.149842
-1.054,69,88.174865
-19.132,237,88.262945
-1.693,61,88.285966
-1.827,65,88.31199
-1.917,281,88.416085
-116.386,695,89.450032
1.628,165,89.523099
-10.263,186,89.65522
-1.963,64,89.681244
-6.422,142,89.733291
-46.833,371,89.872418
-25.799,263,89.97351
-1.009,65,89.998532
-25.265,276,90.106631
-4.623,232,90.195712
-1.113,52,90.214729
-13.323,188,91.088525
-0.755,62,91.117551
-587.708,1541,91.735114
-0.81,64,91.762139
-118.781,745,92.835115
-1.575,59,92.861139
-49.666,381,93.003269
-11.628,162,93.060321
-32.453,305,93.170421
-1.865,71,93.196445
-2.136,83,93.226472
-22.37,222,93.306545
-72.184,562,94.272928
-582.245,1506,94.841445
-0.871,63,94.864466
-0.467,65,94.888488
-48.5,330,95.753778
-13.437,169,95.822841
-10.554,153,95.886899
-101.508,670,96.138128
-15.651,215,96.222205
-15.891,185,96.289266
-1.946,74,96.317292
-25.335,244,96.40337
-4.129,129,96.449412
-2.24,84,96.479439
-1.532,59,97.357238
-14.249,191,97.443317
-142.011,861,97.79764
-106.449,748,98.097913
-5.013,347,99.051781
-13.207,191,99.134858
-51.86,393,99.296005
-3.686,132,99.347051
-10.272,153,99.406105
-1.786,62,99.436132
-29.368,300,99.560245
-1.115,49,99.578261
-1.107,60,99.601283
-5.811,140,99.660336
-11.027,162,99.721392
-32.465,363,100.643231
-26.289,268,100.759337
-19.291,206,100.843414
-118.483,809,101.155698
-1.921,63,101.178719
-4.286,125,101.225762
-14.353,325,101.347873
-0.289,50,101.36589
-53.001,458,102.331769
-9.689,154,102.400832
-0.82,66,102.425855
-3.03,486,102.608021
-8.873,167,102.669076
-13.511,192,102.740142
-1.624,58,102.762161
-69.746,594,102.977357
-1.927,69,103.781089
-0.78,56,103.803109
-1.501,61,103.830134
-298.26,1084,104.248515
-0.426,64,104.272537
-1.556,59,104.297559
-7.912,163,104.358615
-1.448,58,104.379634
-140.43,794,105.528681
-1.593,60,105.556706
-0.777,66,105.585236
-22.141,256,105.682324
-348.588,1221,106.143744
-38.364,504,107.157667
-8.344,146,107.216722
-7.69,157,107.275775
-0.914,66,107.3028
-38.008,563,107.515994
-1.316,59,107.538014
-6.147,148,107.592063
-1.174,50,107.611081
-16.683,189,107.678141
-1.731,65,107.703164
-14.236,180,107.769225
-15.803,275,108.642019
-1.39,55,108.666041
-1.493,57,108.692065
-2.006,64,108.72009
-1.992,67,108.746114
-1.378,57,108.767134
-2.162,71,108.793157
-1.001,67,108.81818
-17.039,370,108.96332
-0.316,56,108.990344
-49.783,426,109.144485
-25.975,282,109.245577
-26.152,267,110.17142
-25.077,255,110.289527
-1.318,66,110.320556
-2.592,79,110.355587
-6.607,152,110.417645
-9.008,156,110.474696
-0.869,57,110.496716
-1.536,60,110.518736
-0.587,60,110.541758
-1.889,118,110.586798
-1.209,53,110.608818
-9.383,149,110.663869
-7.417,163,110.729928
-1.275,51,110.75395
-72.673,650,111.887983
-1.758,61,111.915008
-1.433,231,112.013097
1.536,157,112.076155
-3.8,118,112.118193
-3.584,105,112.15923
-1.495,67,112.184253
-4.226,119,112.231296
-48.13,453,112.405455
-1.658,68,112.432479
-11.624,157,112.494536
-21.34,246,112.665692
-1.772,62,112.692716
0.283,261,113.683619
-210.061,882,114.104001
-6.25,139,114.156049
-11.053,155,114.219106
-0.198,51,114.239125
-21.837,217,114.321199
-9.205,147,114.378252
-1.596,60,114.400272
-6.518,149,114.462328
-1.004,48,114.483347
-1.886,63,114.509371
-23.506,245,115.523294
2.19,190,115.622385
-0.744,58,115.646406
-1.076,61,115.671429
-25.993,252,115.773522
8.44,458,115.948682
-79.143,583,116.166384
-385.492,1024,117.426531
-0.526,52,117.446549
-1.644,58,117.46957
-1.757,64,117.495594
-27.055,261,117.592682
-1.154,59,117.614702
-83.104,635,117.855922
-2.38,72,117.890954
-161.792,816,119.025988
-5.333,335,119.1491
-1.497,73,119.176125
-6.233,140,119.231175
-1.89,63,119.256197
-396.024,963,120.488319
-1091.872,1719,121.17995
-135.515,709,122.260934
-0.977,67,122.286958
-74.572,530,122.486139
-13.73,216,122.568214
-0.799,64,122.592236
-237.538,915,123.692238
-11.181,151,123.74929
-47.101,429,123.907434
-0.852,61,123.931456
-17.78,310,124.04656
-134.741,647,124.280774
-0.629,60,125.059483
-164.682,767,125.368765
-2.599,74,125.39679
-7.333,143,125.448838
-52.287,459,125.618993
-1.444,60,125.641012
-24.392,249,125.734097
-51.941,378,126.660443
-1.105,53,126.682463
-7.587,156,126.750525
-15.461,271,126.858624
-2.645,74,126.886649
-1.189,60,126.911672
-28.2,280,127.017769
-0.854,63,127.040789
-22.068,242,127.130872
-1.648,73,127.158897
-10.881,174,127.222955
-16.778,204,127.296022
-24.221,245,127.394111
0.375,145,128.245887
-13.155,168,128.323958
-2.024,73,128.357989
-2.531,76,128.391019
-1.769,61,128.415041
-0.905,55,128.43606
-1.499,60,128.459081
-5.517,129,128.506124
-2.539,74,128.53415
-17.37,287,128.648254
-28.705,267,128.764359
-5.007,244,128.856443
-0.671,54,128.876462
-14.961,270,128.977554
-20.016,218,129.844343
-29.915,306,129.974461
-217.967,776,130.272733
-11.29,170,130.335791
-1.914,65,130.360813
-1.778,64,130.385836
-2.43,73,130.415864
-33.073,308,130.536974
-33.521,278,131.420779
-9.113,148,131.483836
-17.305,197,131.571916
-22.531,229,131.659997
-1.774,65,131.685019
-0.982,61,131.70804
-1.178,50,131.728059
-22.724,388,131.880197
-38.836,336,132.00431
-1.441,56,132.02633
-12.25,176,132.090389
-1.716,66,132.115411
-2.486,73,132.142436
-5.606,137,133.019234
-29.998,266,133.133338
-1.63,63,133.162365
-20.97,228,133.248443
-1.272,61,133.271464
-1.34,64,133.294485
-47.17,356,133.420599
-1.661,59,133.441619
-1.309,63,133.464641
-8.528,153,133.51969
-3.582,91,133.553721
-1.184,50,133.571738
-15.292,272,133.681838
-13.428,372,134.6287
-17.891,296,134.756817
-41.764,345,134.909956
-2.331,70,134.938982
-1.001,57,134.964006
-1.406,56,134.986026
-10.323,164,135.055089
-1.856,64,135.080111
-55.265,377,135.226245
-7.49,147,135.283296
-178.535,753,136.299221
-1.816,62,136.324244
-5.046,104,136.365282
-1.522,61,136.387302
-1006.163,1470,137.633986
-2.058,68,137.663013
-2.139,69,137.69304
-22.866,236,137.791129
-1.473,56,137.815151
-5.724,136,137.870202
-53.605,428,138.030348
-8.273,145,138.084397
1.594,166,138.15346
-0.814,59,138.176481
-9.954,164,138.238537
-1.912,66,138.262559
-58.065,511,139.260467
-11.669,170,139.332534
-9.028,165,139.402597
-51.544,363,139.547729
-0.999,59,139.568749
-77.467,626,139.805965
-1.596,57,139.827985
-1.404,65,139.852006
-1.173,53,139.871024
-2.231,71,139.898049
-1.91,63,139.92107
-1.537,65,139.949095
-0.781,51,139.968112
-4.9,133,140.017157
-1.789,61,140.778851
-1.775,64,140.805875
-0.999,54,140.828896
-2.008,68,140.859925
-25.051,370,141.016067
-6.023,199,141.087132
-24.328,231,141.170207
-1.549,58,141.191226
-15.837,283,141.292318
-534.299,1115,142.529445
-35.59,296,142.64455
-1.128,48,142.664568
-10.892,160,142.728627
-272.54,989,143.136999
-40.256,290,144.280039
-41.332,300,144.421168
-0.849,53,144.441186
-1.388,56,144.463206
-5.898,131,144.518257
-11.197,153,144.586318
-10.387,244,144.688412
-39.922,287,144.80752
-1.192,58,144.834544
-1.473,59,144.856565
-1.532,58,144.879586
-4.478,117,144.927629
-1.527,57,144.948648
0.203,134,144.999696
-17.327,199,145.902518
-2.112,67,145.932544
-67.306,467,146.133727
-1.63,59,146.15775
-16.833,360,146.297878
-1.031,63,146.321899
-1.359,56,146.345921
-41.282,385,146.496058
-177.998,864,147.702156
-21.64,219,147.796242
-49.073,350,147.929363
-0.851,57,147.951383
-89.887,505,148.140556
-8.583,240,148.240647
-4.837,102,148.279682
-13.054,168,148.34274
-1.419,65,148.365761
-1.302,64,149.136462
-1.808,64,149.163487
-5.695,216,149.252568
-201.433,770,149.535826
-1.497,59,149.557846
-7.854,207,149.637919
-28.11,248,149.727
-130.932,637,150.707894
-16.013,281,150.819995
-5.594,125,150.867039
-9.835,349,150.99015
-1.147,53,151.009168
-1.181,53,151.028186
-127.273,620,151.247385
-2.098,69,151.272408
-15.431,319,151.383509
-44.643,391,152.251299
-44.825,334,152.380417
-1.428,63,152.403438
-47.809,348,152.52655
-28.122,353,152.649662
-1.117,65,152.672683
-11.299,164,152.730312
-1.805,64,152.753327
-1.739,64,152.776348
-14.386,182,152.842408
-48.643,339,153.70119
-24.515,259,153.803283
-39.825,313,153.915385
-1.486,57,153.935404
-1.035,60,153.957424
-53.885,364,154.086541
-1.132,60,154.108562
-129.782,635,154.338771
-1.224,155,155.134496
-24.093,234,155.225579
-5.869,266,155.324669
-1.44,58,155.346689
-18.885,229,155.427763
-90.746,541,155.622941
-1.498,60,155.644961
-234.51,1003,156.712934
-2.248,88,156.743962
-35.697,310,156.854062
-11.582,159,156.911114
-48.704,356,157.036228
-169.133,773,158.024128
-1.764,63,158.050151
-53.113,418,158.211298
-7.179,136,158.259342
-4.753,102,158.296376
-52.988,455,158.457522
-1.827,62,158.479542
-4.34,261,158.573628
-96.781,556,159.513484
-12.336,173,159.593557
-1.489,69,159.622583
-8.922,159,159.682638
-60.464,403,159.826769
-71.235,429,159.976906
-7.938,139,160.025951
-34.567,291,160.128044
-4.239,119,160.171083
0.836,197,160.960802
-6.43,198,161.041875
-35.074,311,161.165989
-17.594,307,161.275088
-5.608,200,161.346153
-1.808,64,161.369174
-10.939,155,161.425225
-7.738,140,161.475271
-5.777,131,161.521313
-64.593,479,162.393106
-1.825,67,162.420131
-0.932,64,162.447156
-0.762,57,162.471177
-1.903,69,162.498202
-7.551,133,162.549249
-0.752,51,162.570268
-34.892,303,162.680368
-0.722,57,162.701387
-1.632,58,162.722407
-46.837,345,162.853526
-3.253,83,162.882553
-1.682,70,162.908576
-1650.19,1883,164.324369
-1.414,58,164.345388
-12.696,165,164.404442
-1.682,63,164.427463
-21.266,228,164.508537
-60.806,398,165.39034
-37.858,292,165.510449
-2.371,76,165.541477
-90.571,547,165.739658
-11.537,165,165.799713
-1.475,57,165.820732
-1.997,74,165.847756
-1.542,59,165.869776
-29.895,269,165.966865
-2.639,77,165.99489
-79.181,499,166.913728
-1.228,51,166.933745
-1.438,59,166.956766
-2.898,98,166.994801
-1.198,66,167.020824
-226.523,839,167.324106
-29.487,262,167.417186
-2.153,68,167.441208
-1.343,57,167.462227
-2.068,76,167.490252
-82.591,524,168.402083
-26.411,264,168.508179
-36.322,320,168.624285
-4.41,125,168.669326
-1.788,65,168.692347
-28.298,264,168.786433
-37.901,324,168.900537
-5.008,263,168.993622
-52.562,389,169.850402
-1.279,52,169.871421
-1.93,65,169.899446
-15.386,208,169.982522
-0.542,60,170.005543
-42.287,450,170.165689
-1.678,64,170.18871
-1.136,50,170.206726
-0.607,54,170.226745
-192.859,728,170.480976
-1.178,57,170.501996
-2.297,89,170.538028
0.206,241,171.326249
-2.184,75,171.356276
-4.446,242,171.453365
-29.143,402,171.596495
-55.898,382,171.731618
-0.354,62,171.753638
-6.008,139,171.802683
-1.836,67,171.826705
-11.827,281,171.925795
-46.856,349,172.753548
-4.531,128,172.808599
-1.233,56,172.832621
-4.06,155,172.895679
-1.122,65,172.9187
-1.318,54,172.938718
-12.125,188,173.004778
-1.111,70,173.029801
-4.848,121,173.07284
-0.856,57,173.093859
-4.949,136,173.142937
-2.757,82,173.171999
-1.309,58,173.193042
-31.116,268,173.288645
-0.716,64,173.311666
2.075,177,173.385733
-8.482,145,173.438782
-1.225,50,173.456798
-37.671,345,174.286554
-19.04,210,174.364625
-1.903,68,174.388647
-25.353,244,174.473724
-4.417,134,174.520767
-0.373,49,174.538783
-1.423,58,174.559803
-13.922,226,174.638875
-15.676,210,174.713943
-9.472,278,174.812032
-1.457,58,174.833052
-5.473,150,174.887101
-9.409,171,175.650796
-2.46,75,175.682826
-1.616,64,175.707848
-9.069,161,175.772907
-26.717,371,175.906029
-1088.928,1933,177.299298
-13.347,181,177.363356
-1.068,48,177.380371
-26.694,265,177.473456
-10.56,176,177.535513
-22.585,348,177.657624
-1.643,263,177.749708
-5.452,119,178.500391
-9.623,173,178.569454
1.627,210,178.653531
-10.679,178,178.71859
-0.957,67,178.742612
-3.578,90,178.774641
-10.489,152,178.82869
-60.072,485,178.999846
-27.548,264,179.092931
-0.745,191,179.159992
-21.296,249,179.974235
-23.06,285,180.091342
-1.609,78,180.124372
-1.388,65,180.151397
-1.516,57,180.171415
-0.708,66,180.195437
-0.858,59,180.217458
-0.905,62,180.239477
-39.054,356,180.364592
-1.217,66,180.388613
-1.284,55,180.408632
-6.974,155,180.463682
-33.558,327,180.585793
-41.864,362,181.39453
-1.128,56,181.416549
-5.667,388,181.571691
-1.605,62,181.596714
-35.782,343,181.717824
2.8,197,181.786887
-12.052,191,181.854949
-20.122,243,181.941027
-1.746,75,181.968052
-20.178,247,182.055131
-1.086,52,182.074149
-7.025,157,182.130199
-1.143,50,182.838346
-0.779,59,182.861367
-33.058,331,182.992486
-3.91,136,183.043533
-1.549,69,183.068556
-3.689,146,183.119603
-0.806,60,183.141623
-0.752,55,183.161641
-3.256,143,183.211686
-9.226,304,183.318784
-0.231,57,183.338802
-5.432,165,183.396855
-12.659,185,183.461914
-0.133,56,183.481933
-1.255,58,183.502952
-1.45,57,183.523971
-0.536,64,183.545991
-1.626,78,184.267648
-0.882,56,184.290669
-27.606,271,184.405773
-3.603,255,184.555911
-26.707,286,184.657003
-2.533,80,184.685028
-72.221,514,184.866193
-0.681,67,184.890215
-38.07,359,185.01633
-23.952,428,185.889125
-7.753,160,185.955184
-14.752,385,186.095313
-1.827,64,186.119334
-1.495,57,186.139353
-20.043,374,186.273475
-1.889,67,186.297497
-1.559,65,186.321519
-1.793,67,186.345541
-27.739,299,186.452638
-8.96,318,187.303412
-0.103,61,187.328436
-3.786,121,187.378481
-1.654,61,187.404505
-37.495,428,187.565652
-0.998,69,187.590675
-105.153,708,187.844906
-18.321,262,187.93699
-31.886,311,188.756737
-2.025,226,188.844816
-0.854,58,188.865835
-12.081,190,188.9359
-1.537,58,188.955918
-49.369,431,189.107056
-40.123,364,189.234171
-1.085,68,189.259194
1.336,169,189.319249
-8.324,166,189.383307
-3.181,113,189.425346
-1.928,69,189.451369
-1.649,58,189.472389
-0.088,61,190.204054
-1.864,84,190.239087
-1.114,55,190.263108
-146.855,815,190.570388
-1.285,57,190.591408
-0.216,62,190.614428
-12.453,179,190.679488
-6.308,150,190.732536
-17.131,300,190.839634
-0.94,54,190.859652
-15.437,342,191.687405
-1.611,60,191.712429
-0.812,65,191.797505
-2.124,79,191.827533
31.873,285,191.932629
-3.284,119,191.974667
-38.917,351,192.09778
-1.092,61,192.119799
-0.644,62,192.142821
-1.831,66,192.165841
-14.093,215,192.241911
-1.815,69,192.267935
-0.987,57,192.288954
-1.346,139,192.337998
-3.423,112,192.379036
-41.481,586,193.341416
-5.792,148,193.405474
-6.938,161,193.462526
-0.968,64,193.485547
-13.169,171,193.546603
-2.084,70,193.571625
-1.376,65,193.595647
-38.065,361,193.724765
-1.106,53,193.743782
-3.764,117,193.786822
-2.763,95,193.820853
-13.148,208,193.893919
-8.497,169,193.953974
-1.874,135,194.704657
-10.883,312,194.832774
-1.62,65,194.859799
-0.717,60,194.880818
-1.035,46,194.897833
-0.585,48,194.91585
-5.454,145,194.967897
-1.244,58,194.988916
-0.429,49,195.006933
-0.625,64,195.029954
-1.645,61,195.051974
-1.495,57,195.160072
-1.427,119,195.20211
-0.642,63,195.22413
-22.032,294,195.327224
-43.212,367,195.455341
0.571,106,195.492375
-172.878,1211,196.635416
-1.046,51,196.654433
-117.548,728,196.909666
-0.827,58,196.930684
-1.034,303,197.748429
4.922,331,197.875545
-14.254,232,197.95762
3.155,181,198.021678
-0.154,57,198.041697
-1.482,141,198.091742
-42.542,365,198.218858
-0.778,54,198.238876
-18.199,305,198.348977
-22.308,268,199.153709
-3.396,100,199.196748
-3.21,110,199.240788
-2.077,86,199.27582
-1.172,55,199.29684
-8.719,168,199.355893
-32.973,325,199.469997
-0.714,62,199.492018
-0.585,61,199.515038
-0.835,60,199.537059
2.883,252,199.62614
-11.452,183,199.690198
-1.376,234,199.773273
-0.487,60,199.794293
-8.839,169,200.585013
-1.487,62,200.612037
-1.583,64,200.63706
-1.085,50,200.657078
-1.772,65,200.683102
-121.576,536,200.882284
-0.594,69,200.908307
-30.005,338,201.028417
-987.457,2654,202.663409
-358.444,1573,203.932066
0.468,130,203.979109
-35.177,433,204.130247
-80.868,721,205.104134
-24.76,262,205.196218
-26.824,316,205.307319
-12.809,194,205.376382
-4.307,128,205.422424
-1.997,75,205.449448
-0.607,62,205.471468
-11.491,237,205.562551
-0.577,59,205.583571
-21.534,298,206.391306
-1.767,64,206.417329
-109.175,972,206.770652
-1.128,51,206.789669
-20.491,269,206.885756
-1.104,63,206.908777
-1.172,61,206.930798
-35.699,322,207.044901
-1.121,60,207.859643
-3.288,141,207.917696
-1.677,84,207.951727
-92.515,780,208.240991
-1.116,50,208.259007
-1.212,56,208.280026
-8.589,160,208.33908
-21.694,385,208.475204
-3.613,122,208.520245
-0.994,66,208.545268
-252.252,1539,209.99409
-1.94,251,210.086174
-54.889,522,211.121116
-1.735,67,211.151144
-18.176,253,211.261244
-19.327,264,211.362336
-0.594,63,211.386358
-0.823,56,211.406376
-14.941,219,211.486449
-0.362,74,211.513474
-0.923,58,211.534493
-14.039,512,211.719662
-5.202,156,211.775713
-1.187,51,211.79473
-9.48,188,211.86079
-0.38,62,212.621483
-0.548,60,212.648508
-11.557,170,212.71757
-12.784,219,212.80465
-13.769,224,212.884723
-11.497,238,212.971802
-92.97,762,213.260065
-0.563,62,213.283086
-4.446,155,213.339137
-2.651,78,213.368163
-0.766,59,214.116844
-0.913,55,214.140867
-1.595,258,214.247964
-0.907,53,214.269984
-7.723,165,214.336045
-87.998,787,214.634316
-8.204,149,214.688365
-241.567,710,215.683271
-20.173,330,215.818395
-12.92,249,215.908477
4.971,161,215.967531
-0.543,69,215.993554
-1.766,65,216.016575
-26.579,297,216.123672
10.315,233,216.209254
-8.649,157,216.266306
-4.587,132,216.312348
-11.046,168,216.373403
-367.118,1601,217.767673
-2.298,90,217.801704
-17.719,272,217.903797
-1.366,53,217.924816
-172.01,715,218.954754
-25.495,329,219.075865
-1.048,53,219.094882
-1.049,51,219.113899
-1.252,58,219.134918
-1.227,55,219.154937
-1.062,55,219.173954
-1.329,70,219.200978
-3.022,134,219.250023
-1.48,56,219.270041
-14.907,237,219.355119
-15.498,477,220.26795
-99.491,1025,220.648297
3.886,248,220.740381
-94.701,844,221.843385
-7.089,134,221.906443
-1.419,58,221.934468
-0.423,59,221.95849
-1.263,54,221.979509
-16.944,256,222.075597
-2.261,149,222.133649
-27.292,264,222.23274
-0.578,64,222.257762
-0.813,66,222.282785
-0.226,58,222.303804
-1.092,49,222.321821
-19.977,357,222.455943
-97.114,795,223.595982
-0.53,60,223.619002
-359.332,1705,225.124876
1.089,296,225.247988
-4.384,126,225.295031
-9.045,152,225.354086
-32.368,357,225.488207
-5.853,150,225.543257
-7.196,163,225.611319
-3.684,124,225.657361
-10.456,151,225.719418
-24.866,322,226.593213
-1.539,61,226.620238
-1.588,66,226.650265
-9.394,180,226.730338
-117.587,805,227.030612
-369.513,1656,228.362825
-1.433,55,228.383845
-345.841,1582,229.681026
-2.671,91,229.722063
-1.081,47,229.74008
-10.496,344,229.86119
-38.208,537,230.049361
-0.516,59,230.07038
-2.312,110,230.109416
-3.686,113,230.149452
-0.629,58,230.170471
-24.978,273,230.265558
-3.957,117,231.01524
-95.607,699,231.285487
-0.465,57,231.305505
-7.158,283,231.406597
-0.616,56,231.427616
-1.705,70,231.452639
-15.654,220,231.531711
-1.222,58,231.55273
