#{"t_start": 1702208495.430637, "env_id": "None"}
r,l,t
-10.0299,413,37.463706
-10.0162,234,38.261431
-10.0049,66,38.287455
-10.0031,58,38.309475
-10.0049,66,38.333497
10.1905,129,38.388548
-10.0053,81,38.417574
-10.0233,313,38.535681
-10.0079,132,38.582724
-10.0047,59,38.609749
-10.0039,57,38.633771
-10.0081,128,38.679316
-10.0046,64,38.703338
-10.0186,267,38.797423
-9.8157,244,38.939553
-10.0106,144,38.9916
9.9962,66,39.745286
-10.0039,51,39.765303
-9.8241,345,39.902428
10.1896,145,39.961987
-10.0143,218,40.040057
-10.0263,373,40.172178
-10.0043,59,40.193197
-10.0214,299,40.299294
-10.0122,173,40.362351
-10.0043,59,40.384371
-10.0038,59,40.406391
-10.0048,63,40.435417
-10.008,112,40.475454
10.1812,269,41.328734
-9.836,516,41.524912
-10.0032,60,41.546932
-10.0045,55,41.566951
10.3717,397,41.710081
-10.0095,147,41.767197
-9.8448,586,42.000352
10.1869,198,42.810088
-10.0052,72,42.842117
-10.0101,151,42.907177
9.9952,64,42.934201
-10.0124,171,42.999261
-10.0166,223,43.171417
9.9959,68,43.206449
-10.0206,275,43.304538
-10.0168,227,43.384611
-10.0074,106,43.421645
-9.8307,444,43.57729
-10.0035,55,43.597308
-10.0062,82,44.364005
-9.8377,578,44.591213
-10.0043,73,44.617236
-10.0044,86,44.647263
9.9957,55,44.667282
-10.0053,88,44.699311
10.1858,229,44.782386
-10.0193,255,44.877473
-10.0034,59,44.898492
-10.0063,118,44.94053
-10.0285,427,45.089666
-10.0227,342,45.931431
-10.0077,125,45.980476
-10.004,60,46.0075
-10.0044,59,46.029521
-10.0379,590,46.236709
-9.8243,362,46.365827
-10.0253,343,46.553998
-10.0043,56,46.574016
-10.0101,133,46.621059
-10.0071,102,47.365238
-10.0176,280,47.481344
-10.0248,342,47.60946
-10.0088,140,47.658505
-10.0154,231,47.740097
-10.0063,97,47.775129
-10.0123,184,47.840188
-10.0094,139,47.889233
-10.0038,53,47.909251
9.9747,350,48.032363
-10.021,297,48.841666
-10.0034,53,48.862685
-10.0274,403,49.019828
-10.0065,88,49.051857
-10.0037,73,49.077881
-10.0043,67,49.101903
-10.0136,208,49.17597
-10.0084,128,49.222012
-10.0078,129,49.268054
-10.0044,63,49.290074
-9.8595,896,50.351039
-10.0175,272,50.465651
-10.011,180,50.530704
-9.815,213,50.605773
-9.8319,436,50.759914
-10.0072,101,50.795946
-10.004,64,50.818967
9.9959,59,50.844992
9.9961,57,50.86601
-10.0214,287,50.967102
-10.0137,191,51.757827
-10.0073,96,51.798864
-10.0074,104,51.841903
-10.0088,148,51.902958
-10.0042,60,51.92698
10.1629,553,52.126163
-10.0134,221,52.20475
9.9962,57,52.224768
-10.0131,194,52.294832
-10.0032,53,52.31485
10.1904,126,52.359891
-10.0046,63,52.381911
9.9954,65,52.405933
-10.0041,62,52.427953
-9.846,691,53.422857
-10.012,171,53.485915
-9.8203,295,53.59001
-10.0048,65,53.61303
-10.0082,113,53.653067
9.9949,65,53.677089
-10.013,183,53.74415
9.9958,64,53.767171
-10.0259,389,53.904296
-10.0039,61,53.926316
-10.0084,128,53.971357
-10.0141,236,54.751065
-10.0192,290,54.870174
-10.0193,277,54.968264
-10.0045,59,54.989283
-10.0088,142,55.042341
-10.007,83,55.079374
9.9965,59,55.101395
10.1852,243,55.186472
-10.0079,130,55.232514
-10.0039,55,55.252532
-10.0037,54,55.271549
-10.0124,182,55.337609
-10.0036,53,55.356627
9.9972,56,55.376645
-10.0157,253,56.194893
-10.0053,73,56.224921
9.9971,58,56.247941
9.9949,80,56.282973
-10.0227,371,56.426103
-10.0163,244,56.514184
9.995,67,56.539206
-10.005,84,56.569234
-10.0037,55,56.589252
-10.0092,149,56.6423
-10.0037,59,56.66332
-10.0074,121,56.705358
-10.0117,184,56.770416
-10.0036,60,56.792437
-10.0088,145,56.843483
-9.8142,199,56.914548
-10.0055,71,57.681799
9.9948,66,57.709825
10.1914,134,57.767878
-10.0105,160,57.828933
-10.0049,65,57.855958
-10.0035,53,57.875977
-10.0159,265,57.976067
-9.8441,633,58.201272
-10.0039,60,58.223292
-10.022,337,58.3414
-9.8323,512,59.229207
-9.8371,627,59.455413
9.9953,69,59.479435
-10.0197,315,59.589535
-10.0105,174,59.651592
-10.0054,77,59.678616
-10.0044,55,59.698634
-10.0046,56,59.718652
-10.0031,58,59.739671
-10.0039,66,59.763694
-10.0041,60,59.784713
-10.0095,171,59.845272
-10.0198,321,60.713091
-9.8219,365,60.858737
-9.8296,443,61.058423
-10.0097,169,61.118478
-10.004,59,61.139496
-9.6411,660,61.370707
-9.8515,773,62.381633
-10.0049,66,62.404654
10.1846,246,62.492238
-10.0056,90,62.524266
-10.0042,72,62.55029
-10.0042,58,62.57231
-10.0082,131,62.618379
9.9953,66,62.642401
-9.8166,241,62.726477
-10.0223,373,62.857596
-10.0074,116,63.617287
-10.0139,255,63.72038
-10.0081,117,63.767423
-10.0036,59,63.790445
-10.004,73,63.816468
-9.8321,543,64.006641
-10.0042,63,64.029662
-10.0075,125,64.073702
9.9957,55,64.09372
-10.0038,60,64.115741
9.9948,85,64.145767
-10.0204,339,64.263875
9.9962,63,64.349479
-9.7331,2147,65.802302
-10.0038,52,66.504941
-10.0032,57,66.526961
-10.0186,322,66.661094
9.9951,91,66.697127
-10.0071,131,66.74417
-10.0036,51,66.762186
10.1915,117,66.807227
-10.0034,57,66.828246
-10.009,155,66.883296
-10.0049,60,66.905317
-10.0064,105,66.94235
-9.8247,403,67.084479
9.9951,66,67.110503
-10.018,316,67.223606
-10.0051,92,67.974289
-10.0076,144,68.039347
-10.0045,61,68.065372
-10.0095,170,68.137437
-10.0076,135,68.190485
-10.0048,62,68.212505
10.1933,122,68.256546
10.1844,212,68.333616
9.9958,67,68.357637
-10.0102,163,68.41569
-10.0036,56,68.435708
-10.0049,57,68.455727
10.1849,244,68.541805
-10.0223,351,68.666918
-10.0229,346,69.512688
-10.0183,260,69.617783
9.996,65,69.642806
-10.0031,54,69.661824
-10.0186,302,69.768921
-10.0193,336,69.88903
10.1898,143,69.940076
-10.0043,64,69.963098
10.1865,195,70.033161
-10.0045,58,70.054181
-10.0042,63,70.077201
-10.0054,71,70.102224
-10.0073,135,70.150268
-10.0065,114,70.191305
-10.0198,298,71.013052
-10.0201,316,71.139167
-10.0062,109,71.177706
-10.0043,63,71.200726
-10.0046,92,71.233756
-10.0082,145,71.284306
-10.0033,65,71.308328
9.9959,67,71.33235
-10.0199,328,71.448455
-9.8237,344,71.576075
9.9958,60,71.598094
-10.0196,344,72.448911
-10.0036,63,72.474952
-10.0172,253,72.576585
-10.0044,58,72.597605
-10.0041,54,72.617624
-10.0054,63,72.640644
-10.0239,376,72.773765
-10.0249,388,72.915895
-10.0042,70,72.940917
-10.0174,217,73.017491
-10.0152,195,73.086553
-10.0041,54,73.105571
-10.004,54,73.125589
-10.0052,68,73.867264
9.9948,67,73.892286
-10.0115,166,73.961349
-10.0039,65,73.985371
-10.0048,57,74.00639
-9.8056,81,74.040421
-10.008,132,74.091467
-9.8609,939,74.423788
-10.0188,266,74.516873
-10.0179,215,74.592942
-9.8164,257,75.432705
-10.0062,98,75.474246
-10.0034,58,75.499269
-10.0027,60,75.524292
-10.0156,278,75.634392
-10.0082,142,75.691444
-10.004,63,75.714465
-10.0028,61,75.736485
-10.0118,188,75.802545
9.9951,64,75.825566
-10.0218,279,75.92866
-10.0079,128,75.973701
-10.0041,64,75.996722
-10.0043,66,76.020744
-10.0043,59,76.041763
-10.0031,57,76.062782
-9.8325,529,77.015648
-10.004,57,77.038669
-10.0092,163,77.099725
-10.0055,88,77.131754
-9.8431,722,77.388988
-10.0174,280,77.488079
-10.0039,64,77.511099
-10.005,71,77.536122
-10.0251,381,78.407416
-9.2307,388,78.560556
-10.0153,259,78.65264
-10.0255,367,78.781757
-9.8171,243,78.867835
-10.0159,270,78.966925
-10.0142,225,79.046999
10.1599,584,79.995861
-10.0037,63,80.022886
-9.8486,674,80.261103
-10.0214,335,80.37921
-10.0138,171,80.440266
-9.8133,182,80.504324
-10.0226,359,81.349595
9.9951,54,81.374618
-10.004,56,81.395636
-10.0027,59,81.419658
-10.0065,110,81.463698
-10.0144,200,81.534763
-9.8243,368,81.664882
-10.0048,62,81.686902
-10.0037,56,81.70692
-10.0182,278,81.804008
-10.0052,63,81.827029
10.1711,472,81.992179
-9.8242,318,82.805919
-9.8149,233,82.898003
-10.0694,967,83.241315
-10.0065,101,83.276347
-10.0053,78,83.304373
-10.004,52,83.32339
-10.015,234,83.405465
-10.0041,54,83.425483
-10.0257,362,84.281261
10.1887,169,84.349323
-10.005,62,84.376348
-10.0041,62,84.399369
-9.8181,220,84.47744
-9.8234,363,84.604555
-10.0041,61,84.626575
-10.0158,247,84.713655
-10.0154,179,84.776712
-10.0092,141,84.826757
-9.8317,423,85.70956
-10.0041,62,85.736585
-10.017,246,85.834674
-10.006,74,85.8627
-10.0111,148,85.915748
-10.0031,63,85.937768
9.9956,59,85.970798
-10.0056,62,85.994819
-9.6729,909,86.32512
-10.0035,60,86.347141
9.9959,73,86.373164
-10.0162,228,87.179898
-9.8451,593,87.409106
-10.0113,185,87.474669
-10.0249,327,87.589774
-10.0054,64,87.613806
-10.0042,52,87.632824
-10.0043,55,87.652842
-10.0058,83,87.682869
-10.0077,112,87.721905
10.1727,364,87.850021
-10.0158,176,88.637743
-9.6217,298,88.763858
-10.0084,146,88.822912
-10.0072,132,88.868954
-10.007,135,88.916997
9.9965,65,88.941019
-10.0203,273,89.036106
-10.0071,98,89.071138
-10.0044,54,89.091156
-10.0041,59,89.112175
9.9945,69,89.137198
9.9954,63,89.161219
-10.027,360,89.294341
-10.0048,57,89.31536
-10.0184,245,90.13861
-10.0118,156,90.205671
-10.003,60,90.229693
-10.0096,151,90.288747
-9.8388,424,90.438884
-10.0057,62,90.460904
-10.0225,316,90.573005
9.9942,65,90.598028
-10.0077,137,90.647073
-10.0065,89,90.678101
-10.0226,274,90.774189
10.1863,194,90.843251
-10.0276,300,91.698029
-10.0083,144,91.761086
-10.0039,65,91.78711
-9.8352,491,91.962269
-9.8488,648,92.197483
-9.8147,223,92.276555
-10.0032,60,92.298575
-10.0112,153,92.353625
-10.0164,201,93.149357
-10.0077,117,93.198401
-10.0274,307,93.318511
-10.0075,130,93.364553
-9.6895,1074,93.746901
-10.024,340,94.600677
-10.0202,250,94.705773
9.9954,59,94.729794
-9.8205,235,94.815873
-10.0041,59,94.837893
9.9945,68,94.861915
9.9951,65,94.885937
-10.0052,57,94.905955
-10.0053,57,94.926974
-10.0131,176,94.989031
-10.0264,321,95.102134
-10.0059,63,95.125154
-10.021,224,95.208237
-10.0053,79,95.236262
-10.0035,65,95.260284
-10.0056,60,95.282304
-9.6748,1027,96.388823
9.9949,69,96.413846
-10.0055,55,96.433864
-10.0033,57,96.454883
-10.0038,61,96.476903
-10.0064,68,96.500925
-10.0105,141,96.550971
-10.0055,63,96.573991
-10.009,115,96.615029
-10.0251,286,96.717121
-10.0059,66,96.741143
-10.0226,260,97.567895
-10.005,61,97.592419
9.9918,141,97.652474
-10.006,63,97.677497
-10.0057,75,97.707525
9.9965,60,97.733549
-10.0071,125,97.77859
-9.8479,579,97.986779
-10.0057,62,98.008799
9.9953,62,98.03182
-10.0056,60,98.052839
10.3873,183,98.118899
-10.0054,56,98.138917
-9.6735,894,99.185869
-10.0287,340,99.308485
-10.0045,69,99.333508
-10.0201,210,99.407575
10.1922,111,99.44661
-10.006,68,99.471633
-9.8243,335,99.591743
-9.8108,156,99.647794
-10.0032,52,99.66581
-10.003,62,99.688831
-10.0033,60,99.710851
-10.0046,56,99.730869
-10.0044,58,99.751888
-10.0062,118,100.616675
-10.0177,185,100.687739
-10.0173,183,100.763808
-10.0095,159,100.821861
-10.0047,59,100.842881
10.346,622,101.067085
-10.0069,96,101.101115
-10.0269,332,101.219223
-9.6336,439,102.089014
-10.0197,208,102.17309
-10.0046,55,102.196111
-9.8287,344,102.324228
-10.0317,360,102.451344
-10.0067,70,102.476366
-10.025,286,102.576458
-10.0058,108,102.614492
9.9962,62,102.638514
-10.0061,63,102.665538
9.9929,85,102.697568
-9.8534,626,103.656944
-10.0192,221,103.741021
-10.0034,62,103.763041
-9.8294,503,103.939201
-10.0273,320,104.052304
-10.0074,87,104.083332
-10.024,255,104.179419
-10.0171,181,104.243478
-9.8218,276,105.042714
-10.004,51,105.062732
-10.0055,57,105.088756
-10.0039,56,105.110776
-10.0061,126,105.163824
-9.8721,856,105.463097
-10.0034,60,105.485117
-10.0155,161,105.541168
-10.0037,56,105.561186
-10.009,141,105.611231
-10.008,141,105.661277
-10.0032,57,105.681295
-10.0046,57,105.702314
-9.8122,239,106.500582
-9.8402,472,106.677743
-10.0066,138,106.727789
-9.8213,222,106.80586
-9.8722,853,107.10964
9.994,78,107.139667
-9.8376,435,108.04199
-10.0056,59,108.067013
-10.0043,61,108.093036
-10.0047,55,108.116058
-10.006,62,108.138077
-10.0056,64,108.161099
-9.8407,521,108.357288
-9.6547,707,108.610518
-10.0132,148,108.662565
9.9937,68,109.386223
-10.004,56,109.410244
-10.0056,63,109.437269
-10.0058,60,109.46029
-10.0035,61,109.487315
-10.0091,101,109.527352
-10.0293,351,109.658471
-10.024,263,109.750555
-10.0084,102,109.786587
-10.0056,58,109.807607
10.3847,208,109.880673
-10.0046,52,109.89969
-9.8344,444,110.065842
-10.0055,62,110.087862
-10.0131,147,110.894595
-10.0072,96,110.937634
-10.0141,166,111.0097
-10.0105,132,111.060746
-10.0058,66,111.087771
-10.0077,123,111.13081
9.9941,69,111.156834
-10.0043,62,111.178854
-10.0063,67,111.202876
-9.6774,888,111.521192
-10.0034,51,111.540209
-10.0081,124,111.587252
-10.0127,183,112.38798
10.1449,622,112.638208
-10.005,60,112.660228
-9.8362,398,112.799354
-10.006,68,112.823376
-9.8633,690,113.067598
-10.0361,375,113.915872
-10.0327,351,114.052998
-10.0146,158,114.109049
-10.0084,100,114.145082
-10.0095,117,114.186119
-9.6336,425,114.335365
-10.0054,59,114.357392
-9.8292,374,114.488511
-10.0055,58,114.50953
-10.0329,362,115.3563
-10.0036,64,115.383324
-10.0328,352,115.524453
10.539,706,115.777683
-10.0032,58,115.798702
-10.0057,63,115.821723
-10.0049,56,115.841742
-10.0264,296,115.945837
-10.0034,54,115.965855
-9.8618,667,116.947757
-10.0051,58,116.970778
-10.0319,346,117.09389
10.1883,181,117.157949
-10.0047,62,117.179969
9.9939,61,117.201996
-10.005,56,117.222014
-10.0057,58,117.243033
-10.0041,57,117.263051
-10.0296,326,117.378156
-10.0058,61,117.399175
-10.0062,69,117.424198
-10.0044,61,117.446218
9.9949,69,117.471241
10.3631,446,118.36205
-10.0204,210,118.439121
-10.0137,155,118.495172
-10.0031,60,118.517192
-10.0064,64,118.541214
10.1665,424,118.696355
-10.0082,124,118.744399
-10.0287,326,118.859504
-10.0058,66,118.883525
-10.0043,60,118.905545
-10.0113,142,118.955591
-10.0317,352,119.839394
-9.8332,341,119.975519
-10.0054,58,119.995537
9.9942,70,120.02056
-10.0083,92,120.053589
10.1845,265,120.148676
-10.0081,94,120.181706
-10.0207,215,120.257776
9.9952,61,120.279795
-10.0057,64,120.302816
-10.0074,96,120.337848
-10.0252,270,120.432934
-9.8634,659,121.39581
-10.0076,79,121.428841
-9.8717,772,121.703595
-10.0047,58,121.724614
-10.0102,131,121.770656
-9.8499,551,121.966834
-10.0042,61,122.705008
-10.0037,54,122.727028
-10.0306,320,122.858147
-10.0056,60,122.882169
9.9942,61,122.903189
-10.0035,65,122.927211
-10.0093,105,122.964244
-10.0028,59,122.985264
-10.0113,142,123.035309
-10.0332,361,123.162425
9.996,77,123.19045
-9.8708,820,124.199882
-10.0062,67,124.228908
-10.0252,307,124.348017
-10.0055,63,124.370037
-10.0058,58,124.391056
10.1913,126,124.437098
-10.0086,95,124.470128
-10.0228,254,124.56021
-9.8422,480,124.728363
-10.0081,132,124.775406
-10.0111,182,124.839464
-10.0049,61,124.861484
-10.0307,332,125.731777
10.3408,731,126.005026
-10.0071,77,126.032555
-10.0046,52,126.051572
9.9946,65,126.074592
-10.0056,58,126.095612
-10.0193,229,126.17719
-10.0254,309,126.28729
-10.0275,310,127.156596
-10.0171,206,127.237669
-10.0094,127,127.288715
-10.0052,57,127.314739
10.1939,115,127.361783
10.1936,110,127.401819
-10.0087,124,127.445859
-10.0026,59,127.467879
-10.0247,262,127.563966
-10.0274,325,127.67807
-10.0217,232,127.761146
-10.0024,57,127.782165
-10.0344,371,128.639945
-10.0064,69,128.668473
-10.0033,66,128.695498
-10.0046,66,128.722522
-10.0035,52,128.744542
-10.0091,121,128.795588
9.9958,60,128.821613
-10.03,302,128.929712
-9.8291,313,129.044816
-9.4504,646,129.273023
-10.0035,60,129.298046
-10.0093,133,129.347091
-10.0054,57,129.369111
9.9966,65,129.392132
-10.0054,58,130.133821
-10.0225,236,130.229908
-9.81,122,130.278953
-10.0241,250,130.373039
-10.0445,460,130.536187
-10.0129,149,130.596242
-10.0048,54,130.621264
-9.6368,416,130.771401
-10.0059,62,130.793421
-10.0063,64,130.816442
-10.0316,333,131.671752
-10.0118,145,131.731807
-10.0242,251,131.831898
-10.0032,63,131.854919
9.9939,64,131.878941
-9.6432,478,132.056102
-9.8324,343,132.177213
-10.0271,286,132.278304
-10.0247,267,132.37239
