#{"t_start": 1702140034.4223015, "env_id": "None"}
r,l,t
35.6815,215,68.591852
10.638,216,69.397586
12.68,255,69.503683
37.9495,394,69.651321
-0.43,57,69.67234
-0.475,63,69.69436
-0.6855,61,69.71638
-8.198,234,69.798455
625.979,2314,71.387976
189.705,269,71.484071
27.9485,898,72.563054
101.1335,802,72.843309
-11.4395,500,73.018469
-0.625,65,73.04149
79.3005,767,74.067538
-0.6185,61,74.089558
-3.865,146,74.140605
31.3355,275,74.237693
14.898,260,74.334781
20.5225,203,74.407848
79.484,1055,75.565903
-3.2795,142,75.61695
-0.642,56,75.637969
26.8685,232,75.720043
802.1355,1893,77.151925
-0.618,63,77.174946
197.5035,1609,78.507738
-3.1785,131,78.606829
13.315,141,78.657875
-58.5705,765,78.939131
9.6995,113,78.980169
-4.554,163,79.039223
12.2855,132,79.087266
2.1705,469,80.149234
43.856,511,80.36443
-0.583,61,80.394457
605.1855,2292,81.973902
250.392,1798,83.428241
-0.7305,67,83.453264
91.5145,665,83.688478
12.086,154,83.742528
12.298,262,83.835613
123.86,953,84.988663
-2.564,122,85.032703
221.8385,880,85.346996
-2.7585,126,86.166259
-0.668,63,86.194285
59.294,334,86.349929
981.719,2441,87.956405
-5.435,176,88.018461
-0.576,62,88.041482
-0.689,61,88.063502
-6.468,337,88.18312
136.6825,783,89.168031
48.7445,271,89.27713
2.2505,995,89.63846
-0.6465,57,89.658478
69.645,589,90.578315
291.659,1240,91.037734
375.8425,1132,92.158798
-3.5805,137,92.213805
-11.3285,253,92.302887
14.176,259,92.392472
69.2265,308,92.500599
1186.141,3221,95.105996
-3.2235,136,95.155042
22.597,219,95.234113
-7.0855,220,95.313186
-0.866,66,95.337208
28.9535,138,95.387253
-0.4675,57,95.407271
25.3245,227,95.488345
-0.6675,63,95.511366
-2.72,116,95.552404
-2.6505,116,95.594442
291.2545,1443,96.894128
39.1655,422,97.044265
46.012,303,97.150877
-14.1315,275,97.979632
13.7695,240,98.074718
-0.6175,63,98.101743
-0.6695,60,98.126766
39.192,393,98.266894
-3.4895,140,98.315938
-11.4685,234,98.399014
25.399,627,98.623218
144.0975,571,99.559075
28.9325,482,99.732233
231.492,1426,101.024923
61.544,1362,101.517876
465.7605,2116,103.010242
11.9505,136,103.059791
1.7955,81,103.088856
-0.5475,61,103.111838
-4.2145,142,103.873531
24.473,667,104.171307
47.6895,478,104.339964
198.578,952,105.386938
155.5015,617,105.625155
34.9165,1306,106.794232
-3.8635,142,106.851285
17.605,183,106.922349
-9.205,642,107.150558
-0.645,58,107.171577
22.4005,204,107.243643
318.9195,1303,108.515801
220.4405,1092,108.903154
129.043,1282,110.10625
-7.163,430,110.263393
229.97,1197,111.444469
52.8135,518,111.683687
38.976,371,111.833824
36.5125,318,111.948928
-0.7025,60,111.969948
29.991,306,112.078046
-9.1645,209,112.897793
12.207,133,112.952842
-0.8775,62,112.979867
314.2165,1585,113.556392
28.484,832,114.634382
-14.534,406,114.779513
7.3155,211,114.855583
-6.293,200,114.987703
-0.7,58,115.009723
-0.731,58,115.031743
28.665,716,116.072193
182.6025,963,116.434538
-0.8135,61,116.456558
-4.935,173,116.520617
655.282,3685,119.352196
19.634,214,119.430267
4.59,670,119.667483
-0.859,73,119.694507
30.0905,204,120.512252
14.955,152,120.573308
-3.77,136,120.629359
-24.4245,564,120.833545
28.112,286,120.941644
-0.7795,57,120.966666
-23.488,538,121.17986
-107688.4385,24952,140.302286
-0.4125,63,140.330312
39.0295,928,140.675626
6.828,622,140.914844
417.8705,1143,142.085911
-0.7695,63,142.109932
-0.512,56,142.130952
-0.698,60,142.152971
-2.736,117,142.19501
-0.385,57,142.216029
-23.8595,356,142.34915
-16.6135,314,142.461252
-0.4595,56,143.206931
168.744,458,143.394101
6.6105,202,143.466167
153.052,1179,143.878543
-0.4155,57,143.899562
280.2305,726,144.891465
-2.495,120,144.934505
-0.672,59,144.955524
20.801,201,145.029095
103.584,828,145.322362
25.746,223,145.402435
-16.7735,440,146.310262
-0.6185,57,146.332282
-0.6955,60,146.354302
-8.698,812,146.638561
-3.7875,721,146.888789
-0.3205,56,147.622457
58.716,343,147.754577
10.1175,204,147.829646
-0.4925,63,147.852666
40.419,385,147.988791
-0.759,69,148.013814
128.0505,981,149.077782
140.1605,1236,149.529194
34.334,303,149.635291
-5.2545,205,149.707356
12.3005,586,150.627193
42.5145,741,150.894437
-13.6715,1016,151.9514
-0.8885,332,152.089526
-0.7785,62,152.113547
-0.329,60,152.13757
151.6115,516,152.317734
91.7235,826,152.606997
-0.7635,67,152.631019
-0.658,81,152.659045
52.269,654,153.623924
1897.893,2929,155.437079
175.8445,1160,156.574115
8.2675,392,156.715243
31.9195,349,156.856372
-3.4185,143,156.907418
-0.5345,59,156.929438
13.2755,339,157.053551
-2.842,131,157.100594
-0.5425,61,157.829258
12.962,637,158.078485
-0.9,65,158.102507
52.0905,850,158.420797
-3.5135,145,158.471843
690.021,483,159.50078
106.3255,833,159.833083
43.253,486,160.019252
22.841,212,160.097324
-0.7795,59,160.119344
-0.5445,63,160.142365
13.5535,187,160.208425
-0.7915,72,160.993139
-1.2615,84,161.02717
20.2895,169,161.097234
42.7765,277,161.207335
33.978,235,161.295415
110.2845,851,161.59769
-0.6685,59,161.61971
-11.493,262,161.711794
14.558,223,162.50952
37.455,231,162.603606
-0.825,65,162.630631
-13.1365,266,162.728721
-12.257,271,162.83882
350.044,1394,164.087958
13.274,1039,164.474311
-3.045,306,164.585412
-10.434,845,165.644376
16.55,352,165.775496
-0.8425,69,165.800519
28.4055,1163,166.235418
-18.288,452,167.180279
313.5575,2172,168.692656
3.766,893,169.011947
9.638,563,169.215132
14.0445,314,170.07992
39.8015,347,170.219549
-1.6415,109,170.267593
-0.52,57,170.289613
43.099,253,170.377693
15.5755,218,170.454763
-2.597,142,170.504809
38.101,530,170.690978
-0.752,63,170.713999
24.3965,206,171.536252
24.587,964,171.894578
69.6485,508,172.084752
-2.464,134,172.131795
147.396,671,173.14772
-27.389,370,173.286847
-0.346,62,173.309867
-7.057,220,173.386938
-12.6685,706,173.648679
852.0615,3072,176.271573
-4.2995,398,176.416705
-4.5665,169,176.47676
114.615,1621,177.818485
43.5965,355,177.942598
34.8385,485,178.114754
41.7385,486,179.016575
-0.3855,59,179.040598
-6.105,224,179.137686
-0.3135,59,179.159706
350.1995,1902,180.55898
-11.147,283,180.67909
-0.5185,51,180.698107
298.4605,761,180.968354
36.4955,1038,182.066353
113.6065,941,182.400659
16.924,269,182.49725
-2.0,142,182.547295
12.6345,202,182.619361
-1.9425,140,183.40908
58.2845,293,183.529194
8.9815,181,183.599258
30.7015,245,183.687339
36.106,411,183.833471
-0.5965,64,183.858495
-0.1605,54,183.878513
88.3315,712,184.12774
-0.689,60,184.895438
-0.486,57,184.917459
-0.424,63,184.945485
-0.624,63,184.972509
-0.697,56,185.001535
328.6375,861,185.309817
-0.4995,55,185.329835
455.6985,1351,186.563959
167.7135,1257,187.009365
66.7385,1631,188.351588
-0.2305,54,188.370605
-0.619,62,188.393625
7.1425,159,188.448675
-11.145,395,188.587803
39.738,207,189.393536
23.361,369,189.550679
-19.14,464,189.714829
-0.816,67,189.740853
64.4035,1708,191.090585
188.657,1054,191.466928
-0.277,58,191.487947
-1.3935,99,191.523981
-0.3515,57,191.551005
177.8215,866,192.63299
-7.0415,251,192.722072
95.6745,671,192.958287
9.8735,102,192.99532
139.601,775,194.018755
-2.4645,143,194.069801
246.3705,946,194.411112
24.8445,205,194.483178
1.45,898,195.552152
39.773,420,195.707293
-0.673,290,195.809386
-0.34,61,195.831406
-0.3315,57,195.852425
294.9205,1728,197.180635
-3.957,154,197.235685
-0.5165,61,197.256704
18.5455,413,197.403838
-13.3445,271,198.222584
503.9285,1590,198.808118
35.46,1437,200.086282
-8.567,261,200.179367
-3.917,826,201.172271
8.294,301,201.298385
-0.351,61,201.323408
15.292,308,201.433509
-0.7285,55,201.453527
6.163,262,201.546612
-0.2925,56,201.566631
-14.4165,285,201.668723
-2.3675,145,201.72077
-1.524,138,201.769815
-1.547,125,201.813855
47.483,364,202.679644
10.554,221,202.768725
85.5545,762,203.054986
20.606,291,203.156078
-0.661,60,203.178099
27.358,215,203.254167
-0.214,60,203.275186
161.6955,1306,204.573871
-0.3215,58,204.598894
37.432,561,204.826616
15.2015,220,204.914696
9.72,294,205.816517
824.761,2962,207.72926
-0.2575,57,207.749278
226.9205,1408,208.987406
-1.644,94,209.026441
-0.6285,57,209.051464
-4.225,176,209.115522
135.429,866,209.424804
29.596,240,209.511883
26.154,380,210.367662
-22.056,364,210.522308
-12.951,491,210.697468
13.985,287,210.79856
-4.8275,551,210.992736
-0.616,65,211.015758
-0.636,55,211.035775
0.629,484,212.031682
36.7945,354,212.1598
516.7165,2312,213.773781
46.0355,482,213.951944
82.939,647,214.887796
-0.1505,55,214.911818
86.172,1155,215.333202
-0.7385,61,215.355222
-5.0265,176,215.417279
-0.6145,57,215.442302
573.487,1329,216.750493
118.201,848,217.05477
47.008,483,217.979612
47.21,434,218.147765
23.6395,612,218.365964
-0.3995,54,218.385982
4.257,455,218.554136
-0.8235,71,218.580159
29.8505,243,219.421926
20.656,180,219.49199
57.8515,365,219.647131
-0.5635,58,219.669151
15.1305,145,219.725202
-4.981,170,219.785257
-0.549,63,219.808278
-0.9495,69,219.833301
-5.9325,179,219.902364
-0.183,55,219.923386
-0.5305,58,219.944402
-0.463,58,219.965421
73.726,295,220.069516
-3.6675,149,220.123565
-2.247,122,220.166605
13.477,390,221.044403
37.0535,469,221.228572
39.304,521,221.426752
104.6485,437,221.581396
19.5445,439,222.515247
16.283,144,222.576302
-11.989,299,222.69441
7.485,196,222.762472
39.3155,315,222.874574
52.1165,285,222.975666
35.684,786,223.984088
374.986,1676,224.596646
45.176,445,225.624583
11.7825,125,225.675629
-8.5065,953,226.023947
60.369,504,226.209115
10.3395,204,226.287186
2.155,316,227.173994
5.222,199,227.264076
-0.3485,51,227.284094
18.263,1206,227.711483
29.4705,297,227.815578
508.855,1704,229.18983
188.0765,1321,230.389923
-2.3095,130,230.435965
293.684,1074,231.541972
52.91,744,231.823229
-20.7775,366,231.951345
76.5305,1141,233.114404
-0.5125,56,233.139427
11.36,150,233.202485
32.937,190,233.27105
-13.3715,348,233.395164
653.509,1785,234.777422
-0.643,58,234.799443
34.36,301,234.90654
-0.4695,65,234.930562
14.6975,142,234.981609
20.3315,201,235.052673
167.1895,635,236.027561
-0.685,56,236.049581
-6.6885,201,236.129654
700.0355,1718,237.500903
34.6735,279,237.613005
-1.219,421,237.770149
-0.6325,60,237.792169
-0.446,54,237.812187
57.6555,519,237.993352
-0.642,58,238.014371
-1.919,131,238.061414
-0.923,65,238.085436
-53.121,817,239.140396
-0.6685,57,239.165419
-0.1135,58,239.187439
-0.301,54,239.206457
303.026,1039,239.5828
396.7215,901,240.648771
-14.055,307,240.756869
-0.527,59,240.778889
23.654,351,240.903002
34.8945,278,241.000091
2.6495,122,241.044131
-0.466,55,241.063148
-1.887,142,241.114195
39.8385,377,242.006007
23.3995,208,242.101093
-0.6615,63,242.126116
82.617,460,242.290266
17.803,167,242.348318
-1.536,144,242.399365
106.5345,627,242.618565
-0.682,60,242.640585
-1.7395,121,242.682623
24.5825,220,243.49236
-3.5525,171,243.565427
-5.683,215,243.652507
-4.146,186,243.71807
91.964,506,243.89423
-10.651,251,243.98231
-1.0535,79,244.010336
15.6825,365,244.138452
18.6655,171,244.92717
87.1555,565,245.147371
-21.645,371,245.278491
61.9365,310,245.388591
324.7175,1910,246.809886
0.91,105,246.853925
19.634,204,246.926992
875.1535,2105,248.424356
-0.5565,64,248.447377
-0.526,62,248.470398
-0.659,60,248.491417
-179.1235,1188,249.661483
96.2185,421,249.81162
98.345,457,249.972767
-9.0635,250,250.059846
38.3045,323,250.928637
58.631,484,251.104798
-1.642,135,251.151841
-0.707,64,251.175863
28.26,1258,252.352934
29.1115,235,252.446019
-0.2945,59,252.470041
217.5235,786,252.748295
74.5855,711,252.999523
-15.4845,305,253.827277
-0.433,64,253.854302
-0.1405,62,253.881326
1164.627,1645,254.47437
-0.067,51,254.492387
6.648,95,255.230059
-0.7655,64,255.256082
-0.5315,59,255.281105
-13.8335,284,255.400213
-2.33,423,255.551352
88.7535,1022,255.908677
28.6455,248,256.733428
-0.231,55,256.75845
-1.147,117,256.806494
-0.614,53,256.828515
-0.2575,66,256.855539
45.745,950,257.194848
-0.41,64,257.217869
47.47,1182,258.376925
-0.3565,76,258.403949
40.1535,287,258.507044
-0.0355,52,258.526061
-1.854,130,258.573104
-0.7,59,258.594123
13.579,192,258.663186
277.7465,961,259.740167
-1.4475,109,259.782205
15.14,149,259.843261
144.378,1410,260.341715
-18.4255,2440,262.674343
36.7005,468,262.852505
55.6055,860,263.153779
-4.808,244,263.238857
-8.793,389,264.106647
222.8675,628,264.343366
28.2765,247,264.430445
9.377,132,264.476488
1981.1675,3511,267.225992
35.175,301,267.332088
164.6245,1373,268.534183
311.8685,1903,269.945468
16.2875,667,270.202703
17.427,180,270.266762
1.168,107,270.304796
-0.835,63,270.327817
-0.825,112,270.367853
51.5465,735,270.62709
22.201,199,271.42882
156.5715,601,271.662032
17.4075,695,271.907256
101.455,762,272.870132
-1.218,138,272.928186
108.8465,981,273.285511
-0.252,55,273.304528
180.805,780,273.578779
62.758,1583,274.860447
-1.301,123,274.905488
164.4,1036,276.04853
13.183,213,276.123598
-0.543,65,276.146619
12.474,382,276.282743
67.166,413,276.426874
-0.7755,59,276.447893
-0.338,59,276.468913
162.1125,1218,277.647986
-1.5355,115,277.689024
8.6965,234,277.772099
16.0095,161,277.829152
197.876,1052,278.950173
23.8985,230,279.032248
-0.909,62,279.054267
-10.7035,252,279.143349
-0.775,57,279.169372
54.312,541,279.36455
23.039,190,279.432612
567.467,2090,280.914962
197.0355,1442,282.168104
31.6015,256,282.258186
-2.1065,134,282.306229
0.852,110,282.345265
-1.7915,125,282.389305
13.8485,352,283.27311
25.9825,223,283.363192
11.1975,134,283.412237
-4.39,150,283.466286
50.652,707,283.714512
-22.2875,433,283.867652
-2.406,124,283.911692
-0.8915,65,284.666379
106.639,539,284.873071
-1.9625,112,284.913107
-3.399,343,285.035218
350.6285,1372,286.285356
-8.4435,219,286.366431
-0.18,52,286.38745
-0.6085,63,286.410471
-0.178,68,286.434493
13.841,146,286.489543
-3.727,471,286.655694
7.3935,102,286.691727
3.1845,637,287.648598
84.6485,767,287.936861
-0.5315,60,287.95788
13.042,263,288.050965
15.9545,151,288.106015
25.411,235,288.189091
87.8555,1588,289.488274
58.011,518,289.67044
206.3,1549,290.974628
266.4935,1120,292.115667
47.5,546,292.323857
-4.1965,145,292.375905
106.469,598,292.588098
9.423,195,292.657161
116.396,534,293.573996
-0.357,60,293.599018
6.374,548,293.810211
1263.6735,3412,296.506169
44.395,648,296.755397
12.253,335,296.875506
65.8035,1175,298.066591
15.6215,165,298.135654
15.26,423,298.292797
-0.7505,59,298.314817
23.219,235,298.397893
80.2725,763,298.670141
-0.392,58,298.692161
-0.5975,67,298.717184
959.2575,1505,300.015366
-0.5955,58,300.036385
6.693,101,300.073419
11.736,619,301.036296
84.595,657,301.343576
537.9915,2186,302.887485
54.048,340,303.017603
-0.6705,62,303.040624
-0.7685,61,303.065647
-0.6535,60,303.086666
-0.631,55,303.106685
54.6185,271,303.203773
117.268,900,304.296769
-5.8635,162,304.354822
12.4115,273,304.454913
76.836,1435,305.737583
-9.6125,594,305.956783
11.3725,463,306.126938
-0.7135,56,306.149959
-3.8685,143,306.205009
-9.492,255,306.300095
49.057,806,307.536221
-0.3745,54,307.555238
39.5525,446,307.712382
442.1365,1308,308.986542
271.1935,1532,309.540059
-3.6025,152,310.319769
-0.417,55,310.340788
-0.577,54,310.362808
-10.4555,408,310.520952
32.81,352,310.65007
-0.8,59,310.67209
25.9995,521,310.858259
160.052,1227,312.029326
-0.57,56,312.050345
27.961,260,312.145432
32.232,216,312.226506
-0.5895,54,312.245523
-13.532,486,312.415678
42.2975,237,313.229419
99.0735,655,313.480648
-4.2945,146,313.533696
162.4975,862,313.836475
86.719,291,313.939569
172.4985,792,314.995531
-26.574,1191,315.422423
12.1635,213,316.265191
6.8025,208,316.362279
31.8155,318,316.48439
13.2715,162,316.542444
-0.688,59,316.564464
43.653,452,316.726611
-0.558,64,316.750633
-0.477,57,316.771652
-42.5905,1332,318.037806
1840.7265,3121,319.984579
209.8155,1068,321.152642
-7.2095,173,321.214699
-3.934,148,321.266747
-17.247,417,321.413881
-0.6885,59,321.4349
56.471,365,321.563016
-6.167,164,322.331716
4.7995,336,322.466839
-0.849,64,322.494864
45.83,159,322.552918
-13.573,263,322.646003
9.5575,637,322.869206
-0.561,54,322.889224
159.3695,878,323.958197
298.2515,1400,324.457653
-0.7855,59,324.479673
11.295,134,324.526716
8.79,106,325.282404
2627.4585,2821,327.181638
229.6485,1244,328.449793
351.1525,1305,328.989284
-0.768,63,329.013306
27.338,287,329.12741
37.704,453,330.098294
15.1715,284,330.217403
6.3445,576,330.441607
9.9485,221,330.524683
994.492,2222,332.252256
-26.576,557,332.467453
-23.38,663,333.557445
-0.864,64,333.585471
-0.6355,56,333.60649
-4.6905,145,333.66154
294.985,1580,335.062816
372.6065,1810,336.546672
840.1105,2368,338.250223
52.9015,899,338.644583
257.8515,1227,339.858688
-0.5985,53,339.878707
-0.611,56,339.900728
465.816,2132,341.447136
41.0885,406,341.601276
-1.8625,288,341.712378
-0.721,61,341.7374
0.03,457,341.910557
-5.7565,162,341.972614
100.676,870,343.104645
-0.5665,55,343.129668
5.864,689,343.374892
8.5925,250,343.465974
-0.7295,69,343.495001
467.235,1404,344.865249
-1.0035,65,344.892274
21.2815,522,345.089453
15.4415,326,346.018299
-2.7275,115,346.066343
-2.865,130,346.123394
12.233,142,346.180447
3.0715,384,346.319077
12.5405,138,346.371125
55.217,201,346.445192
-0.7645,64,346.470215
8.0415,106,346.513253
1566.36,2469,348.229817
-1.504,95,348.264849
141.0445,1127,349.507981
139.1335,674,349.755206
-3.429,139,349.804251
164.247,1336,351.084417
50.7965,430,351.248567
-3.514,132,351.301615
-0.585,57,351.322634
8.82,775,352.49921
193.1015,1593,353.104761
5.8135,138,353.961549
154.2745,961,354.339894
-0.978,64,354.362915
-0.6125,61,354.384935
108.8805,665,354.622151
-0.554,68,354.647174
-0.6035,66,354.670195
148.628,781,355.730663
18.186,420,355.8808
18.058,187,355.950367
173.2495,1035,357.108421
-0.5275,61,357.133444
142.507,980,357.49828
-5.447,319,357.613385
38.6635,379,358.514206
-0.4985,55,358.537226
-0.562,59,358.56325
45.347,475,358.756426
21.5685,210,358.833496
-12.966,672,359.07872
-0.8895,65,359.102742
-0.937,64,359.128765
1.594,70,359.154789
459.274,1526,360.445965
718.523,2159,362.063438
-0.2805,66,362.08746
-0.8405,64,362.10948
-0.5005,58,362.1305
149.597,878,363.183459
14.2905,1846,364.636789
-84.631,691,364.909036
706.009,2647,366.597574
-7.749,557,366.792752
97.922,479,367.736612
13.25,250,367.8327
-0.597,59,367.85572
-8.286,220,367.932791
13.658,599,368.145985
391.9745,994,369.293029
-0.193,58,369.31505
1.4355,273,369.411137
39.389,386,369.54626
27.135,196,369.615323
6.4385,227,369.695396
-0.7105,65,369.719418
-7.166,705,370.706316
261.7175,1579,371.274835
2.4265,127,371.321878
84.163,604,372.313781
383.2415,1265,372.776202
116.197,1088,373.951272
62.12,251,374.043357
-9.1685,411,374.19049
-8.8645,198,374.262556
-0.656,59,374.283575
-0.72,59,374.305098
-0.536,59,374.326118
-0.419,60,374.348138
-0.876,63,375.126847
-0.646,62,375.151869
-6.877,208,375.238948
-4.1805,152,375.302006
1209.456,1536,375.849505
-1.9305,125,376.648233
-10.1315,265,376.768341
-38.6485,787,377.057606
-1.62,130,377.103647
20.084,190,377.170708
18.257,205,377.242774
654.3465,1652,378.639046
-2.7615,146,378.691093
-3.8565,167,378.750147
16.927,252,378.839228
10.953,372,379.734043
44.5055,416,379.897192
8.8045,105,379.935226
48.0195,257,380.026309
408.7005,1369,381.261435
46.1905,736,381.535684
-6.0605,175,381.600744
50.6305,655,381.842964
28.703,193,381.913028
564.571,1463,383.186188
-0.366,60,383.208208
-7.1755,521,383.402385
25.2105,554,384.461349
-0.6195,57,384.48437
66.7835,356,384.619493
112.557,965,384.968316
-2.177,128,385.020363
-0.5205,63,385.043384
388.2015,1370,386.416635
-0.7105,59,386.439656
-0.5665,59,386.460675
793.38,3289,389.352309
-8.9665,363,389.480425
20.0945,940,389.812728
14.526,236,390.648489
42.673,423,390.820646
96.1855,599,391.035842
-0.6235,67,391.060865
22.629,471,391.236024
-19.793,495,392.248947
-0.606,57,392.270967
3.481,700,392.544216
23.0225,202,392.616282
12.777,163,392.677337
19.878,836,393.728294
-0.648,59,393.754318
19.832,302,393.873427
-0.157,65,393.899451
2.761,114,393.940488
-0.768,63,393.962508
-2.0995,137,394.010552
519.1185,1628,395.330256
329.935,3266,397.275027
-0.771,67,397.299049
-3.722,163,397.357102
11.8775,236,398.193864
99.1505,1670,398.822437
-0.252,58,398.843456
55.6355,273,398.938542
63.5805,338,399.81434
-0.4095,61,399.839363
-0.8975,66,399.867388
-0.7295,316,399.980491
-1.2765,147,400.03354
-0.446,58,400.054559
-0.718,62,400.07758
41.296,347,400.199691
41.93,401,400.343822
12.5285,299,401.185589
380.6415,2129,402.674946
52.925,836,402.990233
-0.4125,62,403.012253
-0.9565,71,403.037276
-5.158,172,403.098331
-0.942,66,403.122353
-0.7295,63,403.145374
-7.2,277,403.244465
97.484,1096,404.433051
-0.4235,60,404.45407
-0.7255,62,404.47709
413.56,1094,404.86044
91.5535,846,405.906896
-0.422,58,405.928916
28.226,254,406.019999
