#{"t_start": 1701784901.7282495, "env_id": "None"}
r,l,t
-1.271,155,141.5458
-2.049,155,141.608857
-2.12,155,141.66691
-1.054,58,141.687929
-1.0,58,141.708948
-1.0,155,141.766
-2.099,155,141.82105
4.719,166,141.878102
25.626,428,142.027237
0.979,60,142.048257
-2.081,155,142.102306
-1.038,58,142.122324
-1.0,58,142.143343
-1.617,155,142.197392
-1.072,155,142.989112
-3.356,155,143.052168
-1.054,58,143.07619
24.168,524,143.263361
-1.0,58,143.283379
0.997,60,143.304398
4.604,341,143.423506
7.814,252,143.511586
-3.211,155,143.565635
-1.081,58,143.586654
-1.154,58,143.606673
-1.0,58,143.627692
-1.279,155,144.420412
-1.046,58,144.445434
-1.0,58,144.469456
4.028,341,144.613588
-1.018,58,144.633606
-1.0,58,144.653624
-1.002,58,144.674643
-1.0,58,144.694661
-1.071,58,144.71568
21.566,428,144.86982
-1.0,155,144.92487
1.0,60,144.945889
-1.009,58,144.966909
-1.0,58,144.986927
-1.036,58,145.007946
-2.721,155,145.067
0.997,60,145.088018
0.76,60,145.110039
-2.558,155,145.164088
5.042,252,146.009856
-1.0,58,146.031876
1.0,60,146.054897
0.997,60,146.078918
0.962,60,146.10194
-2.154,155,146.158992
-1.0,155,146.213041
-3.194,155,146.26709
-2.135,155,146.321139
-1.047,58,146.342158
5.431,161,146.397208
-1.08,155,146.452258
-2.802,157,146.506307
-1.0,58,146.527327
-1.112,58,146.547345
-3.28,155,146.602395
-3.606,155,146.656444
-1.0,155,147.457171
-1.051,58,147.482194
-1.804,155,147.542248
-1.0,155,147.603304
-4.372,160,147.658354
3.569,341,147.777462
-1.735,155,147.831511
18.914,521,148.011675
9.0,252,148.099755
-1.0,58,148.120775
-1.0,58,148.141793
5.533,161,148.943521
3.991,254,149.045614
-3.26,155,149.106671
-1.0,58,149.12769
18.015,434,149.278827
-1.087,58,149.298845
0.964,60,149.319864
5.472,253,149.408945
-1.033,155,149.462994
-2.524,158,149.518044
8.892,252,149.606124
5.474,161,150.405851
-1.131,58,150.429872
1.0,60,150.453894
-2.74,155,150.517952
-1.124,58,150.540974
1.769,341,150.665086
-1.0,58,150.68561
-3.337,155,150.739658
0.972,60,150.760677
1.0,60,150.781696
-1.006,58,150.802716
1.0,60,150.823735
4.499,257,150.913816
1.0,60,150.934835
-1.0,58,150.955369
-1.041,155,151.009418
4.759,252,151.097499
-4.513,155,151.90323
-1.054,58,151.924249
-1.0,58,151.950273
4.302,252,152.052366
-1.108,155,152.107416
-1.0,58,152.128436
-4.661,155,152.183486
-1.037,58,152.204505
-3.929,155,152.259555
-1.0,58,152.280574
-1.195,58,152.300592
-1.0,155,152.363649
0.871,60,152.387671
2.812,161,152.444723
-1.177,155,152.498772
0.983,60,152.520792
10.128,508,153.453639
6.243,252,153.55373
-1.578,155,153.60778
5.905,428,153.758917
1.986,341,153.880027
1.754,254,153.968107
-1.129,155,154.023157
-6.556,341,154.882938
-4.906,155,154.945996
2.898,252,155.043084
3.936,253,155.132165
4.708,253,155.220245
-0.621,341,155.339353
0.957,60,155.360372
4.141,161,155.418425
-1.0,58,155.439444
-3.817,155,155.493493
-1.148,155,155.547542
-1.168,155,156.354794
-1.0,58,156.378815
-3.371,155,156.441873
-1.0,58,156.466895
-1.0,58,156.490917
4.979,252,156.583002
-1.0,58,156.604021
-1.0,58,156.624039
-1.0,155,156.679089
-1.062,58,156.700108
-1.006,58,156.721127
0.608,341,156.840235
-2.528,155,156.894284
3.699,252,156.983365
0.844,60,157.003888
-1.013,58,157.024907
-1.06,58,157.045926
4.889,161,157.849656
-1.439,155,157.908709
-1.051,58,157.932731
-3.343,155,157.992786
-1.297,155,158.050839
-2.065,155,158.104888
-1.029,58,158.125907
-2.239,155,158.179956
-1.347,155,158.235006
-2.806,155,158.289056
-1.0,58,158.310075
-3.277,155,158.364124
-1.373,155,158.418173
0.945,60,158.441194
-1.121,58,158.462213
-1.059,58,158.483232
-1.308,155,158.537281
-1.18,58,158.5583
-3.192,341,159.42809
-1.632,155,159.483644
0.788,60,159.506665
-3.052,161,159.562716
-2.291,164,159.619768
1.0,60,159.640787
-2.824,155,159.695837
-1.079,58,159.719858
-1.622,155,159.774909
-1.288,155,159.828958
-1.093,58,159.849977
-1.087,58,159.869995
-1.01,58,159.891014
1.771,341,160.010123
-3.295,155,160.809849
0.92,60,160.83387
-1.056,58,160.856892
-1.0,58,160.879913
-4.235,155,160.940968
0.909,60,160.966992
-3.134,155,161.028047
-1.358,341,161.147156
0.955,60,161.168175
0.98,60,161.190195
-1.305,58,161.211214
-3.482,155,161.265263
0.987,60,161.286282
-1.057,58,161.307301
-1.457,155,161.362351
-1.039,58,161.382369
-3.301,155,161.43742
-1.043,58,161.457438
-1.056,58,161.477456
0.818,60,161.499476
-1.478,155,162.285189
-4.172,155,162.349247
-1.109,58,162.37427
-2.728,155,162.436327
-3.979,347,162.559439
0.867,60,162.580458
-3.673,341,162.702569
-1.06,58,162.723588
-3.838,157,162.78064
12.457,430,162.933779
-1.486,58,162.955799
-1.175,58,162.977819
-1.0,58,162.999839
-1.006,58,163.790558
-1.258,58,163.815581
-1.667,58,163.840603
0.95,60,163.868628
0.903,60,163.898656
-1.379,155,163.965716
-1.108,58,163.989738
-1.195,58,164.010758
-3.852,155,164.065808
4.495,252,164.157891
-1.0,58,164.179911
4.388,252,164.271995
4.5,252,164.364079
-1.055,58,164.385098
-4.568,155,164.44215
-1.974,155,164.499202
0.941,60,164.522223
4.808,254,165.420039
-1.099,58,165.44406
-1.135,58,165.468081
-2.846,155,165.53214
-1.539,252,165.627227
-1.042,58,165.648246
-1.1,155,165.705297
-3.237,155,165.76335
-1.0,58,165.78437
-1.36,58,165.80639
-2.875,155,165.862441
0.93,60,165.88446
0.918,60,165.90648
-1.851,155,165.96153
-1.066,58,165.98255
0.972,60,166.003569
0.693,257,166.09365
-1.0,58,166.113669
0.95,60,166.134688
0.999,60,166.924405
-1.105,58,166.948427
3.976,252,167.054523
-3.469,160,167.11658
-1.0,58,167.137599
-3.148,155,167.19365
-4.003,155,167.252704
-3.875,155,167.312759
0.961,60,167.333777
-2.326,155,167.388827
-1.0,58,167.408846
-1.011,58,167.429865
4.774,252,167.516944
3.161,252,167.606025
-1.057,58,167.626043
-2.919,155,168.401747
-7.225,341,168.542876
0.693,60,168.566898
-3.264,161,168.626952
-1.071,58,168.647971
0.825,252,168.739054
-1.614,58,168.760073
-1.049,58,168.781092
15.23,521,168.96526
6.907,508,169.92313
-1.0,58,169.947152
-1.183,58,169.972174
-2.053,155,170.041238
-1.002,58,170.06626
-2.537,155,170.129318
-3.738,155,170.185369
-1.266,58,170.206388
-1.117,58,170.227407
-2.166,157,170.284459
-3.969,157,170.341511
-1.005,58,170.36253
-2.824,163,170.421583
4.332,252,170.511665
-2.182,155,170.565714
-3.343,155,170.632775
-1.006,58,170.654796
-1.509,58,170.675814
-1.031,155,171.521589
0.926,60,171.546613
-2.845,157,171.608668
-3.811,155,171.672727
-1.0,155,171.728778
-1.049,58,171.749797
0.995,60,171.770816
-1.0,58,171.792836
-1.292,155,171.847886
-1.204,155,171.902936
11.212,428,172.054074
-1.191,58,172.074092
-1.15,155,172.129142
-1.0,58,172.14916
-2.857,155,172.203209
-1.005,58,172.224228
1.0,60,172.980916
0.968,60,173.005939
4.001,161,173.070997
-1.0,58,173.095019
3.723,161,173.164082
0.977,60,173.186102
-1.057,155,173.245156
-1.0,155,173.303209
-1.036,58,173.324733
-1.582,155,173.382786
-1.025,58,173.403805
1.0,60,173.426826
17.353,527,173.612995
3.586,255,173.702076
0.981,60,173.723094
-1.041,58,174.496798
-0.173,341,174.629919
0.989,60,174.654941
-1.025,58,174.678963
-1.092,58,174.700983
-3.156,155,174.76304
-1.039,58,174.784059
-1.085,58,174.804077
-1.188,155,174.859127
-1.0,58,174.880146
-1.593,155,174.934196
-1.042,58,174.954213
-3.387,155,175.008262
-1.445,155,175.062312
-1.054,155,175.116361
-2.044,155,175.17041
-2.515,155,175.224459
-3.953,155,176.020182
0.906,60,176.046206
-1.161,155,176.110263
-2.036,155,176.171319
-3.308,155,176.227371
-2.492,155,176.284422
-2.435,159,176.342475
-1.0,58,176.364495
4.784,252,176.452575
-1.176,58,176.473594
-1.0,58,176.493612
-1.151,58,176.514632
-1.068,58,176.53465
0.902,60,176.555669
-3.585,158,176.61172
-1.091,58,176.631738
-1.0,58,176.652757
6.515,252,177.501528
0.957,60,177.526551
4.309,252,177.62464
-1.255,155,177.687697
-1.102,58,177.717724
-1.0,58,177.738744
4.258,252,177.828826
-1.062,58,177.85135
-1.01,58,177.877373
0.98,60,177.898896
1.0,60,177.919916
-1.0,58,177.940954
-1.065,58,177.961974
0.829,60,177.983497
4.886,161,178.039547
-1.119,58,178.060567
-2.117,155,178.123624
-1.099,58,178.150649
0.258,260,178.247737
-1.325,155,179.04346
3.486,252,179.147555
-1.008,58,179.172577
-2.888,155,179.232632
3.498,161,179.289684
-1.112,58,179.310703
-1.004,58,179.330721
5.004,256,179.421804
-2.528,341,179.542914
-2.761,160,179.600967
-2.269,163,179.660021
5.744,660,180.665934
-1.595,155,180.72699
0.876,60,180.74901
-2.725,160,180.805061
0.962,60,180.82608
-1.371,155,180.880129
-2.372,155,180.935179
-2.232,155,180.99123
5.769,252,181.080311
5.242,161,181.138363
10.28,428,182.054698
0.971,60,182.080722
0.924,60,182.107747
-3.653,155,182.172805
-1.787,155,182.240868
-1.89,341,182.37499
-1.06,58,182.396009
-1.224,58,182.416027
-1.37,155,182.471077
-1.289,155,182.525126
-3.756,155,182.579175
3.898,161,182.635226
-1.581,155,182.689276
-1.387,155,182.744325
-2.5,164,182.803379
-1.04,58,183.550057
-1.705,155,183.614115
-2.524,155,183.675171
-1.026,58,183.699193
-1.938,161,183.76225
-1.193,58,183.788274
4.94,161,183.847327
0.889,60,183.870349
-1.0,58,183.891368
-1.141,58,183.912387
4.175,252,184.000467
-2.314,155,184.054516
-1.658,155,184.108565
-1.018,58,184.128583
-1.031,58,184.149602
-1.011,58,184.169621
-2.171,160,184.226672
-2.448,155,184.279721
-1.0,58,185.033405
0.821,60,185.058428
2.879,257,185.163523
4.408,161,185.228583
-14.514,508,185.41275
0.822,60,185.43477
-2.048,341,185.562886
-2.718,155,185.617936
-1.033,58,185.638956
-1.428,155,185.694005
-1.201,155,185.749055
-3.018,155,186.526762
4.801,161,186.593823
-3.048,155,186.652877
3.334,252,186.744961
0.726,60,186.76598
6.458,252,186.855061
-1.023,58,186.875079
-1.151,58,186.895097
0.9,60,186.917117
5.657,161,186.973168
-3.096,341,187.091275
3.4,253,187.180356
-1.153,58,187.201375
-3.098,155,188.002103
-1.0,58,188.027126
-1.067,58,188.051147
0.942,60,188.075169
-1.078,58,188.097189
-1.11,58,188.12021
-1.195,58,188.145232
5.763,161,188.209291
-1.803,155,188.265342
-2.614,155,188.320392
-1.031,58,188.34041
-1.335,58,188.361429
-1.051,58,188.382449
-1.072,58,188.402467
-1.0,58,188.423486
-2.0,155,188.477535
-1.361,58,188.498554
4.76,161,188.556607
4.053,252,188.643686
-1.0,58,188.664705
-2.133,155,188.718754
5.643,252,189.558517
-2.861,155,189.619572
-2.211,155,189.677626
-1.0,58,189.699646
-3.128,155,189.755697
-1.149,58,189.775715
-1.434,155,189.830765
5.097,252,189.917844
-5.787,341,190.036952
14.233,428,190.1991
-1.114,58,190.219118
-4.621,341,191.088908
-1.226,58,191.112929
0.869,60,191.138953
-1.468,341,191.264067
-1.043,58,191.285086
-1.191,155,191.340137
-1.044,58,191.360155
-1.555,155,191.415205
-2.5,158,191.471256
4.922,161,191.527306
-1.0,58,191.549326
-3.207,155,191.603376
-2.262,155,191.657425
11.163,433,192.567754
-1.164,155,192.633814
-1.222,58,192.657835
-1.011,58,192.678855
-1.634,155,192.733905
7.29,252,192.825989
1.952,341,192.963114
-1.353,155,193.020165
29.446,525,193.205333
-1.091,58,193.226353
-1.053,58,194.025078
-1.017,58,194.050102
-2.673,155,194.11516
6.507,252,194.219254
-1.409,155,194.275306
2.096,341,194.396416
-1.0,58,194.418436
-2.025,161,194.476489
-1.048,58,194.497508
6.648,252,194.590592
-1.061,58,194.612612
-1.0,58,194.632631
0.891,60,194.654651
-1.108,58,194.67567
-1.01,58,194.696689
-2.314,155,194.751739
-1.003,58,194.772758
-1.0,58,195.580491
-2.841,341,195.726624
-1.386,155,195.792685
6.879,260,195.891775
-1.155,58,195.914796
-1.909,157,195.976852
-1.129,58,195.998872
-1.034,58,196.020892
6.787,252,196.112976
-2.583,341,196.244095
1.0,60,196.268116
-1.059,58,196.290137
0.939,60,196.315159
3.552,341,197.316068
1.0,60,197.343093
-1.863,155,197.41366
6.454,252,197.514752
-2.41,158,197.571804
6.946,252,197.673896
-1.01,58,197.700921
3.994,341,197.854061
-1.047,58,197.876081
0.89,341,198.053242
-1.051,155,198.118301
-1.041,58,198.977584
-1.0,155,199.046647
-2.622,155,199.113708
1.0,60,199.140733
1.0,60,199.172761
6.608,256,199.272853
-1.036,58,199.293872
2.467,341,199.415983
5.078,252,199.505064
-1.008,58,199.526083
-1.0,58,199.548102
-1.018,58,199.569122
-2.26,155,199.625173
-1.0,58,199.646191
6.086,252,199.740277
-2.626,155,200.554016
-2.147,163,200.619075
-1.227,155,200.692142
-1.127,155,200.751196
12.515,508,200.933362
1.0,60,200.95438
8.14,252,201.043461
-2.182,160,201.100513
-1.498,155,201.154562
-1.013,58,201.175581
-1.0,58,201.196601
-1.028,155,201.25065
6.357,255,202.084912
-1.047,58,202.110935
-1.658,155,202.172991
-1.0,58,202.197014
-1.062,155,202.253064
3.963,341,202.372173
-2.248,155,202.427222
-1.0,58,202.448241
1.075,341,202.56735
1.0,60,202.588369
-2.812,161,202.64442
-1.0,58,202.66644
-1.081,58,202.687459
-1.144,58,202.708478
-1.007,58,202.729497
7.392,252,203.577267
-1.0,58,203.603291
4.259,341,203.745421
-1.0,155,203.800471
24.304,520,203.985639
-1.98,155,204.040689
-2.066,155,204.095739
16.094,508,204.279906
-1.056,58,205.1537
4.344,252,205.266803
5.092,166,205.341872
-1.004,58,205.363891
0.999,60,205.388914
-1.119,58,205.410934
15.368,428,205.579087
4.689,254,205.674173
-1.013,58,205.694191
3.651,341,205.817304
1.0,60,205.839323
-1.014,58,205.860342
-2.562,155,205.914391
-1.0,58,206.718122
-1.039,58,206.743145
0.941,60,206.767166
-1.0,58,206.791188
-1.002,58,206.820215
-3.41,155,206.888277
5.493,252,206.987366
6.449,252,207.086457
1.0,60,207.108477
-1.0,58,207.129496
6.177,252,207.220578
-1.976,158,207.27763
-1.032,58,207.298649
1.772,254,207.386729
-1.0,58,207.407749
-2.535,158,207.462799
-1.0,58,207.482816
7.144,252,208.331587
1.0,60,208.35561
-1.015,58,208.379632
-1.06,58,208.403653
1.0,60,208.428676
-1.0,58,208.450696
-1.007,58,208.474718
0.996,60,208.496738
-1.5,164,208.554791
-1.679,155,208.609841
15.507,512,208.788003
-2.398,155,208.842052
-1.877,155,208.900105
5.276,161,208.962161
5.622,252,209.828451
0.952,60,209.854475
3.282,341,209.9916
18.75,428,210.15675
-1.057,58,210.180772
6.415,252,210.272855
6.245,252,210.36594
0.993,60,210.38796
-1.112,155,210.452018
-1.0,58,210.474038
4.068,341,211.385867
-1.0,58,211.409888
-1.0,58,211.434911
-2.231,164,211.503974
-1.088,58,211.528997
-2.524,155,211.585048
4.39,161,211.6421
-1.138,155,211.69715
5.902,252,211.79274
-1.034,155,211.848791
-2.398,155,211.90284
-1.217,58,211.927863
4.653,341,212.051975
-1.227,58,212.072994
-2.236,155,212.89374
-1.01,58,212.919268
1.837,341,213.060396
-1.114,58,213.084418
-1.0,58,213.109441
-1.0,58,213.131461
-2.883,155,213.188513
-2.06,160,213.248567
-1.221,155,213.304618
-1.018,58,213.326639
-1.003,58,213.347657
-1.024,58,213.369677
-2.516,164,213.429732
-1.463,155,213.484782
-1.0,58,213.5048
-1.012,58,213.527821
-4.133,155,213.583872
0.875,60,213.608895
-1.005,58,213.629914
-1.0,58,213.651934
-1.0,155,214.508712
-2.918,155,214.570769
-1.0,58,214.595791
-1.176,58,214.618812
-1.032,58,214.642834
-1.0,58,214.665855
-1.0,58,214.686875
-2.354,155,214.743926
-1.264,155,214.806984
-2.045,155,214.889058
0.637,341,215.03419
-1.048,58,215.057211
-1.006,58,215.079231
-4.414,155,215.134281
5.35,252,215.222361
4.409,252,216.076136
-1.063,58,216.10116
-1.0,58,216.123179
0.98,60,216.148202
5.424,252,216.2553
-3.455,155,216.309349
-1.319,155,216.364399
-1.79,155,216.417447
-1.082,58,216.438466
-1.064,58,216.459485
-1.029,58,216.480504
-1.0,58,216.501523
6.776,252,216.593607
1.0,60,216.617629
-3.364,155,216.676682
-1.027,58,216.696701
-2.587,155,216.753753
-1.59,155,217.569493
1.0,60,217.595517
-1.016,58,217.623543
1.0,60,217.648565
-1.074,155,217.710622
0.539,60,217.735644
0.987,60,217.759666
-1.103,58,217.784689
0.995,60,217.813716
4.808,161,217.87277
5.494,161,217.932824
-1.046,58,217.953843
-1.081,155,218.008893
-1.08,155,218.068948
-2.343,164,218.128001
7.49,252,218.224089
-1.073,58,218.245108
-1.042,155,218.30216
-1.0,58,218.324179
-1.055,58,218.345199
0.992,60,219.192969
-2.121,155,219.26103
-1.043,58,219.287054
-1.105,58,219.314079
-2.963,155,219.379138
-1.041,155,219.434188
5.49,252,219.52427
4.752,341,219.647382
-1.0,58,219.674406
-1.052,58,219.701432
11.672,346,219.833551
0.99,60,219.856572
-1.0,58,219.876591
-1.078,58,219.897609
-1.705,155,219.955662
-1.049,58,220.742384
7.012,261,220.851482
5.273,341,220.991611
-1.028,58,221.01263
0.4,60,221.034649
-3.034,160,221.091701
-1.0,58,221.112721
-1.029,58,221.133739
-1.014,58,221.154758
-1.068,58,221.175778
-2.793,155,221.230828
-1.0,58,221.256852
-1.011,155,221.324913
5.496,254,221.425004
-2.736,155,221.480054
-1.023,155,222.343342
6.752,255,222.446436
21.474,508,222.636609
-1.0,58,222.657628
-3.17,155,222.711677
7.348,252,222.801759
-1.954,348,222.926873
-1.532,58,222.948893
-2.669,155,223.003943
-2.981,155,223.058993
0.991,60,223.081013
6.642,252,223.988838
5.292,161,224.062905
-2.138,155,224.124962
15.274,508,224.305125
-2.644,157,224.362177
-1.0,58,224.383196
1.0,60,224.404215
-1.0,58,224.425234
-1.007,58,224.446253
-1.0,58,224.468273
7.379,252,224.56436
-4.084,159,224.620411
-2.746,157,225.485197
-1.878,155,225.551258
-1.0,155,225.611313
-1.0,58,225.634333
7.546,252,225.731421
-1.76,155,225.787472
-3.721,155,225.841522
7.099,252,225.930602
-1.0,58,225.951622
-1.039,155,226.007672
-1.094,58,226.029692
-1.116,58,226.050712
-1.0,58,226.070729
-1.067,58,226.090748
-1.0,58,226.111767
-2.497,155,226.165816
5.725,342,227.06814
-3.977,157,227.133198
-1.0,58,227.158221
-1.106,58,227.183244
-1.523,155,227.242298
-1.03,58,227.263317
-1.0,58,227.284336
6.84,252,227.374418
-1.016,58,227.399441
-1.026,58,227.421461
-1.415,155,227.477512
30.861,525,227.666684
-1.0,58,227.686702
-1.259,155,227.740751
1.0,60,227.762771
-3.024,155,228.53247
8.103,252,228.630559
7.739,252,228.726647
-2.123,155,228.780696
1.0,60,228.801715
-1.107,58,228.822734
-2.473,155,228.877784
3.998,341,228.995892
-1.122,155,229.049941
-1.048,58,229.069959
0.974,60,229.093981
4.936,161,229.150032
-1.051,58,229.17005
-1.006,58,229.191069
-1.0,58,229.212088
0.996,60,230.002806
4.201,344,230.140931
4.501,161,230.203989
-1.021,58,230.225008
21.265,435,230.376146
-1.183,155,230.433197
8.887,252,230.523279
5.047,252,230.610358
-3.035,155,230.665409
-1.0,155,230.722461
-2.333,155,231.510679
-2.327,155,231.575738
-1.003,58,231.60076
-1.017,58,231.625783
4.539,341,231.749896
16.546,508,231.928058
-1.179,155,231.983108
-1.313,58,232.004128
-1.0,58,232.024145
0.967,60,232.046165
-2.441,155,232.100214
-1.607,155,232.156265
-1.004,58,232.176284
-1.0,58,232.196302
2.848,254,233.049077
-5.534,155,233.112134
-2.097,155,233.173189
3.633,161,233.22924
-0.001,60,233.251261
-5.863,162,233.307311
3.253,161,233.364363
-1.411,58,233.385382
4.092,341,233.505491
44.264,588,233.713681
-1.635,58,234.513412
0.092,252,234.613503
-1.003,58,234.636524
-2.735,155,234.695578
-15.087,349,234.821693
1.875,161,234.878745
-5.847,155,234.932793
1.415,254,235.020874
1.931,254,235.109955
0.28,60,235.130974
-3.143,155,235.186024
0.441,60,235.207043
-1.437,155,235.994758
-1.0,58,236.01878
-12.863,349,236.156906
-4.969,160,236.214959
-1.0,58,236.235978
-7.016,428,236.383112
13.19,429,236.53525
-1.106,155,236.589299
-1.727,252,236.67838
0.291,60,236.699399
-1.404,58,236.720418
-1.0,155,237.535159
-7.98,155,237.593211
-6.488,155,237.654267
-1.081,58,237.677288
8.175,428,237.826423
-6.632,164,237.884476
-1.287,252,237.972556
-2.401,155,238.027606
-1.719,58,238.048625
-6.72,155,238.112684
-0.008,341,238.993483
-1.715,58,239.016504
4.057,341,239.158633
-2.984,155,239.216686
3.237,252,239.311773
-1.402,155,239.371827
-1.0,58,239.392847
19.802,514,239.576013
-1.892,155,239.633065
-1.536,58,239.654084
-1.23,58,239.675103
3.078,341,240.651991
1.065,341,240.793119
-7.05,156,240.858178
-1.116,58,240.879197
-1.562,58,240.902218
-2.03,58,240.923237
-1.736,155,240.983292
-5.015,252,241.073374
-1.664,58,241.095394
-0.657,252,241.187478
22.056,428,241.339616
0.674,60,241.360635
5.702,341,242.337025
-1.058,58,242.362047
-1.563,58,242.386069
-5.113,155,242.449126
-1.93,341,242.570237
-1.047,58,242.591256
0.608,60,242.612275
0.244,60,242.633294
-1.0,58,242.655314
-7.093,155,242.711365
-3.309,155,242.768417
-1.062,58,242.789436
-1.0,58,242.810455
-6.079,164,242.869509
0.733,60,242.894531
-5.498,155,242.950582
4.174,341,243.848398
-16.277,429,244.012547
-4.632,155,244.067597
-5.068,155,244.122647
0.325,60,244.145668
-1.026,58,244.166687
-3.351,155,244.225741
-6.821,155,244.283794
-2.036,58,244.307816
-1.108,58,244.329836
2.568,341,244.453948
-5.806,155,244.512001
0.613,60,245.333747
-1.643,58,245.357769
-1.0,58,245.383793
-2.195,155,245.450854
-5.099,155,245.518916
-7.206,155,245.580972
0.051,60,245.602994
-6.285,155,245.660044
-1.057,58,245.681063
1.613,161,245.74312
-1.771,58,245.764139
-0.332,252,245.856223
-1.0,58,245.878242
-1.141,58,245.904266
-1.0,58,245.927287
-1.168,155,245.98534
-1.107,155,246.042392
-1.001,155,246.096441
-6.939,155,246.963228
22.25,508,247.172418
-2.454,155,247.234475
-20.47,346,247.361591
-2.992,155,247.425649
-1.075,58,247.447669
-3.633,155,247.507723
2.053,161,247.572783
-23.001,341,247.695894
5.236,254,248.57169
-35.125,508,248.75886
-1.0,155,248.814911
-5.39,252,248.903992
-1.616,58,248.92401
7.697,341,249.052127
-7.82,155,249.106176
-1.0,58,249.127195
-5.419,155,249.181244
-2.966,155,249.236294
-2.061,155,250.030015
-2.674,155,250.097076
-38.437,516,250.287249
-1.013,58,250.308268
-1.226,58,250.331289
6.189,341,250.450397
-17.872,428,250.599533
-1.0,58,250.619551
0.122,60,250.64057
2.204,161,250.697622
-1.0,58,250.71764
3.83,341,251.623463
-6.371,162,251.691525
-1.038,58,251.712544
-1.057,155,251.767594
1.092,341,251.885701
-7.108,155,251.941752
-1.647,58,251.961771
0.449,60,251.983791
4.687,252,252.072871
-1.561,58,252.09289
-1.84,155,252.146939
-3.905,252,252.235019
-1.054,58,253.017232
0.483,60,253.042254
0.645,60,253.066276
-7.285,155,253.130334
15.814,428,253.289479
-1.15,58,253.310499
-6.963,155,253.366052
0.887,60,253.388072
-2.107,155,253.444124
5.757,163,253.507181
-1.103,58,253.5282
-1.308,155,253.58325
-1.853,252,253.672331
-15.337,341,254.514096
-20.134,342,254.65122
-1.026,58,254.675242
0.401,60,254.698263
0.365,60,254.719282
0.491,60,254.741302
-1.214,155,254.799355
-1.0,58,254.821375
-1.058,58,254.841393
-1.426,155,254.896443
-1.0,155,254.951493
-1.48,58,254.972512
-1.506,155,255.027562
-1.253,155,255.081612
-1.126,58,255.10163
-40.734,988,256.219646
1.525,253,256.310728
4.444,508,256.489891
-1.208,155,256.545942
-0.034,525,256.727107
-1.151,155,257.541847
-1.166,155,257.605905
-1.547,58,257.629926
-1.568,58,257.652947
0.613,60,257.674968
0.423,60,257.695987
-5.974,163,257.75404
-1.58,58,257.774058
0.147,60,257.795077
-1.015,58,257.816097
-1.041,58,257.836114
5.43,341,257.955223
-3.963,155,258.013275
1.048,252,258.104358
0.485,60,258.125377
6.099,161,258.182429
0.602,60,258.204449
5.154,341,259.071236
0.007,440,259.238389
-6.556,155,259.293439
0.204,60,259.315459
0.282,60,259.336478
3.653,255,259.426063
-1.131,155,259.481113
18.04,508,259.658274
-1.388,155,260.441489
-1.262,155,260.503546
-1.058,58,260.528569
0.082,60,260.553591
-1.494,58,260.577613
8.36,341,260.706731
-7.261,156,260.761781
-2.194,155,260.822836
0.133,60,260.84886
-1.794,58,260.869879
-1.0,58,260.890898
-1.22,155,260.944947
-8.441,261,261.039033
-5.195,155,261.093082
0.663,60,261.114101
2.284,254,261.202686
-8.971,256,262.036443
-2.007,58,262.060465
-1.063,58,262.085488
-1.082,58,262.108508
2.307,347,262.233623
-32.003,513,262.411785
-7.914,160,262.469838
0.328,60,262.490856
0.407,60,262.512877
-1.885,58,262.533896
7.378,252,262.622977
0.303,60,262.644997
8.354,252,263.487762
-2.129,58,263.510783
-1.393,155,263.570838
-1.127,155,263.629892
-6.046,159,263.684942
-1.635,58,263.70496
-7.59,161,263.762012
0.18,60,263.784032
-5.589,155,263.838081
4.601,341,263.95819
-6.423,155,264.013241
-7.966,160,264.071293
7.961,252,264.164377
1.677,161,264.979118
7.746,252,265.08121
-5.987,252,265.1793
-0.006,60,265.20132
-1.192,58,265.222339
0.321,60,265.243357
-84.515,798,265.525614
-1.598,58,265.545633
-16.954,592,266.497497
-1.183,155,266.561555
-0.392,508,266.752729
-1.136,58,266.772748
0.226,60,266.795768
-0.706,252,266.884849
-5.963,155,266.939899
0.564,60,266.960918
5.186,341,267.082029
-3.045,508,268.021882
-3.395,155,268.080936
0.527,60,268.104958
-5.351,163,268.164012
-1.526,58,268.186032
-2.802,155,268.247087
-1.0,155,268.302137
-1.664,58,268.323157
1.42,341,268.441264
0.613,60,268.462283
-4.184,160,268.517333
0.237,60,268.539353
-5.567,155,268.593402
0.497,60,268.614421
-1.136,58,268.634439
0.427,60,268.660463
3.715,341,269.547268
-2.049,58,269.57129
-7.047,155,269.633347
-1.447,58,269.654366
-1.141,58,269.675385
-2.683,155,269.730435
-1.097,58,269.751454
-4.243,429,269.901591
-2.105,58,269.92261
-4.947,155,269.978661
0.323,60,269.99968
44.287,588,270.950544
-1.808,58,270.974566
-1.051,58,270.998587
-5.0,155,271.060644
5.074,341,271.18876
-1.0,155,271.24381
0.443,60,271.264829
-4.729,155,271.31988
-1.362,58,271.340899
2.241,163,271.398952
-2.783,155,271.455003
-5.999,430,271.610648
-1.119,58,271.631666
19.309,428,272.547498
-2.675,155,272.611556
4.708,341,272.734669
-1.276,58,272.755688
-1.216,58,272.775707
-1.033,58,272.797726
-1.583,155,272.851776
-1.131,155,272.907826
-1.142,58,272.928845
-1.0,58,272.950866
-1.079,58,272.971884
-20.613,341,273.096998
38.518,665,274.079891
0.608,60,274.104913
-1.06,58,274.125933
0.257,60,274.147953
0.343,60,274.169973
1.8,161,274.227026
0.533,60,274.250046
