#{"t_start": 1701792044.9741695, "env_id": "None"}
r,l,t
-0.001,1,0.529481
-0.001,1,0.530482
-0.001,1,0.531483
-0.001,1,0.532484
-0.001,1,0.533485
-0.001,1,0.533485
-0.001,1,0.534486
-0.001,1,0.535487
-0.001,1,0.536488
-0.001,1,0.537489
0.0,1,0.537489
0.0,1,0.53849
0.0,1,0.53949
-0.001,1,0.540491
-0.001,1,0.541492
-0.001,1,0.541492
0.0,1,0.542493
-0.001,1,0.543494
-0.001,1,0.544495
0.0,1,0.545496
0.0,1,0.545496
-0.001,1,0.546497
-0.001,1,0.547498
-0.001,1,0.548499
-0.001,1,0.548499
0.0,1,0.5495
-0.001,1,0.5505
-0.001,1,0.551502
-0.001,1,0.552502
-0.001,1,0.552502
0.0,1,0.553503
-0.001,1,0.554504
-0.001,1,0.555505
-0.001,1,0.556506
-0.001,1,0.556506
0.0,1,0.557507
-0.001,1,0.558508
-0.001,1,0.559509
0.0,1,0.560509
-0.001,1,0.560509
-0.001,1,0.561511
-0.001,1,0.562511
-0.001,1,0.563512
-0.001,1,0.564513
0.0,1,0.565514
-0.001,1,0.565514
-0.001,1,0.566515
-0.001,1,0.567516
-0.001,1,0.568517
-0.001,1,0.569518
-0.001,1,0.569518
-0.001,1,0.570519
-0.001,1,0.57152
-0.001,1,0.572521
0.0,1,0.573522
-0.001,1,0.573522
0.0,1,0.574522
-0.001,1,0.575523
-0.001,1,0.576524
-0.001,1,0.577525
-0.001,1,0.577525
-0.001,1,0.578526
-0.001,1,0.579527
-0.001,1,0.580528
-0.001,1,0.580528
-0.001,1,0.581529
-0.001,1,0.58253
-0.001,1,0.583531
-0.001,1,0.584531
0.0,1,0.584531
-0.001,1,0.585532
0.0,1,0.586533
-0.001,1,0.587534
0.0,1,0.588535
-0.001,1,0.588535
0.0,1,0.589536
-0.001,1,0.590537
0.0,1,0.591538
0.0,1,0.591538
-0.001,1,0.592539
-0.001,1,0.59354
0.0,1,0.59454
0.0,1,0.595542
0.0,1,0.596542
-0.001,1,0.596542
0.0,1,0.597543
-0.001,1,0.598544
-0.001,1,0.599545
-0.001,1,0.600546
-0.001,1,0.600546
-0.001,1,0.601547
-0.001,1,0.602548
-0.001,1,0.603549
-0.001,1,0.603549
-0.001,1,0.604549
-0.001,1,0.605551
0.0,1,0.606551
-0.001,1,0.607552
0.0,1,0.607552
-0.001,1,0.608553
0.0,1,0.609554
0.0,1,0.610555
0.0,1,0.611556
-0.001,1,0.611556
-0.001,1,0.612557
-0.001,1,0.613558
-0.001,1,0.614559
-0.001,1,0.61556
-0.001,1,0.61556
-0.001,1,0.61656
0.0,1,0.617561
-0.001,1,0.618562
-0.001,1,0.618562
-0.001,1,0.619563
-0.001,1,0.620564
0.0,1,0.621565
-0.001,1,0.622566
0.0,1,0.622566
0.0,1,0.623567
-0.001,1,0.624568
0.0,1,0.625569
0.0,1,0.62657
-0.001,1,0.62657
0.0,1,0.627571
-0.001,1,0.628572
-0.001,1,0.629572
-0.001,1,0.630574
-0.001,1,0.630574
0.0,1,0.631574
-0.001,1,0.632575
-0.001,1,0.633576
-0.001,1,0.634578
0.0,1,0.634578
-0.001,1,0.635578
-0.001,1,0.636579
0.0,1,0.63758
0.0,1,0.638581
-0.001,1,0.638581
-0.001,1,0.639581
-0.001,1,0.640583
-0.001,1,0.641583
-0.001,1,0.642584
-0.001,1,0.643585
-0.001,1,0.643585
-0.001,1,0.644586
-0.001,1,0.645587
-0.001,1,0.646588
-0.001,1,0.647589
-0.001,1,0.647589
-0.001,1,0.64859
-0.001,1,0.64959
-0.001,1,0.650592
0.0,1,0.651592
0.0,1,0.651592
-0.001,1,0.652593
-0.001,1,0.653594
-0.001,1,0.654595
-0.001,1,0.655596
-0.001,1,0.655596
0.0,1,0.656597
0.0,1,0.657598
-0.001,1,0.658599
-0.001,1,0.658599
0.0,1,0.6596
-0.001,1,0.660601
-0.001,1,0.661601
0.0,1,0.662603
-0.001,1,0.662603
-0.001,1,0.663603
-0.001,1,0.664604
-0.001,1,0.665605
0.0,1,0.666606
-0.001,1,0.666606
-0.001,1,0.667607
0.0,1,0.668608
-0.001,1,0.669609
0.0,1,0.670609
-0.001,1,0.670609
-0.001,1,0.671611
-0.001,1,0.672611
-0.001,1,0.673612
0.0,1,0.673612
0.0,1,0.674613
-0.001,1,0.675614
-0.001,1,0.676615
-0.001,1,0.677616
-0.001,1,0.678617
-0.001,1,0.678617
-0.001,1,0.679617
-0.001,1,0.680618
-0.001,1,0.68162
-0.001,1,0.68162
0.0,1,0.682621
-0.001,1,0.683622
0.0,1,0.684623
0.0,1,0.685623
0.0,1,0.685623
0.0,1,0.686624
-0.001,1,0.687625
-0.001,1,0.688626
-0.001,1,0.689627
0.0,1,0.689627
-0.001,1,0.690628
-0.001,1,0.691629
0.0,1,0.69263
0.0,1,0.69363
0.0,1,0.69363
-0.001,1,0.694632
-0.001,1,0.695632
-0.001,1,0.696633
-0.001,1,0.697634
-0.001,1,0.697634
0.0,1,0.698635
0.0,1,0.699636
-0.001,1,0.700637
-0.001,1,0.701638
-0.001,1,0.701638
-0.001,1,0.702639
-0.001,1,0.70364
-0.001,1,0.704641
0.0,1,0.705641
-0.001,1,0.705641
-0.001,1,0.706642
0.0,1,0.707644
-0.001,1,0.708644
-0.001,1,0.709645
-0.001,1,0.709645
-0.001,1,0.710646
0.0,1,0.711647
-0.001,1,0.712648
-0.001,1,0.713649
0.0,1,0.713649
-0.001,1,0.71465
-0.001,1,0.715651
0.0,1,0.716652
-0.001,1,0.717652
-0.001,1,0.717652
-0.001,1,0.718653
-0.001,1,0.719654
-0.001,1,0.720655
-0.001,1,0.721656
-0.001,1,0.721656
-0.001,1,0.722657
0.0,1,0.723658
-0.001,1,0.724658
-0.001,1,0.72566
0.0,1,0.72566
-0.001,1,0.72666
-0.001,1,0.727661
0.0,1,0.728662
0.0,1,0.728662
0.0,1,0.729663
-0.001,1,0.730664
0.0,1,0.731665
-0.001,1,0.732666
-0.001,1,0.733667
0.0,1,0.733667
-0.001,1,0.734668
0.0,1,0.735669
-0.001,1,0.73667
0.0,1,0.73767
-0.001,1,0.73767
-0.001,1,0.739673
-0.001,1,0.739673
0.0,1,0.740673
-0.001,1,0.741674
-0.001,1,0.742675
-0.001,1,0.743676
-0.001,1,0.743676
0.0,1,0.744677
-0.001,1,0.745678
-0.001,1,0.746679
-0.001,1,0.74768
-0.001,1,0.74768
-0.001,1,0.748681
0.0,1,0.749681
-0.001,1,0.750683
-0.001,1,0.750683
0.0,1,0.751683
0.0,1,0.752684
0.0,1,0.753685
0.0,1,0.754686
-0.001,1,0.754686
-0.001,1,0.755687
-0.001,1,0.756688
-0.001,1,0.757689
0.0,1,0.75869
-0.001,1,0.75869
0.0,1,0.759691
-0.001,1,0.760692
0.0,1,0.761693
-0.001,1,0.762693
0.0,1,0.762693
0.0,1,0.763694
-0.001,1,0.764695
0.0,1,0.765696
-0.001,1,0.766697
-0.001,1,0.766697
-0.001,1,0.767698
-0.001,1,0.768699
-0.001,1,0.7697
-0.001,1,0.770701
0.0,1,0.770701
-0.001,1,0.771702
-0.001,1,0.772702
0.0,1,0.773703
-0.001,1,0.774704
0.0,1,0.774704
0.0,1,0.775705
-0.001,1,0.776706
-0.001,1,0.777707
-0.001,1,0.778708
-0.001,1,0.778708
0.0,1,0.779709
0.0,1,0.78071
0.0,1,0.78171
-0.001,1,0.78171
0.0,1,0.782712
-0.001,1,0.783712
-0.001,1,0.784713
-0.001,1,0.785714
-0.001,1,0.785714
-0.001,1,0.786715
0.0,1,0.787716
-0.001,1,0.788717
-0.001,1,0.789718
0.0,1,0.789718
0.0,1,0.790719
-0.001,1,0.79172
-0.001,1,0.792721
0.0,1,0.793721
-0.001,1,0.793721
-0.001,1,0.794722
-0.001,1,0.795723
-0.001,1,0.796724
0.0,1,0.797725
-0.001,1,0.797725
-0.001,1,0.798726
-0.001,1,0.799727
-0.001,1,0.800728
-0.001,1,0.801729
-0.001,1,0.801729
-0.001,1,0.80273
-0.001,1,0.803731
-0.001,1,0.804732
0.0,1,0.805732
-0.001,1,0.805732
-0.001,1,0.806733
0.0,1,0.807734
0.0,1,0.808736
-0.001,1,0.809736
-0.001,1,0.809736
-0.001,1,0.810737
0.0,1,0.811738
0.0,1,0.812739
0.0,1,0.81374
0.0,1,0.81374
-0.001,1,0.814741
-0.001,1,0.815742
-0.001,1,0.816742
-0.001,1,0.817743
0.0,1,0.818744
0.0,1,0.818744
-0.001,1,0.819745
-0.001,1,0.820746
0.0,1,0.821747
-0.001,1,0.822748
-0.001,1,0.823749
-0.001,1,0.823749
-0.001,1,0.82475
-0.001,1,0.825751
0.0,1,0.826752
-0.001,1,0.827752
-0.001,1,0.827752
0.0,1,0.828753
-0.001,1,0.829755
0.0,1,0.830755
-0.001,1,0.831756
-0.001,1,0.831756
0.0,1,0.832757
-0.001,1,0.833758
-0.001,1,0.834758
-0.001,1,0.835759
-0.001,1,0.835759
0.0,1,0.836761
-0.001,1,0.837762
0.0,1,0.838762
-0.001,1,0.839764
-0.001,1,0.839764
-0.001,1,0.840764
0.0,1,0.841765
0.0,1,0.842766
-0.001,1,0.843767
-0.001,1,0.843767
-0.001,1,0.844768
-0.001,1,0.845769
-0.001,1,0.84677
-0.001,1,0.84677
-0.001,1,0.847771
-0.001,1,0.848771
-0.001,1,0.849772
0.0,1,0.850773
0.0,1,0.850773
-0.001,1,0.851774
-0.001,1,0.852776
0.0,1,0.853776
0.0,1,0.854777
-0.001,1,0.854777
0.0,1,0.855778
0.0,1,0.856779
-0.001,1,0.85778
-0.001,1,0.858781
-0.001,1,0.858781
-0.001,1,0.859782
-0.001,1,0.860782
-0.001,1,0.861784
-0.001,1,0.862784
-0.001,1,0.862784
-0.001,1,0.863785
0.0,1,0.864786
0.0,1,0.865787
-0.001,1,0.866788
0.0,1,0.866788
-0.001,1,0.867789
-0.001,1,0.86879
0.0,1,0.869791
0.0,1,0.870792
-0.001,1,0.871793
-0.001,1,0.871793
-0.001,1,0.872793
-0.001,1,0.873794
-0.001,1,0.874795
-0.001,1,0.875796
0.0,1,0.875796
-0.001,1,0.876797
0.0,1,0.877798
-0.001,1,0.878799
0.0,1,0.8798
-0.001,1,0.8798
-0.001,1,0.880801
-0.001,1,0.881802
0.0,1,0.882802
-0.001,1,0.883803
0.0,1,0.884804
0.0,1,0.885805
-0.001,1,0.885805
-0.001,1,0.886806
-0.001,1,0.887807
-0.001,1,0.888808
-0.001,1,0.889809
0.0,1,0.889809
-0.001,1,0.89081
-0.001,1,0.891811
0.0,1,0.892812
0.0,1,0.893812
-0.001,1,0.893812
0.0,1,0.894813
-0.001,1,0.895814
0.0,1,0.896815
0.0,1,0.896815
0.0,1,0.897816
-0.001,1,0.898817
-0.001,1,0.899818
-0.001,1,0.900819
-0.001,1,0.90182
-0.001,1,0.90182
-0.001,1,0.902821
0.0,1,0.903821
-0.001,1,0.904822
-0.001,1,0.905824
-0.001,1,0.905824
0.0,1,0.906824
0.0,1,0.907825
0.0,1,0.908826
-0.001,1,0.908826
-0.001,1,0.909827
-0.001,1,0.910828
-0.001,1,0.911829
0.0,1,0.91283
-0.001,1,0.91283
-0.001,1,0.913831
-0.001,1,0.914831
0.0,1,0.915833
-0.001,1,0.916833
0.0,1,0.916833
0.0,1,0.917834
0.0,1,0.918835
0.0,1,0.919836
-0.001,1,0.920837
0.0,1,0.920837
0.0,1,0.921838
-0.001,1,0.922839
0.0,1,0.92384
0.0,1,0.92384
-0.001,1,0.92484
-0.001,1,0.925842
0.0,1,0.926842
-0.001,1,0.927843
-0.001,1,0.927843
0.0,1,0.928844
-0.001,1,0.929845
-0.001,1,0.930846
-0.001,1,0.931847
-0.001,1,0.932848
-0.001,1,0.932848
-0.001,1,0.933849
-0.001,1,0.93485
-0.001,1,0.935851
-0.001,1,0.936852
0.0,1,0.936852
-0.001,1,0.937853
-0.001,1,0.938853
-0.001,1,0.939858
-0.001,1,0.940856
-0.001,1,0.941856
0.0,1,0.941856
-0.001,1,0.942857
0.0,1,0.943858
-0.001,1,0.944859
0.0,1,0.94586
-0.001,1,0.94686
0.0,1,0.947862
0.0,1,0.947862
-0.001,1,0.948864
-0.001,1,0.949863
-0.001,1,0.950865
-0.001,1,0.951865
-0.001,1,0.952866
-0.001,1,0.952866
-0.001,1,0.953867
-0.001,1,0.954868
-0.001,1,0.955869
-0.001,1,0.95687
0.0,1,0.957871
0.0,1,0.958871
0.0,1,0.959873
-0.001,1,0.959873
-0.001,1,0.961874
-0.001,1,0.962876
-0.001,1,0.963876
-0.001,1,0.964877
-0.001,1,0.965878
0.0,1,0.965878
-0.001,1,0.966879
0.0,1,0.96788
-0.001,1,0.968881
-0.001,1,0.969882
0.0,1,0.970882
-0.001,1,0.970882
-0.001,1,0.971884
-0.001,1,0.972884
0.0,1,0.973885
-0.001,1,0.974886
0.0,1,0.974886
-0.001,1,0.975887
-0.001,1,0.976888
-0.001,1,0.977889
0.0,1,0.97889
-0.001,1,0.97889
0.0,1,0.979891
-0.001,1,0.980891
-0.001,1,0.981892
-0.001,1,0.982893
-0.001,1,0.982893
-0.001,1,0.983894
-0.001,1,0.984895
-0.001,1,0.985896
-0.001,1,0.986897
0.0,1,0.986897
-0.001,1,0.987898
0.0,1,0.988899
-0.001,1,0.9899
0.0,1,0.9899
-0.001,1,0.990901
-0.001,1,0.991902
-0.001,1,0.992903
-0.001,1,0.993903
-0.001,1,0.993903
-0.001,1,0.994905
0.0,1,0.995905
0.0,1,0.996906
0.0,1,0.997907
0.0,1,0.997907
-0.001,1,0.998908
-0.001,1,0.999909
-0.001,1,1.00091
-0.001,1,1.001911
-0.001,1,1.001911
-0.001,1,1.002912
0.0,1,1.003912
-0.001,1,1.004914
0.0,1,1.005914
-0.001,1,1.005914
-0.001,1,1.006915
0.0,1,1.007916
-0.001,1,1.008917
0.0,1,1.008917
-0.001,1,1.010919
-0.001,1,1.01192
0.0,1,1.01192
-0.001,1,1.012921
-0.001,1,1.013922
-0.001,1,1.014923
-0.001,1,1.014923
-0.001,1,1.015923
-0.001,1,1.016925
0.0,1,1.017925
-0.001,1,1.018926
-0.001,1,1.018926
0.0,1,1.019927
-0.001,1,1.020928
-0.001,1,1.021929
-0.001,1,1.02293
-0.001,1,1.02293
-0.001,1,1.023931
-0.001,1,1.024932
-0.001,1,1.025932
0.0,1,1.026933
0.0,1,1.026933
-0.001,1,1.027934
-0.001,1,1.028935
-0.001,1,1.029936
-0.001,1,1.030937
-0.001,1,1.031938
-0.001,1,1.031938
-0.001,1,1.032939
0.0,1,1.03394
-0.001,1,1.034941
-0.001,1,1.034941
-0.001,1,1.035942
0.0,1,1.036943
-0.001,1,1.037943
-0.001,1,1.038945
0.0,1,1.038945
0.0,1,1.039945
-0.001,1,1.040946
-0.001,1,1.041947
0.0,1,1.042948
0.0,1,1.042948
-0.001,1,1.043949
-0.001,1,1.04495
-0.001,1,1.045951
-0.001,1,1.046952
0.0,1,1.046952
-0.001,1,1.047952
0.0,1,1.048954
-0.001,1,1.049954
-0.001,1,1.050955
0.0,1,1.050955
-0.001,1,1.051956
-0.001,1,1.052957
-0.001,1,1.053958
-0.001,1,1.054959
-0.001,1,1.054959
0.0,1,1.05596
-0.001,1,1.056961
-0.001,1,1.057961
-0.001,1,1.058963
-0.001,1,1.058963
-0.001,1,1.059963
-0.001,1,1.060964
0.0,1,1.061965
0.0,1,1.061965
-0.001,1,1.062966
-0.001,1,1.063967
0.0,1,1.064968
-0.001,1,1.065969
-0.001,1,1.06697
-0.001,1,1.067971
-0.001,1,1.067971
-0.001,1,1.068972
-0.001,1,1.069973
0.0,1,1.070974
-0.001,1,1.071974
-0.001,1,1.071974
-0.001,1,1.073976
0.0,1,1.073976
0.0,1,1.074977
-0.001,1,1.075978
0.0,1,1.076979
-0.001,1,1.07798
-0.001,1,1.07798
-0.001,1,1.078981
-0.001,1,1.079982
-0.001,1,1.080983
-0.001,1,1.081983
-0.001,1,1.081983
-0.001,1,1.082984
0.0,1,1.083985
-0.001,1,1.084986
-0.001,1,1.085987
-0.001,1,1.085987
0.0,1,1.086988
0.0,1,1.087989
-0.001,1,1.08899
-0.001,1,1.089991
0.0,1,1.089991
-0.001,1,1.090992
-0.001,1,1.091993
-0.001,1,1.092994
-0.001,1,1.093994
-0.001,1,1.094995
-0.001,1,1.094995
-0.001,1,1.095996
0.0,1,1.096997
-0.001,1,1.097998
-0.001,1,1.098999
-0.001,1,1.098999
-0.001,1,1.1
0.0,1,1.101001
0.0,1,1.102001
-0.001,1,1.103003
0.0,1,1.103003
-0.001,1,1.104003
-0.001,1,1.105004
0.0,1,1.106006
-0.001,1,1.107006
-0.001,1,1.108007
-0.001,1,1.109008
-0.001,1,1.109008
0.0,1,1.110009
-0.001,1,1.11101
-0.001,1,1.112011
-0.001,1,1.113012
0.0,1,1.113012
0.0,1,1.114012
-0.001,1,1.115014
-0.001,1,1.116014
-0.001,1,1.117015
-0.001,1,1.117015
0.0,1,1.118016
0.0,1,1.119017
0.0,1,1.120018
-0.001,1,1.121019
-0.001,1,1.121019
-0.001,1,1.12202
-0.001,1,1.123021
-0.001,1,1.124022
-0.001,1,1.124022
-0.001,1,1.125023
0.0,1,1.126024
0.0,1,1.127024
-0.001,1,1.128025
0.0,1,1.128025
-0.001,1,1.129026
-0.001,1,1.130027
-0.001,1,1.131028
-0.001,1,1.132029
-0.001,1,1.132029
-0.001,1,1.13303
0.0,1,1.134031
-0.001,1,1.135033
0.0,1,1.136033
0.0,1,1.136033
-0.001,1,1.138035
0.0,1,1.138035
-0.001,1,1.139035
0.0,1,1.140036
-0.001,1,1.141037
0.0,1,1.142038
-0.001,1,1.142038
0.0,1,1.143039
0.0,1,1.14404
-0.001,1,1.145041
-0.001,1,1.146042
0.0,1,1.146042
0.0,1,1.147043
0.0,1,1.148043
-0.001,1,1.149045
-0.001,1,1.150045
-0.001,1,1.150045
0.0,1,1.151046
-0.001,1,1.152047
-0.001,1,1.153048
0.0,1,1.154049
-0.001,1,1.154049
0.0,1,1.15505
-0.001,1,1.156051
-0.001,1,1.157052
-0.001,1,1.157052
-0.001,1,1.158052
-0.001,1,1.159053
-0.001,1,1.160054
-0.001,1,1.161055
0.0,1,1.161055
-0.001,1,1.162056
0.0,1,1.163057
0.0,1,1.164058
-0.001,1,1.165059
-0.001,1,1.165059
-0.001,1,1.16606
-0.001,1,1.167061
0.0,1,1.168061
0.0,1,1.169063
-0.001,1,1.170064
-0.001,1,1.171064
-0.001,1,1.171064
-0.001,1,1.172065
-0.001,1,1.173066
0.0,1,1.174067
0.0,1,1.175068
-0.001,1,1.175068
-0.001,1,1.176069
0.0,1,1.17707
-0.001,1,1.178071
0.0,1,1.179072
-0.001,1,1.179072
0.0,1,1.180073
0.0,1,1.181073
0.0,1,1.182075
-0.001,1,1.183075
0.0,1,1.184076
0.0,1,1.184076
-0.001,1,1.185077
-0.001,1,1.186078
-0.001,1,1.187079
0.0,1,1.18808
-0.001,1,1.18808
-0.001,1,1.189081
-0.001,1,1.190082
0.0,1,1.191083
0.0,1,1.192084
0.0,1,1.192084
-0.001,1,1.193084
-0.001,1,1.194086
0.0,1,1.195086
0.0,1,1.196087
-0.001,1,1.196087
-0.001,1,1.197088
-0.001,1,1.198089
-0.001,1,1.19909
-0.001,1,1.200091
-0.001,1,1.200091
-0.001,1,1.201092
0.0,1,1.202093
0.0,1,1.203094
0.0,1,1.204094
-0.001,1,1.204094
-0.001,1,1.205096
-0.001,1,1.206096
0.0,1,1.207097
-0.001,1,1.208098
0.0,1,1.208098
-0.001,1,1.209099
-0.001,1,1.2101
0.0,1,1.211101
-0.001,1,1.212102
-0.001,1,1.212102
-0.001,1,1.213103
-0.001,1,1.214103
-0.001,1,1.215104
0.0,1,1.216105
0.0,1,1.216105
-0.001,1,1.217106
-0.001,1,1.218107
-0.001,1,1.219108
0.0,1,1.220109
0.0,1,1.220109
0.0,1,1.22111
-0.001,1,1.222111
-0.001,1,1.223112
0.0,1,1.224113
-0.001,1,1.224113
0.0,1,1.225114
0.0,1,1.226115
-0.001,1,1.227115
-0.001,1,1.228116
0.0,1,1.229117
0.0,1,1.229117
0.0,1,1.230118
0.0,1,1.231119
-0.001,1,1.23212
0.0,1,1.233121
-0.001,1,1.234121
0.0,1,1.234121
0.0,1,1.235122
-0.001,1,1.236124
-0.001,1,1.237124
-0.001,1,1.238125
0.0,1,1.238125
0.0,1,1.239126
-0.001,1,1.240127
-0.001,1,1.241128
-0.001,1,1.242129
-0.001,1,1.242129
0.0,1,1.24313
0.0,1,1.244131
-0.001,1,1.245132
-0.001,1,1.246133
0.0,1,1.246133
0.0,1,1.247133
-0.001,1,1.248135
-0.001,1,1.249135
-0.001,1,1.250136
-0.001,1,1.251137
-0.001,1,1.251137
0.0,1,1.252138
-0.001,1,1.253139
-0.001,1,1.25414
-0.001,1,1.255141
-0.001,1,1.255141
-0.001,1,1.256142
-0.001,1,1.257143
0.0,1,1.258144
0.0,1,1.258144
-0.001,1,1.259144
-0.001,1,1.260145
-0.001,1,1.261146
-0.001,1,1.262147
-0.001,1,1.262147
-0.001,1,1.263148
-0.001,1,1.264149
0.0,1,1.26515
-0.001,1,1.266151
-0.001,1,1.267152
-0.001,1,1.268153
-0.001,1,1.269153
-0.001,1,1.270154
-0.001,1,1.270154
0.0,1,1.271155
-0.001,1,1.272156
-0.001,1,1.273157
0.0,1,1.273157
0.0,1,1.274159
-0.001,1,1.275159
0.0,1,1.27616
0.0,1,1.277161
-0.001,1,1.277161
0.0,1,1.278162
0.0,1,1.279163
-0.001,1,1.280164
-0.001,1,1.281164
0.0,1,1.281164
-0.001,1,1.282166
0.0,1,1.283166
0.0,1,1.284167
0.0,1,1.285168
-0.001,1,1.285168
0.0,1,1.286169
0.0,1,1.28717
-0.001,1,1.28817
-0.001,1,1.289171
-0.001,1,1.289171
0.0,1,1.290173
0.0,1,1.291173
-0.001,1,1.292174
0.0,1,1.292174
-0.001,1,1.293175
-0.001,1,1.294176
-0.001,1,1.295177
0.0,1,1.296178
-0.001,1,1.296178
-0.001,1,1.297179
-0.001,1,1.29818
-0.001,1,1.299181
-0.001,1,1.300182
-0.001,1,1.301182
-0.001,1,1.302184
-0.001,1,1.302184
0.0,1,1.303185
0.0,1,1.304185
0.0,1,1.305186
-0.001,1,1.305186
-0.001,1,1.306187
-0.001,1,1.307188
-0.001,1,1.308189
