#{"t_start": 1702208634.6197934, "env_id": "None"}
r,l,t
-10.0083,109,21.666526
-10.0126,166,21.72558
-10.0108,155,21.78063
-10.0047,65,21.804652
-10.0049,63,22.5173
-10.0112,160,22.583359
9.9961,60,22.610384
-10.0044,62,22.636408
-9.8165,221,22.720484
-9.8622,915,23.050288
-10.02,286,23.15138
-10.0091,129,23.198423
-10.0044,62,23.221444
-10.019,270,24.041189
-10.005,63,24.068214
-10.006,90,24.102748
9.9972,55,24.12677
-10.0032,53,24.147789
-10.0033,60,24.173813
-10.0044,62,24.197337
-10.0242,351,24.322451
-10.0159,264,24.416537
-9.8474,765,24.688784
-10.0041,59,24.710804
-10.0051,75,25.43146
-10.0229,346,25.575591
-10.0046,61,25.601614
-9.833,516,25.785782
-10.0054,91,25.818813
-10.0159,258,25.911897
-10.014,233,25.994972
-10.0171,272,26.092061
9.9955,52,26.111078
9.9966,68,26.136101
-10.0047,63,26.159122
-9.6364,569,27.084964
-10.0045,58,27.105983
-10.0029,59,27.128003
10.3492,713,27.381233
-10.0066,103,27.418267
-9.4251,476,27.588422
-10.0052,61,27.610442
9.9978,53,27.629459
-10.0037,59,28.366632
9.9955,55,28.390653
-10.0098,128,28.444703
-10.0102,157,28.509762
-10.0219,350,28.640881
-9.8507,781,28.922137
-10.0046,66,28.946159
-10.0028,54,28.965176
-10.0037,55,28.986196
10.1721,366,29.116314
-10.0168,317,29.943065
-10.0225,361,30.081191
-10.0051,67,30.105213
9.9961,61,30.127233
-10.0044,62,30.150254
-10.0443,694,30.396478
-10.0047,63,30.419499
-10.0048,67,30.443521
-10.0081,119,30.48656
-10.0194,343,31.339335
-9.8287,487,31.532511
-10.0028,57,31.554035
-9.8505,719,31.809268
-10.0146,235,31.894345
-10.0059,83,31.924372
9.9954,63,31.947393
10.373,402,32.821187
9.997,59,32.84621
-10.0113,183,32.924281
-10.0204,339,33.051397
-10.0058,92,33.088431
-10.0026,55,33.108449
-9.826,405,33.252581
-10.0039,57,33.2736
-10.0033,60,33.295619
-10.0042,62,33.318641
-10.0057,95,33.352671
-9.8567,955,34.410313
-10.0139,252,34.506401
-10.0162,254,34.597483
-10.0097,127,34.643525
-10.0036,52,34.662543
-10.0026,53,34.682561
-9.8332,574,34.885745
-10.0038,58,34.907766
-9.8182,294,35.732515
-10.004,62,35.760541
-10.0042,60,35.785564
-10.0072,101,35.828603
-10.0227,360,35.975737
-10.0199,363,36.107857
-10.0024,65,36.131879
-9.8362,666,36.368094
9.9975,62,36.390114
-10.0223,382,37.233881
-10.004,63,37.260906
-10.003,58,37.282926
-10.0156,276,37.399032
-10.0085,123,37.443071
-10.0209,324,37.559177
-10.0037,61,37.582198
-10.0091,140,37.632244
-10.0079,126,37.677285
-10.0259,426,37.829423
-9.8279,482,38.747257
10.1895,145,38.810315
-10.0146,234,38.911407
-10.0064,85,38.943437
-10.0167,289,39.049533
-9.8572,928,39.399852
-9.8482,735,40.414774
-9.3082,1718,41.707951
-10.0035,58,41.731972
-10.0036,56,41.754993
-10.0105,150,41.816049
-10.0097,163,41.877105
9.9945,104,41.914138
-10.0029,62,41.937159
-9.8087,149,41.991209
-10.0049,58,42.012228
-10.011,165,42.071281
9.9943,94,42.106313
9.9952,66,42.130336
-10.0038,52,42.149352
-10.0153,243,42.236432
-9.8244,392,42.376559
-10.0037,56,42.396577
-10.0037,64,43.112228
-10.0269,385,43.276377
9.9951,61,43.3014
-10.0115,158,43.360454
-10.0167,270,43.458046
-9.8363,616,43.676244
-10.0216,321,43.790348
-10.0028,55,43.810366
-10.0118,191,44.575062
-10.0038,58,44.600084
-10.0042,56,44.623105
-10.0169,314,44.741213
-10.0037,59,44.762232
-10.0093,111,44.802269
-10.0039,65,44.826291
-9.8313,535,45.016464
-10.004,51,45.035481
-10.0274,437,45.190622
-10.0109,182,45.256682
-10.0335,446,46.103452
-10.0054,61,46.130476
-10.0132,175,46.196537
-10.0031,59,46.218557
-10.0231,319,46.33166
-10.0193,328,46.448766
-10.0102,139,46.498812
-10.0027,62,46.521833
-10.0043,60,46.546856
-10.0111,140,46.596901
-10.0193,304,46.706
-10.012,181,47.469694
-10.0096,115,47.514735
-10.0043,72,47.543762
-10.0038,53,47.56378
-10.013,200,47.643854
-10.0098,124,47.688894
-10.0116,138,47.73894
-10.0052,64,47.761961
-10.0236,338,47.883071
-9.8364,597,48.095264
-10.0402,582,49.030133
-10.0126,182,49.1032
-10.011,135,49.154247
9.996,64,49.177268
-10.0044,70,49.203291
-10.0076,100,49.239829
-10.0167,262,49.333427
-9.6204,345,49.456042
9.9952,58,49.477061
-10.0179,296,49.583158
-9.8341,530,50.486979
-10.004,68,50.517007
-10.0179,268,50.621101
-9.847,708,50.87233
-10.0054,61,50.89435
-10.0053,68,50.919373
-9.8194,322,51.034477
-10.026,355,51.879835
-10.0045,68,51.910864
-10.0023,67,51.940394
-10.0046,60,51.967419
-10.0039,56,51.992441
-10.0202,365,52.127565
-10.0033,53,52.146582
-10.0036,56,52.167601
9.9949,63,52.190622
-10.0032,52,52.209639
-9.8323,551,52.406818
-10.0037,57,52.426837
-10.0103,151,52.481888
-10.024,381,53.340679
-10.0044,59,53.373709
-10.004,66,53.405738
-10.0048,56,53.428759
-9.8167,315,53.555875
-10.0055,88,53.587904
-10.0013,61,53.610925
-10.005,61,53.632945
-10.0034,55,53.652963
-10.0094,177,53.718022
-10.0145,252,53.812108
-10.0107,156,53.872163
-10.0037,52,53.89118
10.1887,142,53.943227
-10.0111,208,54.018296
-10.0026,62,54.040316
-10.0033,57,54.061335
-10.0231,358,54.93714
9.9954,66,54.963163
-10.0033,54,54.988186
-10.0105,138,55.045238
-10.0054,78,55.074265
-10.0101,118,55.117304
-10.0049,64,55.140325
-9.8162,256,55.232408
-10.0098,153,55.287459
-10.0024,61,55.31048
-10.0049,52,55.329497
-10.0099,208,55.403564
-10.0092,153,55.458614
-10.0137,207,55.532681
-10.0175,286,56.346421
-10.0222,327,56.479542
-10.0245,394,56.623674
-10.0239,359,56.751791
-10.0054,71,56.777317
-10.0043,73,56.803341
-10.0035,55,56.823359
-10.012,162,56.882413
-10.004,62,56.905434
-10.0026,52,56.924451
-10.0042,70,56.949474
-10.0047,60,56.971494
-10.0048,59,56.992513
-10.0197,301,57.816269
-10.0049,57,57.847297
-10.003,52,57.874321
-10.0089,122,57.924367
-10.0238,369,58.067498
-10.0049,64,58.090518
-10.0031,56,58.110537
9.9942,85,58.141565
-9.8197,356,58.268681
-10.0027,66,58.297707
-10.0084,194,58.368772
-9.8258,504,58.548936
-10.015,226,59.347662
-10.0319,637,59.581875
-9.828,453,59.742021
-10.0041,59,59.768045
-10.0213,335,59.889154
-10.0048,60,59.911175
9.9938,68,59.937198
-10.0043,55,59.957217
-10.0051,61,59.980237
-10.01,123,60.026279
-10.0123,196,60.805989
-10.0183,366,60.95012
-10.021,334,61.068731
9.9988,54,61.08875
-10.0091,111,61.131789
-10.0094,185,61.197849
-10.004,57,61.218868
-10.0086,127,61.26491
-10.0113,139,61.313954
-9.8573,833,62.310363
-9.6343,542,62.510567
-10.0049,58,62.532587
9.9945,62,62.554607
-10.0038,58,62.576628
-10.0053,76,62.604653
-10.0267,385,62.745791
-10.0054,70,62.774818
9.9986,54,62.794836
-9.8221,268,62.895928
-10.0049,95,62.929959
9.995,59,63.652118
-10.0102,120,63.703164
-10.0124,230,63.797754
-10.0045,63,63.820774
-10.0031,59,63.842795
9.9963,59,63.864815
-10.0011,60,63.886835
-10.0139,248,63.974418
-10.016,227,64.0555
-9.8292,402,64.19963
-10.0228,363,64.328748
-10.0078,204,65.10247
-10.0146,236,65.20156
-10.0096,159,65.26762
-9.8106,224,65.349695
-10.0042,60,65.371716
-10.0037,62,65.394736
-10.0032,58,65.416756
-10.0113,139,65.466802
-10.0132,333,65.58591
-10.0268,386,65.724036
-10.0089,121,65.767075
-10.0122,241,65.853153
-10.0048,54,66.592328
-10.0089,112,66.63837
-10.0093,285,66.754476
-10.0128,145,66.808525
9.9967,60,66.830545
-10.0031,62,66.853566
-9.8458,628,67.076272
-10.0103,233,67.159348
-9.8447,750,68.129733
-10.0102,123,68.177777
-10.0048,58,68.2028
-10.0088,109,68.24334
-9.8171,195,68.312932
-10.0211,294,68.420533
-10.0026,61,68.442554
-10.0021,51,68.461571
-10.0096,110,68.501607
-10.0156,206,68.575675
-10.0174,259,68.668759
-10.0242,385,69.508039
-9.8588,865,69.842377
-10.0052,83,69.872405
-10.0028,95,69.907436
-9.835,407,70.052568
-10.005,54,70.072587
-10.0074,204,70.145653
-10.0041,56,70.166672
-10.0096,160,70.223724
-9.8292,428,71.078502
-10.0029,57,71.101522
-10.0095,117,71.144562
-10.0163,264,71.239196
-10.0036,60,71.261216
-10.0152,254,71.352299
-10.0117,138,71.401848
-9.8465,728,71.663086
-9.8213,334,72.489838
-10.0018,61,72.515861
-10.0112,140,72.574914
-9.8244,279,72.675006
-10.0112,125,72.720047
-10.0051,56,72.740065
-9.8183,209,72.815133
-10.0049,69,72.840661
-10.02,283,72.942256
-10.0047,57,72.963275
-9.8678,3482,75.613694
-10.0108,132,75.661737
-10.0035,59,75.682756
-10.0051,53,75.702775
-10.0078,89,75.734804
-9.8656,964,76.773252
-10.0116,139,76.826811
-10.0038,63,76.852835
9.9952,54,76.876856
-10.0116,139,76.927903
-10.0135,186,76.994467
-10.0163,270,77.090555
-9.8265,512,77.273244
-10.001,57,77.294264
-10.0217,309,77.403363
9.9976,61,77.426383
-10.0096,120,78.189077
-10.0,53,78.210096
-10.0115,128,78.266148
-10.0054,60,78.292171
-10.0191,214,78.374246
-9.8283,345,78.498359
-10.0136,165,78.557413
-10.0037,97,78.592444
-9.8215,254,78.684559
-10.0116,140,78.746132
-10.0204,293,78.852229
-10.0026,58,78.874249
-10.0039,63,78.89727
9.9952,60,78.91929
-10.0214,224,79.703002
-10.0057,60,79.726023
-10.0073,218,79.815105
-10.0043,58,79.841129
-9.8706,896,80.159418
-10.0132,183,80.225478
-10.005,53,80.245497
-10.0077,220,80.324568
9.994,66,80.34859
-10.0103,111,80.388626
-9.849,550,81.31547
-10.023,299,81.421566
9.9931,71,81.44759
-10.012,161,81.505642
-10.0108,115,81.54668
-10.017,191,81.615742
-9.8364,410,81.764878
-10.0058,62,81.787899
10.177,420,82.63567
-10.005,54,82.65769
-10.0051,59,82.684715
-10.0152,161,82.747772
-10.0014,66,82.771794
-10.0052,55,82.791812
9.9988,58,82.812831
-10.0051,53,82.831849
-9.8428,442,82.988992
-10.0024,60,83.011012
10.1789,246,83.099092
-10.0087,177,83.16315
-10.0053,58,83.18417
-10.0084,87,83.215715
-10.0113,228,83.296789
-10.0048,59,84.037472
-10.0051,60,84.062495
-10.0144,155,84.126553
-10.0107,232,84.22264
-10.0051,54,84.242659
-10.0114,125,84.288701
9.9936,67,84.313724
-10.0166,270,84.409811
10.3731,277,84.509405
-9.8678,773,84.784656
-10.0017,56,85.501812
10.1678,324,85.630431
-10.0143,182,85.700495
-10.0076,79,85.729521
-10.0049,59,85.75054
-10.0061,65,85.774563
