#{"t_start": 1702205611.998506, "env_id": "None"}
r,l,t
673.8979,935,64.438826
9490.4396,2929,66.24801
-0.1248,55,66.268028
-2.6356,264,66.361113
-0.0739,58,66.382132
-2.8222,274,67.224898
3115.5056,1520,67.777401
-0.3395,130,67.824443
-1.4262,207,67.898511
362.1767,715,69.012524
-0.0497,56,69.033543
-0.1091,63,69.224717
-0.1669,66,69.248739
-0.1367,61,69.270759
630.9531,768,69.553016
-5.4022,362,70.455837
-0.1585,84,70.489868
-3.8588,349,70.635
-0.36,129,70.682043
-0.359,126,70.726083
-0.0875,59,70.748103
-0.0877,61,70.770123
107.5899,156,70.825173
-0.1908,74,70.851197
428.1659,689,71.092416
-3.0105,294,71.9542
360.2124,417,72.13036
265.3742,542,72.328551
244.1589,547,72.524729
5339.2962,2298,74.149218
-0.1606,61,74.171238
-0.4695,105,74.208272
-0.1554,62,74.231292
1461.6585,1180,75.473422
-0.1021,62,75.496443
5664.5602,2827,77.356654
-0.3118,93,78.167391
396.0793,644,78.426627
-6.6993,449,78.586773
-0.0807,60,78.607792
-0.1343,56,78.62781
-0.1639,62,78.650831
-0.3818,101,78.685863
-0.534,143,78.736909
-0.1251,64,78.75993
-0.12,58,78.780949
-0.1495,60,78.801969
-2.2526,251,78.89105
-1.0887,184,79.657747
2523.7319,1337,80.150195
4646.8346,2288,81.697603
306.7805,432,82.579404
-3.7409,327,82.716529
-0.0447,60,82.741551
-3.763,335,82.859659
-1.5832,222,82.938731
4621.1292,2068,84.479647
-0.1969,66,84.503669
469.9731,385,84.637791
-0.1328,59,84.659811
519.1414,886,85.705281
1688.5584,1254,86.153689
-0.1277,64,86.175709
-0.0983,61,86.197729
128.4417,295,86.301824
-0.0618,65,87.037493
-2.2397,245,87.138584
-1.1529,171,87.209649
-0.0774,58,87.231669
-0.1362,58,87.252689
237.7758,301,87.358785
-0.1518,79,87.386811
144.4935,272,87.553963
-0.133,73,87.579986
292.0891,510,87.759149
1303.9836,1180,88.918725
-0.1612,62,88.940745
-3.276,305,89.050361
-0.2262,124,89.0934
-3.8915,347,89.216511
-0.1483,59,89.237531
455.1577,749,90.257458
-0.0461,58,90.278477
583.8618,841,90.572745
-3.3869,305,90.679843
-2.3525,244,90.765921
248.4994,306,91.614692
-0.0855,62,91.639715
-0.1787,65,91.664738
-0.3833,143,91.720789
-0.0682,64,91.74381
130.6855,273,91.838897
680.7323,1476,93.115057
-0.1108,64,93.141081
334.4173,527,93.331254
-0.1638,61,93.353274
5680.511,2416,95.075841
178.1314,229,95.170928
-0.247,81,95.204959
-0.082,57,95.226979
-0.1547,57,95.25
-0.0158,61,95.275023
74.166,208,95.357097
-0.23,85,96.22789
-0.0398,66,96.258917
-0.2396,120,96.320974
-0.0214,52,96.345996
253.4898,312,96.465105
-0.0132,56,96.487125
-0.0553,53,96.509145
-0.0501,66,96.533167
-0.2068,68,96.558189
3508.8219,1840,98.052549
-2.2298,284,98.15264
130.5966,183,98.223705
289.1495,345,98.354824
-0.3615,184,98.420884
-0.1226,56,98.440902
-0.1292,61,98.463923
-2.974,286,98.572021
489.4203,705,99.590948
-0.17,66,99.61497
-0.1752,141,99.666016
-0.1696,64,99.691039
-0.0201,61,99.715061
-0.1106,60,99.737081
-3.2579,312,99.849183
254.8318,311,99.961285
170.2138,321,100.07639
-0.1047,59,100.872113
-0.1302,62,100.902141
-0.2485,125,100.956189
-0.1876,65,100.983214
-0.6509,224,101.073297
-0.0985,52,101.092314
-0.0676,78,101.120339
-0.0419,58,101.144361
403.7738,462,101.318519
-0.1902,67,101.344543
110.5985,162,101.419611
-0.1041,62,101.443633
-0.1414,64,101.467655
-0.1224,53,101.486672
-0.3707,146,101.537719
-1.6707,204,101.609785
-0.0962,67,101.633806
-4.3569,353,102.502596
-0.1339,129,102.556645
-0.1653,62,102.58367
-0.0857,60,102.60569
-0.0623,63,102.62771
-0.0608,55,102.647728
-0.054,62,102.670749
707.5004,953,103.006055
-1.6303,213,103.081122
-0.1232,61,103.102142
-0.1449,56,103.123161
584.275,659,104.109058
3496.0575,1826,105.608925
644.8326,718,105.875167
-2.715,277,105.979262
-3.1344,325,106.096369
167.4337,267,106.190454
177.0199,231,106.990181
-0.1523,62,107.013202
2328.2052,1608,107.602739
739.1975,505,108.548599
-0.723,201,108.632675
-0.4066,116,108.673713
-0.09,62,108.695733
697.759,976,109.035041
1699.8303,1274,110.220119
400.7693,657,110.449328
-0.3209,130,110.49537
-0.0699,59,110.51739
-1.6318,248,110.603468
-0.0141,55,110.623486
507.3247,808,111.665937
-0.1166,60,111.686956
-0.0847,61,111.708976
-0.1165,70,111.733999
473.021,548,111.925173
-0.3536,99,111.960204
-2.6771,274,112.056292
-0.0851,56,112.07631
-0.0851,62,112.099331
2901.2429,1798,113.515631
2895.8833,1848,114.916906
-0.2216,107,114.954941
348.6839,404,115.839746
-1.4485,235,115.944841
7.9257,265,116.050937
-0.1101,56,116.071957
-0.0856,63,116.095979
571.3751,846,116.395251
633.9489,942,117.50526
-0.3194,121,117.554305
-0.164,67,117.578327
-0.0543,54,117.598345
-1.0669,181,117.666407
476.2754,542,117.863587
1126.6828,899,118.953578
-0.9594,220,119.047663
-1.9075,248,119.141749
-2.9805,344,119.264861
-2.4912,286,119.366954
1204.4009,740,119.62719
-0.1234,62,120.366366
91.7695,239,120.462454
-0.1041,59,120.486476
-0.0999,56,120.507495
-3.5864,349,120.632609
-0.1575,61,120.654629
-2.2268,257,120.745712
379.2663,435,120.901854
685.4016,1004,121.991845
-0.1529,63,122.015867
-0.1043,72,122.041891
-3.4922,338,122.159998
-0.1063,59,122.182018
-1.3275,230,122.265094
-0.1064,62,122.288115
-0.077,57,122.309134
-0.3205,138,122.35918
-0.0638,62,122.3812
167.8767,221,122.460272
-0.3227,142,122.510317
-0.1155,63,122.533338
-1.6548,208,123.346093
613.4623,1027,123.731444
2598.9422,1588,125.048153
519.9647,890,125.361438
213.203,582,126.33232
5130.4192,2059,127.798158
-0.0955,58,127.82218
-0.0794,64,127.847202
-0.1631,69,127.877229
9085.2796,2803,129.666858
-0.1215,64,129.690879
520.0714,860,130.006166
-0.6084,142,130.782374
498.6063,899,131.120682
1362.7374,1332,132.330792
-0.1161,63,132.357816
-0.132,62,132.384841
-35.5626,1168,132.83425
712.2809,1014,134.006316
-0.595,152,134.064369
2525.2772,1139,134.476744
-0.1255,65,134.499765
-0.0883,55,134.520784
260.8224,319,135.390575
-0.1325,58,135.416599
436.238,493,135.606772
-0.1519,64,135.630794
-0.1092,59,135.652814
-0.1461,67,135.676836
-0.1258,60,135.699857
144.6832,315,135.811959
-0.2574,94,135.847992
-0.1107,64,135.871012
-0.6271,146,135.92306
-0.5811,140,135.973105
-0.1108,58,135.994124
-0.0901,56,136.015144
-0.113,55,136.034161
801.4633,685,137.078111
-0.1053,58,137.100131
-0.1177,59,137.121149
-0.0857,56,137.142169
3072.7918,1619,138.515418
-0.1586,78,138.549449
-0.1372,63,138.575473
577.3888,660,138.812688
-0.3982,121,138.855727
-2.662,294,138.964827
-0.083,63,138.99085
-0.0948,63,139.014872
-0.4396,122,139.059913
-41.8068,1227,140.249995
-1.6733,239,140.345082
415.6478,479,140.527247
-4.528,389,141.467102
-0.0623,60,141.493127
-0.054,67,141.523153
-0.6678,168,141.601224
-0.1317,60,141.628249
66.0249,208,141.705319
2370.2284,1572,143.047073
-0.1948,87,143.083334
-0.0799,54,143.107127
-0.4228,132,143.167182
-2.434,285,143.281286
-0.3663,134,143.329329
194.12,250,143.423416
199.3957,255,143.514498
-0.1207,64,143.537519
1324.6711,1019,144.685563
953.1415,665,144.927784
811.7841,894,145.245073
-0.1008,66,145.268093
-0.1186,62,145.290113
-0.9989,186,146.118867
-0.1058,62,146.145892
-0.4976,141,146.203945
896.6195,994,146.604309
-0.1233,61,146.62733
-2.0565,277,146.72642
622.3379,995,147.968549
-0.7756,177,148.038613
-0.0941,56,148.060633
-0.0737,53,148.083654
1664.6398,1124,149.462917
361.6333,576,149.729159
620.3803,974,150.098495
-0.3572,113,150.139533
-0.3268,126,150.187079
-0.1336,58,150.2101
-0.8008,173,150.273158
-1.0299,185,151.174989
-0.521,135,151.233043
-0.0981,60,151.261068
-1.0331,185,151.332133
-0.3129,123,151.377174
66.6971,118,151.420213
-0.1022,68,151.445236
281.9787,342,151.574353
-0.5666,141,151.624399
-3.2793,337,151.743507
-1.174,213,151.820093
-0.2034,96,151.855125
238.4642,493,152.766954
630.8317,828,153.066226
-0.1283,60,153.089247
213.7739,274,153.195343
432.5556,497,154.266318
924.4855,772,154.608629
272.4595,604,154.841841
446.0003,699,156.441307
-0.1618,77,156.491353
-0.1183,74,156.535393
-0.0767,54,156.569423
-0.1323,61,156.603455
-0.0896,54,156.627476
654.6562,608,156.888714
-0.5337,146,156.948768
-0.0855,57,156.976794
-0.3666,112,157.017831
-1.8668,245,157.119924
455.5176,751,158.51647
3938.307,2008,160.328842
213.698,294,160.450954
1691.4025,1352,160.943402
217.3522,281,161.825203
-0.1312,71,161.858234
683.6168,411,162.026387
-0.5624,131,162.07343
-3.2325,305,162.18353
-3.0633,305,162.292629
73.7381,209,162.367697
-0.1244,64,162.390718
176.3455,235,162.475796
1665.4751,1215,163.698908
61.0411,196,163.769973
-3.7733,355,163.896088
-0.1238,60,163.918108
132.6849,193,163.988171
4880.03,2139,165.593632
-0.1648,69,165.619655
-0.1401,64,165.643677
248.6071,507,166.660602
-6.7178,471,166.843769
51.1623,159,166.904824
202.2226,259,167.004915
-1.8238,269,167.106007
328.9736,389,167.247135
322.248,393,168.172977
545.7438,628,168.398182
460.539,719,168.656417
-0.0811,64,168.679448
232.851,293,169.531222
-0.1011,59,169.557246
-3.057,331,169.692369
272.057,329,169.81348
53.2729,169,169.874536
-0.677,154,169.929585
-0.1505,58,169.950605
256.5954,348,170.078721
332.3887,393,170.225855
-0.2858,108,170.265892
-0.1159,72,171.126674
-0.2228,94,171.165709
80.7858,201,171.246783
96.8672,209,171.335865
-1.0848,232,171.423944
-0.3133,129,171.47399
-1.4433,227,171.559067
529.3623,416,171.707202
424.6439,752,172.761161
437.7242,493,172.954337
10595.6185,3184,174.914119
480.8767,486,175.853974
-0.0642,60,175.879997
-0.0942,67,175.908023
486.9991,782,176.192282
-1.3179,216,176.270353
-0.1237,62,176.293374
190.638,245,176.381454
-0.0748,58,176.402473
-3.3542,342,177.321308
190.3644,253,177.430408
128.2118,183,177.504475
161.2214,215,177.581545
178.6037,234,177.666623
-1.101,189,177.736686
-0.3324,142,177.787733
-0.4546,145,177.840781
-2.1732,270,177.93787
262.4463,541,178.976815
430.7382,566,179.199017
-0.1179,58,179.221037
-0.1002,58,179.242056
-0.082,62,179.264076
-0.536,147,179.317124
-2.5956,338,179.443239
-0.7499,176,179.516305
-0.1289,66,179.549336
442.6526,511,180.491192
80.7197,130,180.547242
634.8457,880,180.973631
-0.9147,184,181.059709
83.5624,140,181.119764
478.5363,546,181.321948
518.1132,853,182.66617
-0.087,60,182.690192
-0.0989,57,182.714214
-1.6005,245,182.804296
221.9775,281,182.915397
-0.7987,186,182.983459
515.4121,988,184.320676
-0.0185,57,184.341694
-0.1432,61,184.366718
54.458,154,184.42477
-0.0969,58,184.448792
107.8174,232,184.54588
523.7116,363,184.691012
-0.0429,59,184.715034
-1.5414,234,184.806117
-0.075,58,184.828137
-0.1179,75,184.856162
-0.1456,63,184.879183
78.813,218,186.002205
-0.1252,67,186.04024
65.2153,190,186.134325
-0.1471,63,186.163351
4539.7374,2170,187.94297
-0.0818,59,187.963989
-1.351,228,188.047065
-0.0724,54,188.068084
4954.3174,915,188.416401
-0.0647,64,188.440422
79.5418,133,189.298202
-0.342,117,189.353253
171.5295,229,189.459349
-0.077,62,189.487375
486.0395,551,189.697566
839.6017,467,189.86672
441.6177,622,190.884149
-0.1039,75,190.916178
-0.2461,105,190.96222
3300.788,1691,191.588798
-0.0773,56,191.609817
489.5746,550,192.598247
-0.2141,99,192.634782
1639.774,1172,193.070189
552.9025,351,193.958499
-0.132,78,193.994533
556.339,769,194.293805
-0.3814,132,194.34385
-0.5074,173,194.406908
1741.9171,1248,195.633532
-0.0842,56,195.657058
-0.8656,195,195.730628
-0.1079,64,195.753649
134.0414,190,195.82171
-1.8162,269,195.9198
-0.3972,134,195.967843
-3.7539,376,196.103967
253.2973,321,196.218071
58.235,184,197.157943
-3.7418,358,197.306078
-0.0754,54,197.328098
-0.0483,53,197.348116
148.8968,208,197.426188
-0.0437,61,197.448208
-1.6951,247,197.541292
148.061,207,197.617361
-0.1774,79,197.646387
-0.0634,52,197.665405
-0.0294,59,197.687425
-0.0715,61,197.711447
1389.8791,1005,198.915067
-0.3551,156,198.97312
127.1428,179,199.044185
-0.4121,134,199.09423
-0.0645,58,199.115249
803.3473,791,199.398507
-0.0822,53,199.417524
-0.7334,174,200.237269
517.3318,524,200.451465
-0.0809,63,200.475487
448.5193,546,200.674667
1300.6936,953,201.776181
265.6245,431,201.957345
-0.0877,65,201.981367
101.7622,214,202.06144
2648.2957,1647,203.425681
-0.1123,63,203.454707
120.362,170,203.519767
-0.1276,68,203.54579
-0.0642,51,203.564808
251.0972,257,203.658893
-0.3331,119,203.702933
239.6414,313,203.814035
169.2458,260,203.906118
-0.0966,58,203.927137
-0.1959,89,203.959166
200.0595,258,204.915036
-0.1173,61,204.94206
274.8077,353,205.092196
-0.0847,59,205.11722
-0.1475,68,205.141242
-0.4067,142,205.191287
-1.4873,259,205.283371
531.52,631,205.504572
1367.2431,930,206.584554
-0.0301,53,206.605574
-0.8181,185,206.673636
287.8947,345,206.794745
145.1239,281,206.893836
62.7645,112,206.932871
1917.0311,942,208.001843
335.379,395,208.150979
164.0377,308,208.263081
-1.4342,251,208.352162
-0.0813,64,208.375183
87.5742,144,208.426229
632.3738,751,209.431143
-0.1121,62,209.458168
-0.0428,54,209.479187
360.705,428,209.63633
358.9076,293,209.740425
-2.4852,330,209.85553
-6.7841,530,210.045702
-1.1578,249,210.852436
-0.1048,62,210.877459
-0.0477,73,210.909487
-1.2381,237,211.006576
-0.1153,67,211.030598
-0.1669,76,211.058624
-1.3959,244,211.144702
-0.1196,58,211.165721
1436.185,1295,212.371818
156.861,217,212.463902
-0.3423,145,212.520954
70.6714,127,212.565995
-1.6964,272,212.663083
356.1972,536,212.851254
204.3246,261,212.942337
-1.421,236,213.025413
-0.0431,61,213.047432
-3.6229,368,213.922228
-0.1059,62,213.950254
55.5079,143,214.005304
-0.0651,61,214.027325
-0.0491,56,214.047342
-0.3029,105,214.084376
-0.1147,65,214.107397
-2.7211,324,214.221501
-0.0628,54,214.240518
-0.1513,73,214.266542
464.948,556,214.461719
-0.0921,59,214.482738
-0.0431,55,214.502757
214.4108,148,215.268453
73.9289,207,215.35353
-4.0038,400,215.503667
-1.0177,204,215.575733
-0.1308,57,215.595751
-0.1109,65,215.619773
88.8051,204,215.691838
-2.0696,293,215.794932
-3.171,330,215.911038
3383.5803,1601,217.243249
-0.115,59,217.265269
-0.1068,57,217.286288
-2.0247,308,217.394387
-2.5933,303,218.229145
245.5942,316,218.356261
-0.2099,79,218.390292
-0.134,57,218.414315
6732.2156,1741,219.765543
-0.0966,59,219.788564
-1.2128,222,219.878646
1268.6477,1000,220.231968
-0.1476,67,220.255989
-0.1193,53,220.275007
370.4527,640,221.254898
-1.6926,266,221.364998
-0.2034,69,221.393024
369.0794,292,221.495117
78.6522,137,221.544161
-0.0389,54,221.564179
-0.0803,55,221.584198
-0.2253,110,221.624234
472.1543,361,221.750349
-0.3667,149,221.804398
292.5946,364,221.932514
-0.1081,59,222.671186
107.6478,164,222.736245
-0.3195,131,222.791295
100.2108,155,222.856355
289.493,271,222.951441
326.8582,506,223.129603
341.9732,605,223.342797
244.9363,300,224.184562
-0.117,58,224.208584
-0.1613,65,224.234608
4488.8347,1291,224.697029
-2.1731,263,224.790114
-0.5981,192,224.858176
-0.0386,61,225.606856
-0.2894,96,225.648895
-0.092,56,225.673917
471.393,367,225.822052
-0.6991,168,225.881106
2314.0617,1977,227.353445
465.218,717,227.606676
12819.1447,4083,230.55836
-0.3463,128,230.604402
-0.1261,75,230.631427
54.3954,167,230.691481
-0.0466,55,230.710499
-0.8433,170,230.770553
-0.2138,119,231.540253
61.2217,186,231.618324
-0.0967,64,231.647351
-0.0773,58,231.672373
423.6281,348,231.805495
-0.1392,66,231.829516
-0.9261,184,231.897579
-0.1325,70,231.922601
-0.0502,60,231.944621
516.7338,815,232.22888
-3.2211,361,233.075649
-0.0927,58,233.09767
141.0781,193,233.178743
122.3587,173,233.244804
2029.2153,1583,234.525969
-0.0877,67,234.554995
488.2195,770,234.841256
-0.0967,63,234.864277
2069.8052,1431,236.115415
-2.4922,306,236.224514
-0.2457,126,236.268554
-0.0341,61,236.290574
1493.4485,1090,236.673923
-0.2989,98,237.428609
472.1179,535,237.645807
237.8613,467,237.809956
132.4257,189,237.876016
-0.2916,119,237.918055
-0.3197,145,237.970102
-0.1808,92,238.002131
-0.0386,63,238.025152
-0.0889,58,238.046171
-0.1256,56,238.066189
-0.0941,58,238.087208
-3.303,383,238.968009
-0.0169,64,238.996035
-1.7523,308,239.123151
-0.0475,54,239.143169
508.7042,868,239.448446
-0.0945,68,239.472468
413.9714,474,239.63962
529.5021,993,240.726609
-0.1068,75,240.753634
-0.0223,54,240.772651
-0.0349,57,240.79367
-0.8724,199,240.863734
907.0459,801,241.898674
383.9818,514,242.098857
-0.4187,152,242.151906
-0.0507,61,242.173926
17010.4017,3791,245.01451
1642.831,1132,245.415874
-0.1028,55,245.435893
-0.2985,130,245.481935
881.2522,1008,246.688031
-0.1079,68,246.713054
1516.5507,1421,247.943173
-2.4033,308,248.069288
84.5945,142,248.121335
-0.1396,62,248.143355
141.2433,193,248.211417
-0.1136,56,248.232436
119.81,250,248.319515
-0.567,169,248.37957
106.4419,160,248.437623
-0.1304,57,248.457641
-0.0972,58,248.479661
-4.985,374,248.614784
-0.0597,60,249.383482
-0.8259,194,249.463556
-0.4299,132,249.518606
-0.342,116,249.56665
-0.4256,138,249.616695
-0.1107,76,249.644721
236.8728,391,249.783847
-0.2445,108,249.825886
-3.85,379,249.960007
1817.0056,1356,251.186123
179.5024,238,251.270199
1444.2122,1059,252.397224
273.974,329,252.528343
-0.517,160,252.586396
-0.1664,93,252.619426
72.6663,134,252.66747
300.8655,360,252.794586
-0.1131,70,252.819608
-0.1225,59,252.840628
158.9068,220,252.921701
-2.7381,327,253.035805
